speaker,words,tags,timestamp
,LOLA GAMBLE CLYDE: The college kids that were enrolled were three of,,
,"his half-breed Indian daughters, And my mother always liked Sir",,
,"James Douglas 'cause she said,"" Oh my, when the king wanted to knight",,
,"him he said, 'No I will not accept aknighthood unless my wife is",,
,made alady. If she will be Lady Douglas then Pll accept the knighthood.,,
,"So it was Queen Victoria by that time and Queen Victoria said,""That's",,
,"fine with me, it will be Lord and Lady Douglas."" And he was made Lord",,
,and Lady Douglas. And I think that's interesting.,,
SAM,Did your mother remember teaching the three kids?,,
LC,"Oh, yes. She remembered teaching them real well, yea. My mother taught",,
LC,"mathematics in particular, she said, ""They weren't so good at the mathematics",,
LC,"but they werearning, lovely, girls. that's good, yea. But that's how",,
LC,we are out in this part of the country.,,
SAM,I think they understand it maybe better in Canada because the country's,,
SAM,so new.,,
LC,"Oh, I think so. They have more feel for it too. They're all slower",,
LC,"paced up there And you go all antique shops, and it's",,
LC,aU historical things. Wednesday afternoon they close shop-it's vacation.,,
LC,And you go in the middle of the afternoon around four o'clock and the,,
LC,shops are locked-they're having tea and they don't want to sell you anything.,,
LC,in'there? And thlnk that's real interesting,,
LC,"VicWia|has lots of Scotch people, you know, many, many Scotch in",,
LC,"Victoria. And they all boast about the Gordon Highlanders, and about",,
LC,"Ridge, how Admiral Fosch said to Canada's great General Bing ,he",,
LC,"said, ""Can Vun Ridge be taken?"" And Bing said, ""Let the Gordon",,
LC,Highlanders support me on my right and we'll takeV£«»*y Ridge in the,,
LC,"morning."" And the Gordon Highlanders supported him on the right and",,
LC,"they did. They took V^ Ridge. And they slaughtered the Canadians,",,
LC,"these royal Gordon Highlanders, they just slaughtered them, the Gordon",,
LC,Highlanders were just almost wiped out. But in Victoria there were many,,
LC,"Gordon Higfranders' relatives, you know.",,
SAM,Was this during World War I?,,
LC,"Yea, during World War I when they took Rldge. And one of the",,
LC,real nice quotations that I had given at several memorials was Lord,,
LC,John. They had agreat memorial at Aberdeen in memory of the,,
LC,Gordon Hghlanders who'd been killed at Ridge. A this was quoted,,
LC,"at memorial exercises, it was, ""They shall not grow old as we who are left",,
LC,grow old. Age shall not weary them nor the years condemn. At the going,,
LC,"down of the sun and in the morning, we shall remember them.""",,
SAM,Who was this written by?,,
LC,John Btnyon. Lord Jo Binyon . He,,
LC,for the Gordon Highlanders that were just slaughtered at Ridge.,,
SAM,Would you like to tell me something about Snow on the River? About what,,
SAM,you think is the,,
LC,"Yea, well even as Buffafo Coat is the story of Carol's",,
LC,"father's people, of Dr. Watkins and his people, Snow on the River is",,
LC,the story of Carol's father's people. It starts with the three brothers,,
LC,"who came to Opportunity or Moscow, Idaho from Caitheness County, Scotland.",,
LC,"And of course, Caitheness was the northernmost county of Scotland. And",,
LC,it told about the bitterness and the rugged lives they had ^ there.,,
LC,So each of these three sons vowed that they would go out into the,,
LC,"world and make afortune and leave the country. So they came to America,",,
LC,"each with his own dreams, his own capabilities, his own desires, and his",,
LC,"own destiny. And they came to Opportunity or Moscow, Iuaho. And they",,
LC,went to live with alady naraed And the story l8,,
LC,that she was good Scotch Udy and she cQuid make,,
LC,- an the old Scotch food. Carol,,
LC,to he dose enough  they,,
LC,trom the church Lampman house over on First Street,,
LC,that was the hoarding house. Imoved It down there to the Grove,,
LC,Apartments on the corner of Van Buren and Third Street because that,,
LC,"was anice, strategic place, And most of us rememher when it was called",,
LC,University Club and Abe Crushuman and those young,,
LC,faculty people lived there.,,
SAM,Was the woman who ran the place really Scotch?,,
LC,"she was She was aMrs.McKie But the names enough, so. ..And she always says, ""I",,
LC,don't try to make,,
LC,"history of this, they're just",,
LC,figments of my imagination.,,
LC,"But you can say that they remind you of somebody if you want always say, ""Well, Carol,",,
LC,"this little girl that Innlc* , girj. cnat looks at us across the",,
LC,years and across the pages of this^ust reminds rae an awful lot of,,
LC,So that's why Ialways say is the story of CaroLs own,,
LC,life and her father's people. So the three  carae to board,,
LC,"with Mrs. McAllister. And of course, Angus was the studious one.",,
LC,wanted to be a minister aanda nhee'da rruunn enough money and he couldn't,,
LC,become aminister. And the handsome,,
LC,handsome. And he was goin' to make afortune-he wanted gold and that was,,
LC,"all. And WUHe the youngest was very carefree and charing, altogether",,
LC,charing was just in love with life and he doesn-t want to try to,,
LC,"change it, he just wants to enjov. it. But since Mrs. McAllister was a",,
LC,good Scotch lady she saw that all her hoarders goJufthere to the,,
LC,Presbyterian Church every Sunday. And it wasn't too hard for her to,,
LC,their religious training and maybe it was,,
LC,just Dr. Watkins' two beautiful daughters^ecause right across the,,
LC,street from the Presbyterian church lived Dr. Hawkins. Does she call,,
LC,him Hawkins in this book or not?,,
SAM,"No, I think he has another name.",,
LC,"Ithink he has adifferent name. Well, anyway, Dr. Watkins and",,
LC,his two beautiful daughters- the oldest one was Abby. She was dark with,,
LC,"dutiful, soft, dark velvety eyes with lots of dark brown curling haV~",,
LC,"very, very talented musician. Her music teacher said to her when he heard",,
LC,"her play, she put such feeling into it, he said, ""Oh, you must learn to",,
LC,"control yourself because your music will destroy you."" But Angus who",,
LC,would,,
LC,loved music sit in his boarding house and listen to the strains of,,
LC,"all this high class music drifting down, and he fell in love with the",,
LC,"lovely, lovely Abby. And Willie, who was more carefree and happy, fell",,
LC,in love with the younger daughter. Her name was Connie. But Connie,,
LC,"had eyes only for the dark, handsome Douglas. But Douglas wasn't going",,
LC,to be marrying any. girl right away. And Ishould just let you take the,,
LC,tape because all the rest of it's on the tape.,,
SAM,"Well, I can take it from tte tape then.",,
LC,"Yea, because it's all right there on the tape. And I really do abetter",,
LC,job on the tape. Ishouldn't. ..Let's see if Ican get that. . .(Break),,
SAM,I'm thinking about now as far as what really happened. There are different,,
SAM,descriptions that I've read in different sources.Now one thing that I'm,,
SAM,wondering about is do you think that there was any motive at all for what,,
SAM,Steffen did?,,
LC,"No, Ithink not. Ithink that he was just, he was mentally disturbed.",,
LC,And nowadays they probably would have known what to do. They could,,
LC,him have taken him and given him tranquilizers and helped. But in those,,
LC,"days they didn't know anything to do.because Iheard people tell, other",,
LC,people who knew him as ayoung man Aid he wasn't just alittle boy as,,
LC,"the book makes him. The book makes him avery sympathetic,young,",,
LC,youngster. But he was abig husky man-he was about thirty-nine years,,
LC,old when he kil!ed Dr. Watkins. And Iheard aman tell how he had worked,,
LC,"up in the woods someplace with him, and he had great arms-great, strong,",,
LC,muscular arms-and that he had been abutcher and that he often cutPthe,,
LC,meat with a meat cleaver. And he'd taken the meat cleaver and tried,,
LC,to kill some of the men around the lumber camp. And I think he was,,
LC,a dangerous man.,,
SAM,"But what's this when it says on his tombstone, that beautiful rubbing",,
SAM,"that was made, it says, ""He feared not."" How do you take that to mean?",,
LC,"Well, Ithink that there were some suicide notes left. The contents of",,
LC,neither of them were ever really made public.^lt was said that on an,,
LC,"envelope in his pocket they found anote that said, ""If the inevitable",,
LC,"comes, I want to be buried at Pullman."" And that he had written a list",,
LC,of men^and also on that list was aman named Jolly and aman named Held.,,
LC,"Underneath them he wrote: ""I didn't get the right ones after all."" So",,
LC,he was just beside himself and carried grudges. And he wanted to strike,,
LC,out at somebody. But one of the great tragic things Ialways thought,,
LC,was how this bunch of men.instead of trying to coax him out and get,,
LC,"him to adoctor for help, how on this lovely Sabbath afternoon they",,
LC,"went down and threw open all the hardware stores in town, got out",,
LC,all the muskets and guns and loaded themjand about sixty men or more,,
LC,formed asherrif sposse' and went dashing out through the wheat.,,
LC,"It was August, and people who saw the wheat",,
LC,the next morning said it just looked like a thrashing machine had been,,
LC,There were through it. just so many people trampling and shooting at the house.,,
LC,And after they'd shot for about half an hour little old grey-haired,,
LC,"mother who must have been so sick with fear and worry anyway, finally",,
LC,she came to the door and held up awhite dish towel and waved it and,,
LC,"said, ""You can stop shooting now-he dead."" That seemed like such",,
LC,"aheart—ipping thing, when you think°what she'd gone through. And the",,
LC,this,,
LC,worry in the mother's heart over son. And to have it end that way.,,
LC,"And Iknew some of the men who took part in that hunt, that Sunday",,
LC,afternoon hunt. And some of thereafter they got old and looked back,,
LC,"on it said themselves, 'Well, I'm not proud of my part in it. I'm sorry",,
LC,that I ever had any part in it.'J And I should think they'd all feel,,
LC,"that way, if they could have gotten ahold of him and taken him peacefully",,
LC,and hand-cuffed him and subdued him and gotten him off for treatment.,,
SAM,Do you think that they made any effort to try 'to say come on out with,,
SAM,your hands up?,,
LC,"No, Idoubt it. Inever heard anything to that effect. That he was a",,
LC,"dangerous wildman, there was a lot of the young men around town and",,
LC,"they threw open. . .He shot the deputy shetiif ,toe , aman named Cool",,
LC,and he's buried down in the Genessee very fine man. And he,,
LC,"shot the horse out from under him. And it seems, looking back at least,",,
LC,"all these years later, it seems that maybe the have taken him",,
LC,without.,,
SAM,"Do you think maybe what it was, they just wanted to be rid of him?",,
LC,"Well, I suppose that was the simplest way. In those days people who had",,
LC,Up mental problems werenltjlooked on with much sympathy. They just thought,,
LC,"get em out of the road, get em out of harm's way where they can't hurt",,
LC,"anybody else or themselves, and it was just the simplest answer in the",,
LC,"frontier days, Ithink. They didn't know about psychiatry and tranquilizers",,
LC,and...,,
SAM,"Iwonder though if some of this stuff they talked about him, how bad he",,
SAM,"was or mentally unbalanced, Iwonder if a lot of that wasn't after the",,
SAM,fact. Imean Iwonder if he was really aworry to the town before that.,,
LC,"Well, Ijust doubt it. Ijust doubt that he was that much of aworry.",,
LC,The only incident Iever heard of besides the doctor killing-killing,,
LC,Dr. Watkins-was when he'd taken the butcher's cleaver to these men up,,
LC,in the lumber camp.,,
SAM,So all the business in Buffalo Coat about Watkins sending him down to,,
SAM,"Orofino and this other business,hiding through town fast-all that's fiction.",,
LC,"Well, Ijust wouldn't really know, but Ithink probably it is. Carol has",,
LC,"made him avery sympathetic figure in the book, putting the flowers on",,
LC,"and Jenny sgrave, rather adisturbed young youngster, but he was amature",,
LC,"man and he was abig, husky man, so there may have been a little more",,
LC,justification in the men trying to subdue him before he did do anymore,,
LC,damage.,,
SAM,What did people say when they were trying to give some kind of amotive,,
SAM,to his anything idea that he'd been beating his mother and Watkins had told him to,,
SAM,lay off?,,
LC,"Well, Im not sure about that.",,
SAM,Iwonder if people said it-if that was an old story that went around.,,
LC,"Yes, there was instability in the boy all along from childhood on, there'd",,
LC,been alot of instability in him. And of course in those days they didn't,,
LC,"quite know what to. ..(Her son BOB CLYDE enters) Oh, I'm just telling",,
LC,"him about Buffalo Coat, we're still Buffalo Coating, Bobby.",,
LC,BOB CLYSE: Half Moscow's unstable.,,
SAM,"Yeah, but not half of Moscow goes out and kills people because of it.",,
LC,"Well, that's true.",,
LC,SAM; Not yet anyway.,,
BC,"Well, half of them need to be killed.",,
LC,I didn't tell him that Tom father took part in this hunt and he,,
LC,had run this hardware store and he. . .how BC: Did you tell him about'old Collins,,
LC,"hid"" out and sent his deputy out to",,
LC,get him?,,
LC,"Oh, no. That's better left unsaid.",,
BC,"Oh, is it?",,
SAM,"That doesn't sound better left unsaid, that sounds good.",,
BC,He sent the deputy out to get him and the deputy got shot.,,
LC,"Well, the descendants are still!here in town, you know, so",,
LC,that part. I should review the part about how Tom,,
LC,grandfather was quite a good engineer and that sort of,,
LC,thing^and apluW . So he just whipped out his slide rule and did alittle,,
LC,"measuring, and measured and he said, ""It was my bullet that killed him.""",,
LC,"You see, they took ^ride in it instead of the. . .",,
BC,Did you tell him about how Tom Wall's grandfather plumbed the houses of,,
BC,ill-repute?,,
LC,Ncldidn't.,,
LC,"WeH, we won't get that on tape, Bob.",,
SAM,The a good sounding story.,,
BC,History isn't any good unless you have. . .,,
SAM,That's the way I feel about it too.,,
LC,"Well, in the book in the church, they",,
LC,wanted to de-frock him because he had gone down and done some plumbing in,,
LC,this house of ill-repute. And of course this house of ill-repute is the big,,
LC,"old apaatment house down there right west of the electric railroad,",,
LC,"what we call the electric railroad there on A Street. Well, there's a",,
LC,big old house just west of it on the north side of AStreet. And that,,
LC,"was the house of ill-repute, right there. And that was where the man",,
LC,"was down fixing the plumbing. But he was ruling elder of our church,",,
LC,too.,,
SAM,I see.,,
LC,"Uh huh. But someone said, ""Well didn't they think those ladies had on.",,
LC,"need for some indoor plumbing?""",,
SAM,Well yeah.,,
LC,"Carol brought that part out but she doesn't say it was Tom's grandfather,",,
LC,but we just happen to know it was.,,
SAM,"Well, this story about the sheriff not doing anything, you don't have to",,
SAM,"use the name, but there's two versions of that-thafs apoint in the whole",,
SAM,incident that's not clearnthe way they tell it. And neither version has,,
SAM,him not doing anything.,,
LC,No.,,
SAM,But it's a real confused part of the event.,,
LC,"Yeah, well it seems like Mb Cool was the deputy sheriff and he rode up",,
LC,"about ' Ithink, and met him upiwhere the courthouse ia now, up thereto head him",,
LC,off. And Ithink he's the man that shot and broke the horse's leg. And,,
LC,Steffens abandoned his horse and ran on out through Swede town and on out,,
LC,through where the fairground now is to his home out there.,,
SAM,And he also shot Cool at the same time.,,
LC,"Yes, uh huh.",,
SAM,And idea that the sheriff sent Cool out after him?,,
LC,"Well, Iwouldn't know. That's always been one of the questions around that.",,
LC,"That is, why didn't he go himself instead of sending. . .",,
SAM,Did the sheriff lead the posse that went after him?,,
LC,"I think he was probably there, yeah.",,
SAM,Were there leaders of it? Iimagine there must have been.,,
LC,"Oh, Iimagine so. It seemed like it was all the leading businessmen that",,
LC,were availalle around town. 'Cause Mr. McFarland was there KEd ;he,,
LC,"was a ruling elder of the Presbyterian Church, and he ran the",,
LC,big hardware store and plumbing shop there on the corner of Third and Main,,
LC,"where the First National Bank now is-he ran abig, big hardware store",,
LC,there. And he opened it up on Sunday and got out guns and ammunition and,,
LC,so off for them.,,
SAM,Did Cool's family feel pretty bitter about it . about what,,
SAM,happened?,,
LC,Inever knew the family and Inever got to talk to any of them,,
LC,"the grave down at Genesee. Of Cool-he's buried there, uh huh. They had",,
LC,from Genesee.,,
SAM,"Well, if we backtrack a little bit, as far as you know the details or you've",,
SAM,"heard them, how did the shooting itself of Dr. Watkins take place? We've",,
SAM,"pretty much got the last part where they surrounded the house, but what was",,
SAM,the scene for the shooting?,,
LC,"Well, it's just about as it was in the book, l^as Sunday and he was",,
