speaker,timestamp,words
Sam Schrager,0:00:00,"This conversation with Elvon Hampton took place at his home in Genesee on May 3, 1976. The interviewer is Sam Schrager."
Elvon Hampton,0:00:19,"Started farming here. Oh, well, he came out."
Elvon Hampton,0:00:29,"He was a fairly young age. I suppose he was probably about maybe 26, something like that. He came to Dayton over there. It seemed like a lot of the early pioneers came to Dayton. By that time, when he worked there a little while, he told me about fishing up in those creeks up in there. Then, for some reason or other, he moved on further out here. There were several other fellows with him from Carolina. I know we used to go to visit one. I forget his name now. He was up around east of Moscow. Of course, in those days, they wanted to homestead a little bit up in the timber country. They tried that, several of these neighbors and several of his friends did, and probably established a homestead. He said, for some reason or other, he didn't like that. It seemed kind of slow to him, sitting out there in the building and cutting timber. He just wasn't quite adapted to the timber life of some of these other men. Then he migrated, I think, right down here in this area and worked on a farm for a couple of months by the highways to come by. I remember there was a fellow who used to be a greaser out there. He talked about plowing with a foot burner out there for a few years. He happened to travel out east of Genesee and went on to a place out there for sale by an insurance company. It seemed like in those earlier days, the insurance company had had possession of those properties. He said he bought that piece of ground back there without even going back off of the road to look at it. He said, the land looks good from the road. He just purchased that place there then and started building some old buildings on it there. He built up on it and improved on it. Then he just kept gradually, in those days, adding a little more to his holdings there. He was next to the Indian land, the Reservation, the Nez Perce Reservation down there. The Indians could sell their land then. Some of the Indians that owned the property were, well, it wasn't too productive then. They ran a few cattle on it and they weren't too successful, so they were willing to sell to somebody who would cultivate it. It wasn't anything like it is today because they had operated with horses in the original. Later, it was mules that he used there because of the hiring people, as I told you before. Let me ask you this."
Sam Schrager,0:04:31,Did he ever tell you why he decided to leave Carolina and why he wanted to come west?
Elvon Hampton,0:04:40,"No, I just can't recall. Unless it was that, oh, I think his family wasn't too large. It wasn't on that basis, but I suppose he just was ambitious. It seemed like back there they worked on a smaller scale. Whether he heard about this country, I don't know, but they raised a baccala back there. It was a hard task and a menial job and a manual labor. Outside of that, I just don't really know."
Sam Schrager,0:05:25,Do you think he probably had the idea of owning his own spread and not the problem of labor?
Elvon Hampton,0:05:33,I think so. I think that he was that type of a man. I don't know what happened. He played a banjo. He had a banjo on. Over here at the end of the fire.
Elvon Hampton,0:05:48,What?
Elvon Hampton,0:05:48,"And I see over there at the end of the fire. Oh, yeah. And I kept that. He used to play, you know, at rainy days. I never learned how to play that, but there's his old banjo. And you can see, and it was a five string banjo. And of course, I have gone up, I've been musical. I went to the singing route. And you can see where he just picked it. He never did use a pick. I got this pick here to do it, but there's a five string banjo and he picked that. And I remember, well, I guess before I knew about it, he probably played out the dances and things like that. And whether he'd learned to play that back home, I don't know. It wouldn't surprise me because it was an instrument. They played it out. You know, more than I knew. He could sit and play these old tunes, you know, Joe Clark. And I remember sitting around the coastal with home out there at the ranch. And it was rainy days. He had to get out this banjo and play it. And he loved that. And he always loved music. And I took up the singing, and I did a lot of singing and I still do and did that in my life. And we had a lot of it. I refurbished it and fixed it up. And that's the old value. Oh, that's nice. That's a nice looking instrument. It's an old instrument."
Sam Schrager,0:07:20,"Well, about when do you think he landed here?"
