speaker,timestamp,words

Sam Schrager,00:00:01,"This conversation with Hilda Carlson Ruberg and Helena Cartwright Carlson, sisters-in-law, took place on June 19, 1976. The interviewer was Karen Purtee."
Hilda Carlson Ruberg or Helena Carlson,00:00:21,Is that a new one?
Karen Purtee,00:00:22,"There we go. No, that's the one I used to do."
Karen Purtee,00:00:25,That one you had it for?
Hilda Carlson Ruberg or Helena Carlson,00:00:26,Yeah.
Karen Purtee,00:00:27,"Well, I think I had it on the floor, so you didn't have to look at it."
Hilda Carlson Ruberg or Helena Carlson,00:00:30,That was it.
Karen Purtee,00:00:32,"Oh, no, I had the black one then. The one that belongs to the museum. I thought you had the black one. Okay, now, we'll start with your family, and then maybe how you got here, or why."
Hilda Carlson Ruberg or Helena Carlson,00:00:42,"Yeah, well, my father had been out here during the summer, and he bought this farm out here in Big Meadow. And then in November, I brought the whole family out. There were 11 children at that time. And we landed in Troy on November the 12th."
Hilda Carlson Ruberg or Helena Carlson,00:01:03,"No, November, what was it, November?"
Hilda Carlson Ruberg or Helena Carlson,00:01:06,August.
Hilda Carlson Ruberg or Helena Carlson,00:01:07,Huh?
Hilda Carlson Ruberg or Helena Carlson,00:01:07,"It was on August. No, it was November."
Hilda Carlson Ruberg or Helena Carlson,00:01:10,"November, was it November?"
Hilda Carlson Ruberg or Helena Carlson,00:01:11,"November, 1912. And so when we got here, it was at night, and we had to stay in a hotel down here. And in the morning, we got somebody to take us out in a hack, you know, and the mud was hub deep in the streets in Troy. Ooh. And they drove out there. It was three miles out there. And then my brother had come out first. He came out with a carload of stock, you know, horses and cattle and so on. So he was already out there. I see. And so I didn't know from then on. And the house that we moved into was just nothing but these up and down boards with the slabs on the cracks, see. Oh. They had to fix up the house for winter. They relined the house inside, you know, and papered it and slided it on the outside so we could keep warm during the winter. And so then in January, I and my two sisters went to Spokane to find work, you know, because we were a large family. We couldn't go home."
Karen Purtee,00:02:25,And so we were there about... You were about 19 then?
Hilda Carlson Ruberg or Helena Carlson,00:02:29,"And we did housework just like everybody else around here went to Spokane to do housework, you know, in those days. You could always get it. And we were there about a year and a half when I married. And then we moved down to Troy, bought a farm up in Burnt Ridge and lived out in Burnt Ridge. Well, up until 48, but then I lost my first husband in 39 and remarried again in, no, in 31, and I remarried again in 36. So I still lived out on the ridge. And then we sold out in 48. Oh."
Karen Purtee,00:03:04,"Well, your husband wasn't from Troy then?"
