speaker,words,tags,timestamp
IONE ADAIR,"""Uncle Sam"" Owings, used to run the Times Democrat here in Moscow years and years ago, and he loved fishing, and he wanted to go fishing with us, and we went fishing. So my sister and I decided we'd break down once and take him with us. We took him up to Elk River and he caught sight of the bridge, the old bridge over the river, and he sat down with his pole by that bridge and fished like you would for cat fish in Carolina- that's where he was from- and he sat there all afternoon and fished that bridge and Marjie and I fished up and down the stream and we had a nice basketful of fish between us when we got through. Well,coming in Uncle Sam decided he'd sing for us. And we'd rather have him sing than smoke those old cigars that he smo ked. So, we told him to sing for us. We asked him if he knew any songs, ""Oh, yes,"" he said, ""I know a song."" So, he started in before we left Bovill to sing, and he sang verse after verse after verse til we landed down here and put him on the lot where the employment agency is now. That was their home. And we let him out there with an empty basket and a song from Bovill to Moscow.",,
BERNADINE ADAIR CORNELISON,What was the song? You told me that once.,,
IA,"I told you once, but I can't remember the name of the song. Verse af ter verse, after verse. Verse after verse, I think he must have made it up as he went along! It couldn't have been a song that long!",,
SAM SCHRAGER,He didn't catch any fish?,,
IA,"No, just that old Southern way.",,
SS,He didn't catch any fish on the bridge?,,
IA,"No, he didn't catch any fish.",,
SS,You'd think he'd learn from you how to do it. He'd want to go up and down the stream.,,
BC,He didn't like to move around much.,,
IA,"He had fished in Carolina and he knew how to fish in Carolina; they were catfish, I think. He knew how to fish there, but he didn't know anything about going up and down the stream and watching the holes and watching for the fish and catching them when they got on. Didn't know a thing about that. He just waited for the fish to come and take his bait, and if they got on and got caught, why, he had a fish.",,
SS,Could you usually catch as many as you wanted to when you went fishing?,,
IA,"Always we had our limit, if we didn't have some others tucked in under neath somewhere.",,
SS,No I don't think-,,
BC,Was there a limit in those days?,,
IA,"Yes, there was a limit. Fifteen fish. And there was no size limit. You could have any size you wanted; any size you could catch. And there was no limit to fishing.",,
SS,Was it your father that taught you how to fish? Out there?,,
IA,Yes.,,
SS,You mentioned to me that you went on the streams with him.,,
IA,I always went with him.,,
BC,Wading.,,
IA,"When he wanted to go fishing, I'd go with him whether any of the rest of them would go or not. I always went with my father fishing. And we always caught all of our fish that we needed. And Daddy and Dr. Hatfield fished for years up and down that old Elk River stream. They knew every hole and I think they knew all the trout by name! And if we caught Johnny today, we'd catch James tomorrow! (Chuckles) But, we'd drive up, we'd leave early in the morning so as to get up there just about daybreak, about the time the sun was up and we'd start fishing. And we were always through early. And we had great times fishing up and down there. My father had waders , and they came onto your feet, rubber, and came up above his waistline and then he got a And he'd take one hole and take anotner or if it was a big one, we'd both take the hole, but a distrubance in two places would cause the fish to bite a littlelower, a little farther down. And when we were fishing with angle worms, we did it that way, and when fishing with grasshoppers, we had to get out and spank our grasshoppers while it was damp in the morning before they began to get lively. They are always very stupid at night, and as soon as it gets cold, the grasshopper'11 fold up his wings and stay right down next to the ground where its warmer, and they'd spring as the warm air comes then they get up and climb up on the grass, and you take a flat piece of shingle or a flyswatter, if you had one, they're the things to catch them with, and we'd swat those grasshoppers and put 'em in a bait can and then swat the next one and put him in the bait can.",,
BC,Daddy used to raise worms in amulch down here; he raised his fishing worms.,,
IA,"Under those old willow trees he put manure and leaves and then he would put coffee grounds and lettuce- wilted lettuce leaves, on top of that and then keep it covered so that nothing could get in and catch his worms. He had a kind of screen that went over the top of the tub and he kept all of his worms in the tub for going fishing. And when he went in the spring before the grasshoppers got lively, we'd fish with angleworms. And late in the fall you fished again with angleworms. And during the summer you fished with grasshoppers.",,
SS,What kind of fishing gear did you use?,,
IA,"I had a collapsing pole. Daddy had- well, he got me one and then he got one, because he thought that I was catching as many fish as he did. Maybe his pole wasn't right. And so he got himself a collap sible pole. They slide down, one section inside of the other and when you pull 'em out you have a long sized pole.",,
SS,Easy for carrying?,,
IA,"Yes, easy for carrying, when you're in the car or when you're going to the fishing grounds.",,
SS,Did you use a spinning reel? Or what kind of reel did you use on that?,,
IA,"Just an ordinary ten cent spinning reel, from the Tri-State over here. Just anything to wind your line up on and keep it from getting tangled. And Dddy had a long one; his had a ratchet that would wind it up and a handle on it that you could wind it up. And his was a real spinning. And mine was just an ordinary ten cent reel. But I caught just as many fish as Dad did. (Chuckles)",,
BC,"Caught more, lots of times.",,
SS,Were the trout big then?,,
IA,"They were much larger than they were later, because the later ones were younger, and the ones that hadn't been caught the year before would manage to grow up. We were the first people that fished in Elk River.",,
BC,And that's another tale. You told him that once.,,
IA,"I think I told you that about Theo Trumble's father inviting us over, and we went over to the Fourth of July celebration and fished for the first time in Elk River at the bridge that crossed ELk River there. He had sent East and brought in a lot of those Eastern brook trout and put them in Elk River and that was above the Elk River Falls, and the fish couldn't get up the falls; it was very hard fo r them and very few of them came up. And there were no fish in the stream when Mr. Trumble took up his homestead. So he sent back East to his old home and had a shipment of Eastern brook trout, and they put them in down by the bridge at Elk River there.",,
SS,And he wouldn't let anybody fish.,,
IA,He wouldn't let anyone fish.,,
BC,Started something.,,
IA,"But, Mrs. Mc Bride asked my two sisters, Marjorie and Lulu and I out to spend the summer with her at her cabin on and while we were there Mr. Trumble sent word over that they were having a Fourth of July celebration at his homestead and asked us to come over. And we went over to the homestead, and while wei were there he told us that we could go fishing. And we were the first ones to fish in Elk River.",,
BC,Tell him about the first dandelions. Have you ever heard that story?,,
SS,No.,,
IA,"Oh, that was in My father came West in the fall of '93 and that was the fall when we had so much rain that the farmers couldn't get in to get their wheat. If it was cut it was down and it couldn't be saved, and if it was sacked it was in the fields and they couldn't even get in to salvage the sacked grain. It sprouted right in the sacks. They couldn't get it. And, this old gentleman who had been in Kansas from quite near where my father had been practicing, found out that Daddy was from Kansas and he came up to make his ac quaintance. And than he invited Dad over to his place, and he said, ""Doctor, do you like dandelion greens?"" And Daddy said, ""I don't know, I've never eaten dandelion greens. I've eaten beet greens and mustard greens, but never dandelion."" ""Well,"" he said,""you send the girls over and I'll give you a mess of dandelion greens."" And Daddy said, ""Where did you get dandelion greens?"" He said, ""I sent back to Kansas and got the seeds the dandelions. I'm raising dandelions for my greens."" And that, I think, was the beginning of the dandelions in this part of the country. But that's how it happened. They lived over on Van Buren Street, just the other side where the telephone building is on Van Buren- isn't it? And on the left-hand of the street, beyond the telephone, on the left-hand side of the street, there was a house that stood up on a hill that had three separate buildings; there was a basement and the upper story and a story on top of that, and that's where this old gentleman from Kansas lived.",,
BC,Didn't you tell me his name was Andrews or Anderson?,,
IA,"Andrews or Anderson, I'm not sure which.",,
BC,He started something.,,
IA,At any rate-,,
SS,Do you remember whether it was very hard on the local people that year after the harvest to get through the winter?,,
IA,"Very. Very hard. My father had a house, it was on Jackson Street, right straight across from the Creighton- the back of the Creighton Building and there was a stairway that went down to the alley and we lived just across the alley from that stairway and Dad kept going back and forth every once in a while to see how Mother and the children were getting along. And he wasn't very busy up there at that time.",,
BC,They were bringing produce to pay their bills.,,
