speaker,words,tags,timestamp
,This conversation with GERALD INGLE took place at the Latah County Courthouse,,
,"on October 7, 1976. The interviewer is SAM SCHRAGER.",,
,"GERALD INGLE: During the Depression, it made it pretty rough.",,
,SAM SCHRAGER: Really? Really it was?,,
GI,"My dad was president of the bank, when the bank closed.",,
SS,"You grew up on a farm, right? On Big Bear. Your parents had been",,
SS,"here considerably early, hadn't they?",,
GI,"Yeah, the place that I grew up on was my grandfather's old homestead.",,
GI,Then when my father took over the farm my grandfather built another,,
GI,"house on another piece of land, so we still have that place. In",,
GI,"fact, I own that place now, the old homestead.",,
SS,What do you remember the farming being like when you were still just,,
SS,a kid? Was it still early pioneering pretty much or had it passed that,,
SS,stage.,,
GI,"we a lot of land there after I was a kid and helping, and of course",,
GI,in those days we used horses. I think in 1923 or '24 was when we,,
GI,"bout our first tractor, farmed with horses up till then.",,
SS,"Were the kids expected to do a lot of that work, a lot of the breaking?",,
GI,"Well, we helped to pile brush and cut brush and stuff like that. We",,
GI,did some of that after Iwas big enough,,
SS,If you tried to characterize the condition of the average farmer when,,
SS,"you were still pretty young, you were born in '10, so figure out between the teens",,
SS,and in the '20's. How were they doing?,,
GI,"They were pretty hard up, really. the country had a lot more people in",,
GI,"it, a lot of people justA160 acres of land, some had a little more",,
GI,and some had smaller places. They milked cows and sold cream and sold,,
GI,eggs and sold butter those days. They didn't have creameries so much,,
GI,then they churned the cream into butter and sold butter. And that was,,
GI,how they paid their store bills for the food bill,,
SS,Was that their main source of money?,,
GI,"Their main source was their crop, but as far as the household needs",,
GI,in the kitchen and put the food on the table a lot of that came from,,
GI,the- the things they bought in the grocery store- the things they,,
GI,bought in the grocery store- the sale of butter and eggs and so forth.,,
SS,They traded at Kendrick?,,
GI,"Right. In that area, yes.",,
SS,"Would they go mostly to Long's store, or were there other stores?",,
GI,There was Long's store and there was Stanton's store and there was,,
GI,store. There was the three stores when I was a kid. The,,
GI,Long's store was there where Erickson's is and Stanton's store was,,
GI,there where the drugstore is and store was where,,
GI,hardware is.,,
SS,How often would your family make it into Kendrick?,,
GI,"Oh, I think probably once a week or so, probably.",,
SS,How far is it?,,
GI,"Nine miles from town. See, my dad bought his first car in 1914, so",,
GI,I was only four years old when they bought the car. It used to be,,
GI,back years ago when I remember? most of the farmers went to town on,,
GI,"Saturday afternoons. Took the day off and did their trading,",,
GI,Would that be just the man of the family or would their wife go?,,
GI,Some of 'em would take their wi?e? Later on they did more. Probably,,
GI,earlier there was just the man and maybe take the kids or one of the,,
GI,kids along with them to town. ^1 used to go to town with my dad,,
GI,"by myself with him, and maybe my brother the next time, took our turns.",,
GI,It was quite a treat getting to go to,,
SS,"What would you do'.when you would go, in town, as a kid?",,
GI,"I'd just gawk, as I remember now. And I remember one time I went down,",,
GI,"the first time I ever drank soda pop. Got me a bottle of lemon pop,",,
GI,and I thought that was really something!,,
SS,Did he do much visiting with other guys?,,
GI,"Oh, yes. He was on the board of directors of the Cooperative Ware",,
GI,"house, Kendrick Roachdale Company, that's the oldest, one of the",,
GI,oldest co-operatives in the county.,,
SS,The Kendrick-?,,
GI,Roachdale. It's still there. He was on that board of directors for,,
GI,"thirty, forty years, I guess J I don't know, more than that I guess.",,
SS,Was it a farmer owned co-op?,,
SS,"Yes. Farmer owned co-op. The co-ops they have nowdays, they each far",,
SS,"mer had to put up for $100 stock, and of course now the laws are a",,
SS,"little different, I guess. Of course, they could do business with",,
SS,anybody but these stockholders got to receive dividends from the bus,,
SS,iness returns,,
SS,"1 wonder how broad the ownership was, how many people had put in $100.",,
GI,"0h don't know. I've seen that old stockholders list, there must",,
GI,"have been seventy-five  hundred people. At that time, I'd say",,
GI,"there were a lot more people in the rural area, smaller farms. It",,
GI,was a pretty good size and he was on that board of directors. He,,
GI,to go down once a month for the meeting of the board of directors,,
GI,of the Kendrick Roachdale Company.,,
SS,Did that come out of the farmers union?,,
GI,"remember they used to have the Farmers' Union, too. Probably origmally",,
GI,it first started that. I remember Dad used to have a big,,
GI,Farmers' Union sign on the ' there when I was a kid. I don't know,,
GI,"whether there was a connection with that, but I just imagine it was",,
GI,sort of an offshot of that co-operative deal.,,
SS,Do you know what your father's attitudes were about bettering the,,
SS,position of the farmer in a political sense?,,
GI,I always felt Dad was pretty interested in developing the country and,,
GI,a real good attitude about developing. He used to get pretty irked,,
GI,about some of thefpeople that held back on things. He liked to see,,
GI,good schools and he liked to see good roads. And I remember several,,
GI,times when he had gone to Boise with different people to try to get,,
GI,'em to fix a certain road or to get the state to fix a certain road.,,
GI,He pretty much liked to see developments made. That's probably what,,
GI,rubs off on me over here being in public service.,,
SS,Do you have much idea of how he got- became disposed towards public,,
SS,service. It seems like a lot of farmers didn't get out beyond their,,
SS,own place in terms of their civic interests. What gave him that in,,
SS,clination?,,
GI,He was working in this grain/co-operative over there and he was also,,
GI,"a director in a bank there for several years, too and he worked with",,
GI,"people all the time. I know he was on the school board, too when I",,
GI,was in school. And we used to have a local telephone company and he,,
GI,was always an officer in our local telephone company. That was esta,,
GI,"blished about 1908 or '09, and he was chairman of that a lot and sec",,
GI,"retary a lot. I think he just sort of grew up with it, he sort of",,
GI,"liked to work with people, too. And he got to be county commissioner",,
GI,"at one time, too, in his life. That was in '42 and '43, his was only",,
GI,one term.,,
SS,"Wonder where King, the nickname King came from.",,
GI,King came from- that was his name; King David Ingle. His dad's brother,,
GI,"was named King Ingle, too.",,
SS,That was his first name.,,
GI,King David Ingle. His uncle's name was the same. I think farther up,,
GI,the ladder there was somebody named King.,,
SS,How hard do you feel that he worked?,,
GI,He worked hard. Dad really worked hard. We were a little bigger,,
GI,"farmers than most of them when I was a kid. We had probably 400,",,
GI,"350- 400 acres, and we always had hired men when I was a kid and al",,
GI,ways had a hired girl to help in the house when us kids growing,,
GI,up.,,
SS,Year around.,,
GI,"Well, in the summer. Sometimes in the winter we wouldn't",,
GI,"have. We had cattle, some cattle, beef cattle and milk cows, too",,
GI,"and sometimes we'd have a hired man in the winter, but almost always",,
