speaker,words,tags,timestamp
Sam Schrager,"Well, in those days when you were a kid there, did you get into",,
Sam Schrager,town much?,,
Mary Edwards,No. You didn't go any place. If you went any place you went a,,
Mary Edwards,"horseback—you walked and if the family, that is, if, well,",,
Mary Edwards,"say my mother and dad, some of the kids were going, you had a surrey,",,
Mary Edwards,you filled your surrey; they had a fringe on top.,,
SS,They did?,,
ME,Sure they did. And about the only time I can remember..—I was in,,
ME,it more than that—but I can remember going to my grandmother's,,
ME,"funeral, 'cause we had this surrey full and we came to Genesee—",,
ME,"the cemetery, and I knew the neighbors, because you thought nothing",,
ME,"of walking. Of course, we were, oh, about two and a half or three",,
ME,"miles from school and I walked a great deal of the time, sometimes",,
ME,"we went on horseback, but—it just depended, you know. But we",,
ME,"thought nothing of walking to school. I was pretty,small and we",,
ME,"had a pretty steep hill, and sometimes my brother would carry me",,
ME,"part way up that hill, my older brother. Of course, when we moved",,
ME,"to town when I was still pretty young, J was, oh, I suppose, twelve,",,
ME,"thirteen, somewhere in there—I really don't know, and I know someone",,
ME,"was saying the other day, they were talking about bathtubs, and",,
ME,"said they couldn't remember ever not having a bathtub. I said,",,
ME,"""I remember when they didn't have a bathtub."" You pumped the",,
ME,"water - there was no other way of getting it. You carried it up,",,
ME,"heated it in a boiler, and put it in a tub and had your bath.",,
ME,"I said, ""In my day there wasn't such a thing as a bathtub.""",,
SS,Would each kid use - do that whole thing over again or did a,,
SS,bunch of kids use the same water?,,
ME,"No, I don't think - I think I suppose when I was small enough my",,
ME,"brothers probably pumped it for me, but I was still pretty young",,
ME,"when I used to do that myself, because it didn't take too much",,
ME,because your tubs were only about so big. If you have to you can,,
ME,take a bath in not too much water.,,
SS,What was that tub shaped like?,,
ME,Perfectly round and it was about like that...they used the washing,,
ME,"board. machine - you, well you washed some on a A but as far back as",,
ME,I can remember they had a washing machine that you went this way -,,
ME,you did it by hand...,,
SS,Back and forth.,,
ME,And it went through a wringer and then you used this tub to rinse,,
ME,"them and you - they had two of them, you'd rinse it into one and",,
ME,"then you'd rinse it into the next one to get the soap out. Oh,",,
ME,"and they - you know, one thing I think of - you know as a kid I",,
ME,never heard an unkind word about a neighbor or anyone criticize,,
ME,anybody and that never dawned on to me until recently when now,,
ME,"people are always just talking so much, you know, and saying some",,
ME,"thing about somebody - maybe it's true, maybe it isn't. But when",,
ME,"I was a kid I thought everybody was, I guess, perfect, 'cause there",,
ME,"wasn't anyone, and I knew them for a few miles around because we",,
ME,"went to school, they called it the Grey Eagle District, and there",,
