speaker,timestamp,words

Oscar Johnson,0:00:03,"Not when the first time, but a little later on..."
Oscar Johnson,0:00:10,"But most of the time in the early days we were 10, 12, 14, 15 hours a week."
Sam Schrager,0:00:20,How come so long?
Oscar Johnson,0:00:22,"Seems like a pretty long day. Well, I made all the hand molded bricks. I had help. Usually you'd make big hand mold bricks for the railroad. That was all hand work then. We had molds. We'd stop the clay in and pound it down. And then sand the mold and close all the mold. And then it had to dry for several days. And it was quite a process. But they had such poor accommodations, poor buildings. It was a mess. And we had a big round kiln where we'd take the top off the bricks first. We held up to 60 ,000 bricks, some of them, if they weren't their bricks. And we'd put a plank in, climb about 30 degrees wheel bars and put 100 bricks on the wheel bar. And first we only had iron wheel bars. And then we finally got rubber tired. And I tell you when you got a whole dumb handle you just had to put all the weight on them. Go like fighting and pick up the handle and then you get down to the bottom. I tell you now, that wasn't a job. That was just, oh, I weighed probably 135 pounds then. But, you know, I stuck with it because we needed money. And I tell you, jobs are scarce."
Sam Schrager,0:01:51,What were they paying at that time?
Oscar Johnson,0:01:55,"Well, later on they paid up probably. During the war they paid four and a half a day."
Sam Schrager,0:02:01,"Two, World War II?"
Oscar Johnson,0:02:03,Yeah.
Oscar Johnson,0:02:06,"And, let's see, somewhere around there. World War I, I wasn't there much, only a year or two then. It wasn't that much then. World War II, men went to Dr. Woods where they made big money, went hard to get help. They promised us they'd give us four and a half a day. And I don't remember, it was a ten hour day I think. Phone rings."
Oscar Johnson,0:02:31,Annie?
Oscar Johnson,0:02:32,"Uh huh. Oh, and they said they'd remember us. They sure did. Soon the war is over, they cut us down to four dollars."
Oscar Johnson,0:02:42,"This was the plan. They wanted money for everything. Oh, this is Annie, you know, I don't know too much about that. Yeah."
Sam Schrager,0:02:49,"But, uh, the conditions, have you got to go someplace?"
Oscar Johnson,0:02:54,"I've got to go and get the mail now. Or the bank. Well, that's about all I can tell you about. You can tell me now. I want to ask you about what they had. Well, they're in the middle of the street with the horses. And, uh, they had two or three sawmills around here. They put the sawdust in on Main Street here. And the logs, you can dig down, there'd be one log on top of another."
Unknown Speaker,0:03:22,You suppose I could find it on the top of the street?
Oscar Johnson,0:03:23,It was still in pretty good shape.
Unknown Speaker,0:03:24,It would have to give you any idea?
Oscar Johnson,0:03:26,"Been under water, see. And it was almost impossible to go through Main Street. Well, you see, horses stuck here and, you know. And there's more timber all around. And there were, well, there were some brick buildings. But a lot of them were just wooden buildings with a false front on them. And, uh, they had two blacksmith shops because one of them couldn't handle all the business. And they, there were no water systems here. They just, almost between every building there was a well, dug well, all over the ground. And the old houses here, most of them had picket fences around them. The cows were mine every year. Painting with, uh, the cows were mine paint, which was cheap. And there was, there was a place that had a barn, had a cow. And the kids would come to school, they had to come on horseback, or else they could have bought a horse. The rest of them walked, they had. So, things had changed an awful lot. When we first started here, it was a little before my time, they had Swedish school here. And no wooden building up there. But that was a little before my time. And now, most of the kids, they could talk Swedish. Just as good as English. But, after a while they didn't talk Swedish around here, mixed with the Americans and the Germans and Norwegians and what have you. The most of them, after a few years, couldn't talk English. I mean Swedish."
Sam Schrager,0:05:41,Did you remember people talking about Marshall Hayes during this?
Oscar Johnson,0:05:46,"Yes, yes. I went to school with some of his, uh, distant relatives. And I think, whether it was Johnny and Alfred Hayes, I think, if I'm not mistaken, I think John Hayes is still living down in Lewiston someplace. And I remember Granny Hayes had a square right over the cross from the bank up there. And she had cows and a picket fence around and a barn."
Oscar Johnson,0:06:20,"Alfred, she was kind of a nice lady."
Oscar Johnson,0:06:23,"Yeah, she was just a little bit hot -tempered, but she was good. She kept bigger and further. And Henry Hayes, he lived up this way then. But that was actually before I was here."
Sam Schrager,0:06:42,"Do you think his reputation was deserved, Marshall Hayes?"
Oscar Johnson,0:06:47,"Well, he had a lot of enemies. There wasn't many people like him, from what I hear. But they had a boarding house up across the other side of the street. And they had a sign down here at the corner of the hotel that says he was going to go up and stop the disturbance. And they told him to get any closer to shoot. And I met the guy here about 15, 20 years ago. His name was Payne Clyde. He was the one that shot Hayes. And he was down here. He had a big car. I think he spent 10 or 15 years in jail. But he said, that's the worst thing I ever go through. He says, every night I wake up and I can see that in front of me. He says, I tell you, it's a punishment, he said. You know, he can't get that out of his mind."
Sam Schrager,0:07:48,Does he himself shoot Hayes?
Oscar Johnson,0:07:52,"He shot Hayes. He shot him from quite a ways off. He told him if he comes in further, he'll shoot. And he did. He must have been a pretty good shot. He fired one to get the sign down the corner of the hotel. That's hearsay now. Yeah, that's what I've heard too. Oh, he was good, I guess. He was tough. But then, they had to be tough. At one time, I think they had, I believe they had five salons here. You know where the money went. It went up before. Before I can remember."
Oscar Johnson,0:08:36,Karen told me that I should be sure to ask you about
Oscar Johnson,0:08:44,the birth of your wife's first child.
Sam Schrager,0:08:47,"Is that the, is that the, do you have some story about that with the doctor?"
Oscar Johnson,0:08:55,"Oh, well, there was a doctor."
Oscar Johnson,0:09:03,"Myers. Well, money was scarce that day too. And I lived in the house. I worked for the, oh that's right, I put in four years on the dray too. I forgot about that. The dray service here, we had wood, coal and ice. Well, the doc came over and he sat there a couple of hours. I was getting kind of nervous."
Oscar Johnson,0:09:35,"I said, doc, ain't you gonna do something?"
Oscar Johnson,0:09:37,"Well, nothing to do, just sit down and take it easy. Well, he stayed there until about midnight and then maybe arrived."
Oscar Johnson,0:09:45,"So, my girl, I said, doc, I said, would you want a cup of coffee or would you rather have a beer?"
Oscar Johnson,0:09:54,"Oh, if you don't mind, I have a beer. I didn't have no beer. But lucky enough, I went down to, I think they had one place just frozen up so I got a beer for them. He liked beer. Well, I said, I guess it's about time to settle up, but I haven't got any money. Well, he said nobody has. But I said, I'll give you a thunder tool of coal and then maybe I can pay you a little and work the rest out. Well, it cost me, I figured, forty dollars. So, I thought that was much."
Sam Schrager,0:10:28,Was that right during the depression?
Oscar Johnson,0:10:29,That was 1933.
Sam Schrager,0:10:34,Did you work on the dray during the depression? Is that what you did?
Oscar Johnson,0:10:38,I worked there from 1928 to 1932. I think it was.
Sam Schrager,0:10:46,How rough was it for people in town?
Oscar Johnson,0:10:49,"Well, it was rough."
Oscar Johnson,0:10:56,And then they got the Lester Rustics and the WPA and one thing and another going and they made a little money here. And they started putting in the sewer systems. The labors cost less than ten thousand dollars and it was all dug by hand. They were better with it. They couldn't dig across the streets here now that much.
Oscar Johnson,0:11:22,"Listen, I don't want to keep you on the spot. Maybe there's some time when..."
Sam Schrager,0:11:32,...when we first started it?
Oscar Johnson,0:11:34,"Not when we first started it, later on. When A. P. Green started it."
Oscar Johnson,0:11:41,"Like most of them in the early days, we were ten, twelve, fourteen, fifteen hours a day."
Sam Schrager,0:11:49,How come so long?
Oscar Johnson,0:11:51,"It was like a pretty damn long day. Well, I made all the hand molded bricks. I had help, usually, men making these big hand molded bricks for the railroad. That was all hand work then. We had molds. We'd stuff the clay in and pound it down. And then sand the mold and pull it out of the mold. And then it had to dry for several days. And it was quite a process. But they had such poor accommodations, poor buildings. It was a mess. And we had a big round kiln where we'd take the top off the bricks first. We held up to sixty thousand bricks, some of them, if they weren't their bricks. And we put a plank in, came flying about thirty degrees. Wheel bars, put a hundred bricks on the wheel bar. And first we only had iron wheel bars. Then finally got rubber tired. And I tell you, when you got to hold them handles, you just had to put all the weight on them. Go like flight thing. And pick up the handles and you get down to the bottom. I tell you now, that wasn't a job. That was just, oh, I weighed probably a hundred and thirty -five pounds then. But, you know, I stuck with it because we needed money. And I tell you, jobs are scarce."
Sam Schrager,0:13:20,What were they paying at that time?
Oscar Johnson,0:13:23,"Well, later on they paid up from, during the war they paid four and a half a day."
Sam Schrager,0:13:31,"Two, World War II?"
Oscar Johnson,0:13:33,Yeah.
Oscar Johnson,0:13:36,"And, let's see, somewhere around there. World War I, I wasn't there much, only a year or two then. It wasn't that much then. World War II, men went out in the woods where they made big money, it was hard to get help. They promised us they'd give four and a half a day. And I don't remember, ten hour day I think. Uh huh."
Sam Schrager,0:14:01,Annie?
Oscar Johnson,0:14:01,"Uh huh. Oh, and, they said they'd remember us. They sure did. Soon the war is over, they cut us down to four dollars."
Oscar Johnson,0:14:12,"This was the plan. They wanted money for everything. Oh, this is Annie, you know, I don't know too much about that. Yeah."
Sam Schrager,0:14:18,"But, uh, the conditions, have you got to go someplace?"
Oscar Johnson,0:14:23,"I got to go and get the mail now, hold the bank. Well, that's about all I can tell you about. You can tell me now, I want to ask you about what they did. The big, well, up there in the middle of the street with the horses. And, uh, they had two or three sawmills around here. They put the sawdust in on Main Street here. And the logs, you can dig down, there'd be one log on top of another. And, they're still in pretty good shape. Been under water, see. And, it was almost impossible to go through Main Street. Well, you see, horses stuck here, and, you know. And, there's more timber all around. And, they were, well, there were some brick buildings. But, a lot of them were just wooden buildings with a false front on. And, uh, they had two right from the shops, because one of them couldn't handle all the business. And, they, there was no water system here. It just, almost between every building there was a well, dug well. All on the ground. And, the old houses here, most of them had picket fences around them. They'd councilman them every year. Paint them with, uh, they'd make this councilman paint, which was cheap. And, there was, there was a place that had a barn, it had a cow. And, the kids come to school, they had to come on horseback, unless they could afford the bars. Rest, rest and walk, they had. So, things had changed an awful lot. When I first started here, it was a little before my time, they had Swedish schools here. And, no wooden building up there. But, that was a little before my time. And, now, most of the kids them, they could talk Swedish. Just as good as English. But, after a while, they didn't talk Swedish around here. Mixed with the Americans, and the Germans, and Norwegians, and what have you. The most of them, after a few years, couldn't talk Swedish."
Sam Schrager,0:17:11,Did you remember people talking about Marshall Hayes during that time?
