speaker,timestamp,words

Rob Moore,00:00:01,"Well, what were the different jobs that the men did on a thrashing crew?",
Herman Schupfer,00:00:07,"Well, when I first started out, my brother, they used to come down off of the ridge. Well, Martin Thomas had a thrashing machine, a horsepower machine. And from this horsepower equipment, a tumbling rod went to the thrashing machine and run the machine. And my brother, at those days he was young, but he was always around the machine and working. And a few years later, he got jobs going out and help oil on the thrashing machine.",
Rob Moore,00:00:44,What did the oiler do?,
Herman Schupfer,00:00:45,"He'd oil the whole machine. See if any of the bearings got hot. And at noon, when it stood still, oil all the bearings. And just keep it in shape. But he was also really interested in just the running of it and seemed to catch on off easy about it. And so this fellow that really the machine operator run it, he'd feed it out of that on his oiler. And so help him out too. And so he started that way. And then later on, I come in too and I went out and pitched bundles. Those days we got $2.25 an hour and started a day. A day, yes, that's right. And get up early in the morning and dip the water out of a barrel and wash and have breakfast and either start it out six o'clock or maybe even before. And then about in the mid-forenoon, they'd come out with a lunch, about five minutes to ten minutes to stop. And then at noon, an hour, afternoon, had another lunch. And then thrashed it, kind of get dark, then go in and have feed and go to bed. Except I remember one time that I was out in the Hall of Muddle and the straw stack caught a fire. And they moved the machine over on the, kind of on the sloping slope. They moved it over on the other side of the valley and set up and didn't take them long. It was going again. They had the fire, let the fire burn down on the straw stack. They had to surround it. Well, I lighted it up the machine, so I think we thrashed till nine or ten o'clock that night because it had light.",
Herman Schupfer,00:02:45,"Then later on, I'd usually go out, help on the separator or something like that. And while I went out and pitched bundles, and sometimes I had a team out and hall bundles, and at the time I bucked straw, and I was hauling the straw to the engine because it burned straw. And then also when I catch up with the straw, I usually help the fireman relieve him. Because we had to punch straw in there with the fork, just keep pushing it in as fast as it burned. And if the steam went down, you just pushed it in a little faster. And if the steam got up and you slowed down a little, that's about the way it went.",
Rob Moore,00:03:37,Did they start the fire with straw too? Did they start with wood or coal or something to get it going? What? Did they start the fire with straw too?,
Herman Schupfer,00:03:45,"Yeah, they just started the fire out, not the straw gloves. Later, some of them burned coal off, but mostly all burned straw in those days. But they burned coal or wood when they were moving in one place or the other. And they'd usually burn coal or wood.",
Rob Moore,00:04:10,"Well, the straw buck would help the fireman out when the fireman got any... The straw buck would help the fireman out when the wood was getting caught up?",
Herman Schupfer,00:04:19,"Yeah, the straw buck, it generally wasn't really his job, but he generally would do that because the fireman was pretty steady there just to keep that going. And the straw buck, if it wasn't pulling too heavy or it had good burning straw or something, why he didn't need as much straw and he had a little time in between. And they'd usually sometimes help the fireman out and let the fireman go get him a drink or one thing or another. And even for the fun of it, it just seemed like about what fire liked to do. The first machines I remember, the horse power machine, they had... They didn't blow the straw out like they do now. There was a draper... This is a combine you're talking about. Oh, the threshing machine. The horses went round and round. And this machine had a draper which carried the straw out the ways and then they had one or two men on a straw pile to make a straw stack. And also to feed these bundles, they laid there and there was... I think there was one man on each side with his knife and they cut the bands on the bundles. And stuck them in head first and spread them out and stuck them in carefully so they went too even. So it was kind of a smaller set up those days. And then they come out later with knives that cut the bands and they just threw them down in there. And then later they come out with a blower on it and blew the straw out after they got to using steam engines on them. And most of them got to be steam engines. And then later some of them went to gasoline. I believe some of them burned diesel. I'm not too sure. But I think it is... They didn't call it diesel, they called it distillate. It just went a little different I guess with that burn.",
Rob Moore,00:06:28,"Well after the grain went through the thrashing machine, what happened to it then?",
Herman Schupfer,00:06:35,"Well the grain, there was a spout that came down first and it hooked a sack on it. It switched. There's two spouts and they could switch from one side of the sack holder to another. And there would be a sack put on the spout and that would be filling while they put a new sack on the other spout. And the total last, they had the bigger machines and the thrash faster. They also had what they called a two sack sores and a jig. The sack sores would usually sew up two sacks and put them down and go back a little ways and that's what they'd sit on. And then the jig would put a sack, to start out with, he'd put a sack on each one of the fillers and he'd let one of them fill. And just as soon as that one got full enough, he'd jig it down and carry it over to one of the sack sores.",
Rob Moore,00:07:34,What was jigging it down?,
Herman Schupfer,00:07:36,"Just to settle it down and get it about the right full. And so if he spilled any, if he had too much in there, he'd scoop it out on the ground under him so it wouldn't clean up. But it'd be there where he was. And then he'd carry that sack, just lift it to the top and carry it five or ten feet to wherever the sack sores were. And they'd sit there and he'd set it between their knees and they'd kind of get their knees around it and then they'd sew it up. And then they'd bounce it up on their knees and then get up and put it over on the sack pile. Carried it off maybe ten or fifteen, twenty feet to wherever they started the sack pile. And when this jig, when one sack had get full, he'd have an empty sack on the other place where it'd come out. He'd switch so it'd put the grain into that sack while he'd jig this one down and carry it over to the sack sores and then put another new sack on it. But that time the other sack was about full and he'd jig that down, carry it over to the other sack sores and put empty sacks on it and that's the one back and forth.",
Rob Moore,00:08:43,So he never got much of a pause then either? He never got much of a rest then either?,
Herman Schupfer,00:08:49,"No, they never got any rest unless something broke down or something that sometimes something like that would help out a little bit.",
Rob Moore,00:08:56,"Well, was the oiler always busy too? Was he kept busy just oily?",
Herman Schupfer,00:09:00,"You see Mike, the oiler and the separator tender, they were just mostly always watching and see if something needed and then sometimes they'd have a bearing at that start to heat or something. He'd oil that ever occasionally oftener and just kind of look over the thing and usually in the noon hour then they'd go through it and oil it completely again. And if there's anything needed adjusting or something like that, they'd adjust it up again and try to get going in the afternoon again until lunch time and then they'd have lunch in the forenoon. First they used to, at our place, and we had the cashews there, they were not as small, the mother always had a cook for them and they boarded them. They usually went home in the evening, but there was quite a crew. In those days, I was really first in thinking about it. A hot stove there in the kitchen, you know, and then in the dining room, all the tables around and people were eating there. You can imagine how warm it would be there. It was really warm and they had an hour noon and they'd try to eat as fast as they could and get out and cool off enough and then get out and go to work again. But later they got the cook houses up on the ridges and there was always two cooks and they'd have the lunch and the meals there at the cook house. They had what they called a flunky, he was a roust about, and he'd get the food and get whatever they needed and water and things like that. Then they also had a water book that had a tank and he'd haul water for the engine and keep it to go in. It took quite a few people to run an out shift after they had one precise quick lift until the combines come.",
Rob Moore,00:10:59,How long would it take them to build up steam again in the morning before they can get started?,
Herman Schupfer,00:11:04,"Oh, it's kind of hard, I guess, and I don't know. I never started running a station machine, but we run a tramway and had something similar to it. We could get up steam in 20-25 minutes with kindling and wood and fuel, but I wouldn't exactly know if this was taking the station machine. I'd say half an hour 45 minutes, but that would be more or less of a guess.",
Rob Moore,00:11:32,Would the firemen get out earlier than everybody else then and get working?,
Herman Schupfer,00:11:36,"Yeah, yeah. Some of them then had a watchman at night and I think he started the fire. Now, I might be wrong on that, but I kind of believe it did, to have somebody that looked around and done different things that had to be done through the night so they could get started in the morning.",
Rob Moore,00:11:57,Was he watching for fires or what?,
