speaker,timestamp,words

Sam Schrager,00:00:02,"This conversation with Kate Price Grannis took place at her home in Lewiston on February 24, 1976. The interviewer is Sam Schrager. How was it that your folks came to live at Avon, where they came from and how they got to Avon?",
Kate Price Grannis,00:00:30,"Well, now, I haven't made any notes at all from just a few minutes ago.",
Sam Schrager,00:00:36,Don't worry about notes. I want to hear from you.,
Kate Price Grannis,00:00:37,"In about 1880, a certain parcel of the land up in Latah County, Idaho, was thrown open for people to take homes, make homes of them. My folks at that time were living, well, they were out of Spokane. Here's where I fall down. I forget the place. Out toward Cheney. They were building a railroad there, up that way. My father was head-charge of a group of Chinaman. But that's just this railroad work. But they found out this land was thrown open for settlement there, and a great bunch of people from there that had gotten acquainted. They'd come from different parts of the East. My folks were from California, my father and my mother's folks were from Kansas. But they were at Cheney, that's where the work was then. And when this land was thrown open, then a bunch of them went up and located there. And they were acquainted with each other. Now the Hawkinses and the ... and some of those people. And that's how Avon country got started, or Latah County.",
Sam Schrager,00:01:57,So they were acquainted with each other from the area near Cheney where they were working?,
Kate Price Grannis,00:02:02,"Yes, where they were working. My father and mother were married from Cheney. And my grandfather and folks had come there too. They had come from Kansas and my father had come from California and they got acquainted at Cheney. My father and mother were married there. And other friends too of the group that was there were married in that group and came up to Avon together.",
Sam Schrager,00:02:30,That's very interesting because you know you often get the idea that people came out by themselves and it seems more often to be the way you're describing it.,
Kate Price Grannis,00:02:39,"Well, that's it. They knew. My mother waited a table in a restaurant there and a lady by the name of Dolly Parks, which belongs to the Lawrence bunch up there. My mother was waiting table and this Dolly Parks came in and all she had was all the clothing she had was tied up in the bandana handkerchief. And she did the laundry work and cleaning up and my mother waited table. And so that's the way we got acquainted. And before that the fellow that married Dolly Parks came in a train of people from California. And some of those people they divided in two trains and one train started to go ahead and said we're going on. And the rear part of the train said well we're going to stay and those that went on were massacred on the way up. And Mr. Cole's father was killed but Mr. Cole happened to stay back with the other train. I've heard my father tell that many times.",
Sam Schrager,00:03:54,Was your father in either of those parties?,
Kate Price Grannis,00:03:58,"He was with one of the wagon trains, yes, coming up from California then. That's before they met and settled out in the Cheney country.",
Sam Schrager,00:04:10,So were he and his family?,
Kate Price Grannis,00:04:12,My father was born in California.,
Sam Schrager,00:04:15,"Well his family and the others that were in Cheney, they were actually settled there and were farming in that country as well?",
Kate Price Grannis,00:04:22,"Well they were working, yes. They had places and were working. I don't think any of them owned farmland there. But there was work because there was a railroad being built there.",
Sam Schrager,00:04:33,So it was largely railroad work.,
Kate Price Grannis,00:04:34,"Yes, that was the big thing then, building that railroad from Spokane to Cheney and right in there somewhere, I don't know.",
Sam Schrager,00:04:44,Did your father or your mother ever talk about why they came to the Cheney area and why they left California or Kansas? There wasn't the opportunity there perhaps?,
Kate Price Grannis,00:04:56,"Well, you know an awful lot of people who wanted to come west. And I have a book of Savannah, where my folks came from and settled in California.",
Sam Schrager,00:05:12,"From Savannah, Georgia?",
Kate Price Grannis,00:05:13,"Not Georgia, Savannah, Illinois. Oh, Savannah, Illinois. Savannah, Illinois, I couldn't think of what it was. But they came, my father's grandfather was one of the men that founded the town of Savannah, Illinois. And there was quite a number came west in the train at the same time. And my mother's father and those, they didn't know each other until they met at Cheney. In the Cheney country.",
Sam Schrager,00:05:54,"Well, when they learned about the land open around Avon, did they come over and move in permanently and stake homesteads out then? Is that what they did? Were they some of the very first people in that area?",
Kate Price Grannis,00:06:15,"In Avon? Yes, some of the very first people that came to that part of the country. I don't say the very first. I don't know who was, but I know we all knew the lunch fruits and the Parkses and the Hawkinses and some of them came from Kansas and then this one train of people that came up with my father, my father was with from California.",
Sam Schrager,00:06:48,Did he ever talk about being boss over the Chinese?,
Kate Price Grannis,00:06:52,"Oh yes, he used to laugh about it. And he'd say some things in Chinese, he'd learn some of the words and say them. And when he got elderly, he'd say some of those words and they weren't good words. You know, you always hear the worst.",
Sam Schrager,00:07:14,"What did he think of, was it difficult for him? He couldn't speak Chinese.",
Kate Price Grannis,00:07:19,"Oh no, no.",
Sam Schrager,00:07:22,Did he have anything to say about how they were as workmen? There was a lot of people who didn't care for the Chinese.,
Kate Price Grannis,00:07:30,"That's it, they didn't care for them. They didn't think they, they didn't value them very much. They didn't think very highly of them at all. They're kind of, I don't know, I couldn't express this how they felt.",
Sam Schrager,00:07:43,"Well, I've just heard that.",
Kate Price Grannis,00:07:45,"Well, like slaves, nearly. But they just had crews of men, you know.",
Sam Schrager,00:07:59,"Do you know, have any idea what they were looking for and what they, like what your parents wanted on their piece of land? What kind of a place they were trying to stake out? Why they picked the...",
Kate Price Grannis,00:08:17,"Just employment. At that time it was employment. I don't think they had, I know they didn't have any, I mustn't say they didn't have any holdings in the ... country. I don't know. I don't believe they did. Because I don't think they gave up anything, only just their labor there to come up here to... But that was labor in those days, you see, that was their livelihood.",
Sam Schrager,00:08:51,But then it must have been pretty rough starting in Avon with nothing there and there wasn't any industry there when they started.,
Kate Price Grannis,00:08:57,"No, it was. And everybody helped everybody else. If there was a building...the country in Avon country in those days was heavily timbered with black pine. And a lot of people, well, good many of them, hewed out the felled-oats trees and skinned the bark all off and made log houses of them. I've seen some of those men with, they had broad axes, what they called broad axes, had a blade about like this, big heavy axe, and they squared those logs. And then notched them at the corner to put up their homes. And when there was a new barn or something built, everybody came for a barn raising or things, something like that, you know.",
Sam Schrager,00:10:04,"I take it that just about nothing was being done with money. I mean, it was probably mostly all exchange work.",
Kate Price Grannis,00:10:14,"Well, that's it. That's it. Everybody helped everybody else in early days. And when we finally settled there, my mother's family, I'm in Alameda, I think, my mother's family had, well, I think what I want to say. It kind of left me what I was going to say.",
Sam Schrager,00:10:43,"Well, we were talking about helping, about how people help each other.",
Kate Price Grannis,00:10:50,"Well, everybody did help each other if they wanted to raise a building, you know. And the whole neighborhood came, women and all, bring something to eat and have a big time and maybe put up the sides of a barn or something, or a cabin. I wasn't there at that time, in fact. But I heard my daddy tell about some of those early days. The Greenwoods now, my grandfathers, were there ahead of us. And my father's folks who had come from Savannah, Illinois, to, where'd they leave me? To California and then on up here. I can't say what I want to say.",
Sam Schrager,00:11:53,"Oh, don't worry.",
Kate Price Grannis,00:11:55,"Well, I'm just trying to think what I want to do in that sentence. I want to complete.",
Sam Schrager,00:12:06,"Well, you said your parents came after your grandparents, they were your first, a little before.",
Kate Price Grannis,00:12:14,Yes.,
Sam Schrager,00:12:16,"And you were born in that Avon. So how long after your parents came were you born? You were born in 88, right?",
Kate Price Grannis,00:12:26,"Yes, I was born in 88. And my folks had been down in the Avon country and my brother was born. Then my folks moved back up into the Reardon country and were there a while and then back to Avon again. And I was born.",
Sam Schrager,00:12:46,"Oh, I wonder why they left the first time. Go back to Reardon.",
Kate Price Grannis,00:12:50,"I don't know. I don't know. My father had a place at Reardon for a while. That is, I had a farm there, but he didn't stay there long. I don't remember much about it, but when we settled, my grandparents had come ahead of us and we stayed with my grandparents and my mother's brother until we got our house up, I know. I don't remember when we moved in there. I, oh, the snow was so deep. I remember that Papa shoveled it clear down to the ground. And oh, that seemed like an awful deep ditch of snow. And later on in life, I asked my mother how old I was when we moved in there and she said, you were three years old when we moved in there. And oh, that snow was deep.",
Sam Schrager,00:13:46,This was moving into your own house.,
Kate Price Grannis,00:13:48,"Yes, yes. We had, they had the log cabin up then and moved into our, from my uncle's place.",
Sam Schrager,00:13:54,You can remember back to when you were three.,
Kate Price Grannis,00:13:57,"Well, I remember that I remember moving the day we moved in there. And all I remember is that it was a log cabin and the snow was so deep, Papa dug it down to the ground and it was above my head.",
Sam Schrager,00:14:13,What was the cabin like on the inside?,
Kate Price Grannis,00:14:17,"At first, it was just about a, maybe a 14 by, well, no, I can't tell. I don't know. But it was just a log cabin, longer than it was wide. And we had one big room and we lived in that. Then Daddy put a, finally put a shed kitchen on and we slept, climbed up a ladder in the petition of the wall to get upstairs to sleep. And Papa and Mama's bed was in the front room, but we kids slept upstairs.",
Sam Schrager,00:14:58,Kind of a loft?,
Kate Price Grannis,00:14:59,"Yes, you'd call it a loft because later on when Papa built an addition on of lumber, he built on a shed kitchen, shed shape kitchen and one room. And then he made a stairway and we had a stairway to go up, of course. And there was a floor above, a floor, you know, the ceiling and we had just one big room up there, about three beds around in there.",
Sam Schrager,00:15:32,"Do you remember what your mother had to, you know, to do with in those first years in the cabin? I mean, as far as her cooking?",
Kate Price Grannis,00:15:42,"She had an oven, cooking utensils and chairs and things like that. We had, we had perhaps equal to anybody else. Everybody there had about the same things to work with. We had, we had, we were the first one that had a sewing machine. And our sewing machine was loaned out many times to different neighbors that wanted to sew. And I remember Mama saying that, well, she did a lot, she did quite a bit of sewing for other people, but she had the first sewing machine. When we moved there, she had her sewing machine. But it was pretty bare living, I tell you. I remember one thing that I did talk to you about before is the deep snows we used to have. Oh yes, tell me about that. Well, it's almost unbelievable when you think how deep the snow was. I remember one year we, I particularly remember we had a deep snow and when everybody got, everybody in the neighborhood got out and broke their cart, we say, break the roads. Open the roads, went over the place that was laid out for roads and kept them open. And if you'd meet another team, those horses would just lunge in the snow like this. Then maybe rest a minute before they could get around. One team passing each way, you see. And the snow was often deep. But the neighbors all got out and broke their share of the road, went over their share of the neighborhood road and kept them open.",
Sam Schrager,00:17:32,"Well, the share of the road, was this the part of the road that went in front of your own place? Is that how they would decide what was your share?",
Kate Price Grannis,00:17:40,"Well, it was in your neighborhood. Why, you didn't care. You would go gladly miles away if you needed to, to help. If somebody didn't have a sledding team to open the road, your neighbors would gladly come around. But everybody helped like that. They were just good helpers.",
Sam Schrager,00:18:00,"Did everybody have horse teams? Oh, yes. I've known some people, like some of those folks up on McGarry-Button, homesteading later than that, didn't have horses.",
Kate Price Grannis,00:18:10,"Well, maybe they didn't. But my grandfather had oxen. He had four head of oxen. I remember those great big yokes that grew over their necks. He drove oxen. My father never had oxen, but my grandfather had oxen. And there were some others that had oxen, too. They weren't the only family.",
Sam Schrager,00:18:41,"Well, using, breaking these roads on-",
Kate Price Grannis,00:18:43,"Well, I don't remember breaking the roads with any oxen.",
Sam Schrager,00:18:47,"Oh, but doing this with horses, it was quite an undertaking. I mean, there was so much snow that it was really quite a bit of work to do.",
Kate Price Grannis,00:18:54,"And those horses would just lunge in that snow to get through there. And I think sometimes when the roads were like that, maybe we kids climbed out until they got the sled through heavy snow with the horses. I don't know. I don't just remember.",
Sam Schrager,00:19:11,"Was it a long period of time that the winters lasted in those days around Avon? I mean, was it-",
Kate Price Grannis,00:19:19,"Yes, we did. Yes, we had longer winters than now. Oh, much longer. The timber was so dense that when it snowed up there in the wintertime, everybody- those farms now are cleared, but they were all covered with heavy timber. There were some of the larger timber that were long- often used for something else, I guess. But a lot of that black pine timber- oh, it was so heavy that when it snowed, we didn't hardly have any wind. Why, the snow would just come up on the fence post, stand up here and maybe tip over a little bit. And if a sled was setting out when it stormed like that, where it wasn't protected, and there was no wind because the timber kept the wind away, I guess, there'd be maybe eight or ten inches of snow on the tongue of that sled, and you could hear with the bare ground down under there. That had just fallen down so gently that there was ground under the tongue of the sled.",
Sam Schrager,00:20:33,"Well, it's very different now.",
Kate Price Grannis,00:20:34,I'd say so.,
Sam Schrager,00:20:37,"Well, I think you mentioned to me one occasion when you went to a party in the slushy snow. Did you tell me about that?",
Kate Price Grannis,00:20:49,"Oh, yes.",
Sam Schrager,00:20:50,What was that story?,
Kate Price Grannis,00:20:53,"Well, an uncle of mine lived in the neighborhood, and the creek that ran through that country was called Bear Creek. And we wanted to go down to their house for Christmas. Well, the whole neighborhood, or a lot of the neighbors, were going to their house to spend Christmas Eve. And there had been, well, I would say maybe, I would say a good foot of snow or maybe more had been on the ground. And it came more soft snow, and then it turned to rain, and that just melted the snow and rushed those little creeks to their banks. And this, when we wanted to go that time, we thought, we wondered if we should go, and daddy said, well, we'll try. They loaded us in the bobsled, and when we got to the meadow where this creek went through the meadow, and we had to cross that, and the bridge was elevated just a wee bit. And so, papa hesitated, and he said, we debated, they debated to know whether they should go on or not. And papa unhitched one of the horses and rode, I'd say, oh, maybe a half a block or a block. He rode to the edge of the creek and on the bridge to see if it was safe to go across the bridge before he took the family across. Well, the butter was right up to the bridge, but the bridge seemed firm and solid, so he rode across and came on back and hitched up the team, and we went on through, and it was all right. And by morning, enough of that, well, it had, I guess, quit raining by the morning, while the water had gone down enough that driving was perfectly safe anywhere then for the roads.",
Sam Schrager,00:22:58,Do you remember anything about the celebration at the house?,
Kate Price Grannis,00:23:04,"Yes, they, at different places, at the schoolhouses, and that's a few, not many of the houses, once in a while a group would gather and they'd just dance in the front room. And that night we went to my aunt and uncle's house, Aunt Jenny and Uncle Frank Patterson's, and oh, I couldn't begin to tell you the number of people was there. There must have been 20 or so, maybe that many. And so, of course, if they had a carpet on the floor, they rolled it up or something, but I don't think so. I think they had a bare front room floor. And we danced. That is now, I say we danced. The elders danced. The married people. And there was one bachelor there. And I remember I asked my mother later on how old I was, and she said I was eight years old. And he grabbed my hand and he said, come on, Katie, we'll be one couple in this quadrille. And I danced that quadrille with Bob Tide, a great big tall fellow, and I asked my mother after that how old I was, and she said you were eight years old that year. So that was my first dance.",
Sam Schrager,00:24:29,"Do you think that most, the people stayed overnight, all night that night?",
Kate Price Grannis,00:24:34,"No, no, they were, most of them went home.",
Sam Schrager,00:24:39,"But the river, the creeks being so high.",
Kate Price Grannis,00:24:42,"Well, they just, the families, there I expect there were some, our relatives maybe, there were two families of us that were relatives. And the elder folks never went to bed, they just made some coffee and stayed up, you know, but we stayed till daylight to see that everything was alright before we went home. I have an idea, I don't know, but I have an idea that somebody rode up to that bridge, it wasn't very far from their house, to see if it was safe for us to go.",
Sam Schrager,00:25:16,"Well, I imagine that your father really wanted to go to the party or otherwise he wouldn't have even bothered going out on a night like that.",
Kate Price Grannis,00:25:23,"Well, when there was anything going on in the neighborhood like that, everybody wanted to go. That was their means of getting together and having fun. There was nothing else for entertainment.",
Sam Schrager,00:25:41,"Do you remember if there was a Christmas tree that night? I'm just curious to know if you had, if they had a tree, you know, tree for Christmas.",
Kate Price Grannis,00:25:48,"Well, now everybody, everybody didn't put up Christmas trees in their houses at that time. They had one general big tree in a church or somewhere, and that was the big occasion. I don't remember much about having Christmas trees in the house till I was older, when I was older and we had a frame house and more room, well then we always had a Christmas tree in the house. But I don't remember about that. I doubt if they had any Christmas tree in their house that night because there were a lot of people there. I say a lot of people. It wouldn't be very many people that would dance in a room this size, you know, and so there weren't a lot of people. I don't know what.",
Sam Schrager,00:26:36,"Well, now there was a very small town of Avon, wasn't there? Rather in that period of time, but it wasn't located where the present, not where the road goes now, am I right?",
Kate Price Grannis,00:26:56,"No, no. Now let me think a minute. The post office, the post office was in a private house. There was a long time that there was no post office established, and anybody in the neighborhood that went to Moscow brought the mail for any of the neighbors. Moscow, I think then, was the closest post office, the nearest post office. And anybody that went to Moscow brought the mail. Now I think I'm right on that. I think I'm right on that because I think the mail came from Moscow. And, but after that, then there was a post office established in the Parks home. Mr. and Mrs. Parks had no real young children. Their family was grown more than some of the rest of the families, and Mr. and Mrs. Parks had the first post office. Have you been up to Avon? Yes. Well, you know where Avon is now. Well, the Parks house was just up that hill south of there and was in a log cabin. And we never went in when we got the mail. We went to the window. Mrs. Parks met us at the window when we kids went for the mail and handed it out to us. She nearly always had a cookie for some of the kids, for the kids too.",
Sam Schrager,00:28:34,And then there was that Avon post office?,
Kate Price Grannis,00:28:37,"That was Avon post office. And the mail was brought from Moscow, I think. I don't think it might have been Troy now. I'm not sure about that at all. But it was brought in there. Then later on, we had fun. And oh, when the snow started to go off in the spring around those great big yellow pine trees, the ground would get bare for quite a space around it. And sometimes we could get through the snow and get up to that bare ground. Oh, that was just wonderful. Fun time. There was always some amusement in the neighborhood, different homes, you know, get together and have friends in. But we didn't have much to do there.",
Sam Schrager,00:29:43,"Did you have many, many playmates?",
Kate Price Grannis,00:29:45,"Oh, yes. The families that lived around there, we had six children, the Scots had seven children, and the Greenwoods had nine children. And we were all within a half a mile of each other. Places all joined. Oh, yes, we had lots of kids to play with as far as that's concerned.",
Sam Schrager,00:30:13,But it was more playing house kind of thing than did you have games like Run Sheep Run?,
Kate Price Grannis,00:30:22,"Oh, yes. And when it snowed, how do you know how they, what is this game that they track around and cross this way and that way and try to tag each other or something? What is that? What was that game?",
Sam Schrager,00:30:37,I'm not sure.,
Kate Price Grannis,00:30:38,"Well, we just make a great big circle in the snow and then we cut across it this way and across this way like this, that thing. And try to catch each other. Maybe we'd choose up sides and try to catch each other around there. I don't know. You make your own play when in those days you make your own entertainment.",
Sam Schrager,00:31:03,What about responsibilities? Did your folks expect you to do?,
Kate Price Grannis,00:31:11,"Certain chores to do. Every one of us had some certain thing to do to help keep home going. Sure, we all had our duties. And Mama used to tell us, every time you go out through the woodshed, you bring in a armful of wood. Make your head save your heels. Had a big wood box in the house.",
Sam Schrager,00:31:53,What about school?,
Kate Price Grannis,00:31:56,"School. We had a schoolhouse and had school. Yes, we generally had three months' school at a time. I don't know. I don't know who. I don't know just when we had a school or who was the first teacher. But I know my brother went to school one year before I started. And when I started to school, Kenneth Wilkins' grandmother, Lizzie Lundsford, was our teacher. Then I think from then on, school just went. Every year we had, I think we only had three months' school each year. And then as my brother and I got older, as we got older, some children from an adjoining school district who didn't have enough pupils to hold their district would come to our school. And we did the same thing. When they had their school, my brother and I used to ride or walk three miles down to this other district to help them hold that district. We didn't have enough pupils.",
Sam Schrager,00:33:25,"Would they have school at the same time, the two districts?",
Kate Price Grannis,00:33:29,"No, no, the different times. And there would be, now this never happened in the winter. It was in the summer. They would have three months at the, what did they call that district?",
Sam Schrager,00:33:43,Was it Applequist by any chance?,
Kate Price Grannis,00:33:45,"Well, down toward Applequist. That name is familiar, but that was later in years. But their school, there was a big family lived down there by their school, the Stockwells. And they used to go up to Avon. And my brother and I and different ones from Avon used to go down to their school. Sometimes we rode a horse, sometimes we walked that three miles to school.",
Sam Schrager,00:34:17,So then you would get more than three months' schooling by going to their school.,
Kate Price Grannis,00:34:22,"It was an understanding, I think, between the districts for the students to do that because they didn't have enough to justify them to hold school, nor we didn't have enough either. And so they would come up to our district, some of them, and we would go down to their district.",
Sam Schrager,00:34:42,Was yours called Avon School District?,
Kate Price Grannis,00:34:44,"Yes, Avon School.",
Sam Schrager,00:34:45,"But how many kids were there at the school? I'm not meeting exactly, but just more or less.",
Kate Price Grannis,00:34:51,"Now, somewhere around here, I've got one of the teachers gave us cards. And they were, they were... Do you have a... No, I have a picture here somewhere. The Lundsford had Maggie and Leela and Alta and Gertrude and Fred. Then there were some younger ones. And at that time we had Charlie and Kate and Molly and Ann in our school. And then the Rowe family had ten children. They weren't all in school. But we had to have so many children to hold a district. So now not all of the Avon kids would go from down to this other Nelson Schoolhouse or whatever it was. But we did change back and forth like that. So we helped each other, help each other hold their district.",
Sam Schrager,00:35:53,"What do you think about the virtues or the drawbacks of the one-room schoolhouse for learning? When you were a kid, learning in that...",
Kate Price Grannis,00:36:05,And they taught all grades and one teacher took care of all grades.,
Sam Schrager,00:36:09,"Well, what was that like for a kid trying to learn?",
Kate Price Grannis,00:36:13,"Well, it was wonderful for you to get that start even. But I wonder sometimes how a teacher ever handled them. But she had... Well, it was reading and writing and arithmetic. That's what it was, you see. And spelling. So it wasn't... She'd have those classes regularly.",
Sam Schrager,00:36:40,"With all those different grades in one, I imagine she couldn't pay too much mind to any one kid.",
Kate Price Grannis,00:36:48,"Well, I know. Not to any one child. But she could have her... She'd sign the lessons and then... Well, and then hear the different lessons that were verbal and the others, the arithmetic and things like that, and then correct her papers and so on and so forth. I don't know how they ever did it. I don't know how the teachers ever handled all those classes. But they were all simple. Schoolings were simple then. Last night I was in to my next door neighbor's here. She asked me to come in and it showed a picture of the ants. And we had one book at school. The district then furnished the books. And we had for one of our... We had a book that we studied about ants. And I just could remember every bit of it when I saw that show the other night that Mrs. Lucas asked me in to see. We had a reader. And I don't know whether this book that we had was grammar. Oh, how I liked grammar. I don't show it now, but I used to enjoy the grammar lessons.",
