speaker,timestamp,words

Jesse and Mabel Spencer,0:00:03,"I came over here to Washington, home city out here."
Sam Schrager,0:00:10,You know how we came to locate around here?
Jesse and Mabel Spencer,0:00:14,"I don't know, just like everybody else. I heard about the land, the pretty things about every home we've said. I don't know. I never heard him say."
Sam Schrager,0:00:28,He took the place and then he went out to work? Is that it?
Jesse and Mabel Spencer,0:00:33,"Yeah, he bought them the home city and went out over here where a Pullman worked."
Jesse and Mabel Spencer,0:00:43,"Yeah, I was born over there, in Pullman."
Sam Schrager,0:00:48,"What can I call it, eh? But you grew it up right around here, right?"
Jesse and Mabel Spencer,0:00:54,Yeah.
Sam Schrager,0:00:55,What about here?
Jesse and Mabel Spencer,0:00:58,Yeah.
Sam Schrager,0:01:03,"You want to tell me again about Marshall Hayes and the story of the shooting, the way you remember it, the way you heard about it?"
Jesse and Mabel Spencer,0:01:12,"Oh, that was out of town at the time it happened. They went over there to arrest a sly and the sly told him never to come and arrest him. He'd kill him if he did, so I said. So he went up there and he shot him through the neck, cut his neck tile. Then he started running down the hills. Bill Fogg was from Guggen, took him to buy a tile pile and there's where he really died there. He was unloading toys. And then the sly he kept shooting them down the town. Hayes and the boys, they get over there towards where the depot was there. The water tank used to be there. Every time they'd shoot at them, they'd walk down the hillside and there was a folks' place there and they arrested him. Took him to Moscow."
Jesse and Mabel Spencer,0:02:36,"Now, about them taking him to Moscow, you told me that some of these townspeople got really accurate. Oh, God, yeah, well, they talked that about and they go out and go to rob him. They wanted to kill him."
Sam Schrager,0:02:58,They want to lynch him?
Jesse and Mabel Spencer,0:03:00,"Yeah, some of them wanted to lynch him. Then my daddy told him it was bullish. That's when they all take care of the facts. So the sheriff was down there and they had their team in the liver barn and they took the team out of the liver barn and back through the back door, back out in and got him in the sleigh and the corner and he went up to the, probably where the brickyard is now, under the overpass, the railroad there. Then he got out and come back down to town and there was a freight train come up there about ten o 'clock along the river. There was a freight train that had to take the engineers back in and go up and had him off."
