speaker,words,tags,timestamp
,SAM SCHRAGER: How old are you now?,,
,CHARLES CROW: Ninety five.,,
SS,You got a right to be having some troubles.,,
CC,"(laughs) I guess so. Yes, the minister was here just this evening. He was",,
CC,here and he's been here since; for several months. He just happened to,,
CC,"come along, come in here. And he's a nice fella. Awfully nice man.",,
SS,Don't pay that no mind. Tell me about the horse ranch. What you remember,,
SS,about it.,,
CC,About what?,,
SS,The horse ranch.,,
CC,"Horse ranch? Well, oh it was quite a story. was in two places.",,
CC,"Out on the Columbia River, one was on a ranch on the Columbia River, dad",,
CC,"had a ranch out there, a stock ranch. And I was out on that when I was",,
CC,twelve years old. I rode a pony from here out there when I was twelve,,
CC,"years old. And dad drovej cU4 drove the wagon, drove the team on the",,
CC,wagon. And two cowboys they drove 75 head of horses. And we,,
CC,"took 'em out there on this Columbia River. He had, dad and this other",,
CC,"Pedicord had a} two ranches, two half sections right there and then they",,
CC,nad a big springy And this was in real early day out there too. Bunch grass,,
CC,"way up like  Beautiful stalks. I enjoyed it awful, most wonderful.",,
CC,"And the best of it was:^the family went ahead of us, went out ahead of us",,
CC,"and they was down on the river, on the bar .And there was this spring",,
CC,"up above there^.Nice water in it, come down. And it went down in the river",,
CC,"you know. And that spring, I guess^as probably twenty five acres of level",,
CC,land down there. And this old fella took that.(Quite a big family. He raised,,
CC,sugar cane. You ever seen any sugar cane grow?,,
SS,I've never seen it grow.,,
CC,You didn't?,,
SS,No.,,
CC,I did. I've seen it grow. Irode through it. Rode along side of it and,,
CC,reach out like that and break off a stalk and stick it in my mouth and,,
CC,"go ahead and chew on it. Sweet, nice. And then we'd take that and when it",,
CC,"got just ripe, we'd cut it. And.we'd put it through a roller and we'd'squeeze",,
CC,the juice out of it. In a vat. And then when we'd put a fire under this,,
CC,"vat, and boil that down. Make sorghttn. We'd make sorghto syrup. And then",,
CC,this one woman was a good cook. Make sorghtfm gravy. They made homemade,,
CC,bread and they milk I think about six or seven cows and they were quite,,
CC,"a family of them. And everything worked out nice, you see? And that's where",,
CC,"our little girl got bit by arattlesnake. That's right there, in that place.",,
CC,And fourteen miles down to Bridgeport. To adoctor. And the girl rode that,,
CC,"fourteen miles, wasn't very long riding it,5he had a good horse. And that",,
CC,it's quite a long story. But she never was right afterwards.,,
SS,"Who, her father?",,
SS,"The girl. The little girl that got bit by the rattlesnake. We had logs,",,
SS,"wood, those logs, this big around and she sat on it, sat down there, was",,
SS,aplaying down there and there was arattler  up on the side and she,,
SS,if had a doll. And the doll off of that and reached over to get it and,,
SS,"the rattler bit her.Struck her. Struck her in the hand. Ididn't see it,",,
