speaker,words,tags,timestamp
,This conversation with Pearl Machlied and Florence Melder Lange took place in,,
,"Ms. Machlied's home on May 1,1978. The interviewer is Rachel Foxman.",,
,PEARL MACHLIED: Now you want me to go ahead first with this stuff first here.,,
,I think maybe I should.,,
,FLORENCE LANGE: Well what I did I wrote up your Encouraged by Dr. Gritman.,,
PM,"As I said,I didn't happen to know, but the year is 1892. Some of these",,
PM,"things were not, they were  that Mrs. Gritman told me when Dr. Gritman,",,
PM,he had gone to England and Vienna and had studied. And these were some of,,
PM,the things that they were using over there which they were not using over,,
PM,"here. They were doing major surgery with this type of anesthetic,chloroform,",,
PM,"yes.Which isn't the safest thing in the world to use. Now as I said before,",,
PM,"I came here in 1918, of course everybody had to wear a mask because that was",,
PM,"the time of the flu empidemic we had. And, now Dr. Gritman, he had, when I",,
PM,"came here, they had their own cows. And they also had, he also had two teams",,
PM,"of horses, two teams. And during this epidemic, he would have drivers, he",,
PM,"wouldn't drive, because he so tired, he would be sleeping, because he",,
PM,would make so many country calls. Because there was no room in the hospital,,
PM,for all the patients who were ill. So ...,,
PM,RACHEL FOXMAN: How large was the hospital at that time?,,
PM,There was so much space taken up by the people who worked there and lived,,
PM,in there. So I don't think it was any larger patient: beds with the,,
PM,"wards and everything, I don't think we had more than thirty beds.",,
FL,I'd think that would be ample to say that.,,
PM,would be sufficient.,,
RF,How large was the staff?,,
PM,That was living there? I can't remember how many nurses they had all the,,
PM,"time. And some would be there for certain lengths of time, and then they",,
PM,"would quit.They decided they didn't want it, even some of them before their",,
PM,three months was up because they had three months probation. You could,,
PM,"decide whether you wanted to be a nurse or ..And of course, Dr. having",,
PM,"been over there, he had ahard time getting back. It was during the war.",,
PM,"But he finally made it back, it was 1914 or long in there.Of course, Icame",,
PM,"in 1918. And at that time, now the. nurses made all the dressings for the",,
PM,"offices and the hospital. And at that time we had asteam sterilizer, but",,
PM,"it was not under pressure. Similar to a cooker, a double...",,
FL,Pressure cooker?,,
PM,"Well it wasn't a pressure cooker, there wasn't any, a double boiler. That's",,
PM,"what I want to say. It was on that similar, but yet there was steam that",,
PM,came clear up through...,,
FL,Holes.,,
PM,Yeah. And this thing was quite large. And the water of course was all in,,
PM,the bottom. And it was made in such away that the water could come up all,,
PM,"around. The whole thing. And then we sterilized, of course we have to make",,
PM,"all these things then we sterilized our materials, they were sterilized,",,
PM,for two daysthey were sterilized an hour each day. The third day they were,,
PM,sterilized for three hours. Then they were dried and were ready for use.,,
PM,That was for the whole hospital. And the three hour period was to I guess I'd,,
PM,"say, annihilate the germs that were called spore bearing germs. And they",,
PM,"were much harder to  of than any other germ. And then in 19, about",,
PM,"1921, Dr. had bought all offris equipment, it was all set up in his surgery,",,
PM,"but Washington Water Power had not yet been able to connect it. I don't, know",,
PM,if their lines weren't heavy enough or what the problem was. In 1921 it was,,
PM,all connected up and then we could sterilize with 250 pounds of pressure.,,
PM,"And you could sterilize about 20 to 30 minutes. Some of the things, some",,
PM,of the materials you didn't need to sterilize quite as long as some of the,,
PM,others. So.,,
RF,Would this be dressings plus equipment?,,
PM,This would be dressings for the whole hospital plusoffices. And all of the,,
PM,materials that we would use in the surgery and anything. We had to use for the maternity,,
PM,cases.,,
RF,Such as?,,
PM,Pareneil pads for maternity cases. And you had to have pads sometimes to,,
PM,put on the nipples. They get sore nipples. And for that the nurses would,,
PM,"make up an ointment of vaseline and bismuth, and you work as much bismuth",,
PM,in this vaseline that you could. Then you would apply that to the nipplei.,,
PM,And you always had to take it off before your baby nursed.,,
FL,That toughened them.,,
