speaker,timestamp,words
Sam Schrager,0:00:02,"This conversation with Martha Lowery Long took place at her home in Kendrick on October 25th, 1976. Also present were Marvin Long and Lee Magnusen. The interviewer was Sam Schrager."
Martha Lowery Long,0:00:27,How do you want this started? How do you want this?
Martha Lowery Long or F. Marvin Long,0:00:30,"Do you want it to be my, just what I remember, or family, my sister had a lot of family anecdotes in there that I just know real well, but I just know them from listening to family tell them. Well, those are a few of those that seem interesting, I think. But really your own experience most of all, what you remember about it being like there when you were a kid. You say it was rough, and I... Well, there was no money in those early days. They came out there and settled in the dollar, you know, it was just a fortune. There was no actual cash. We just made our fun. All our fun was made. They raised what food they could and they had to buy a few things. And they brought what they had with them when they came and settled in the homestead. The fact that it was the Quincy Valley, which was a sagebrush country, you see. Then, a flat, sagebrush covered desert country. And later became this lush, irrigated country that you go to. That's why Quincy is interesting to a lot of people. They don't know what it was like in that early days when my folks... It was opened up for homesteads, that's how they happened to go there."
Sam Schrager,0:01:37,How was it that your parents actually found that? Are you taping this now?
Martha Lowery Long or F. Marvin Long,0:01:42,"Oh yeah, I just turned it up."
Sam Schrager,0:01:43,"Oh, what are you asking?"
Martha Lowery Long or F. Marvin Long,0:01:44,"No, I'm just trying to ignore that it's... Well, they had lived in North Dakota and Dad was a carpenter, I guess. And North Dakota was a meadow, you know, a prairie country, level prairie country. And my mother believed that a family was better off growing up away from relatives rather than too close. Although she was very devoted to her relatives. And so, this Quincy Valley in Big Bend Country in Central Washington was opened up for homesteading. And you could go out and select a quarter section of land and if you made certain improvements and lived on it a certain length of time, I don't know the exact length of time, then you owned it. And that's what they did. Dad went out first and chose this, it was a mile and a half, directly north of Quincy, the town of Quincy. There wasn't much town yet, but there was a town, a small town. There was a store there then. And he chose the south west quarter section. It was all square, it wasn't like this country where sections were all irregular. They were all laid out square because it was level country. And he started to build a little house. It only had one room at first, one large room. And it had board and batten, that's boards that go up and down and then the cracks are covered with another board, you know. And a tar paper roof and a stove pipe, it had no chimney, no brick, there was no brick. And when mother first came in, he was there a year building this little house, getting started. And then mother and the four older children came and these cracks were still open. And my sister told that and that other story, how scared she was that somebody would peek in with those cracks. I was scared too. Anyway, then I was the first child born on the homestead. And I was the biggest and the healthiest and I still have the best health and the others are all gone except two sisters. And I've always laid it to that virgin soil."
Sam Schrager,0:04:01,"They broke up this for my study of nutrition, I think that might have had something to do with my health, don't you?"
Martha Lowery Long or F. Marvin Long,0:04:07,"Maybe a con or one day out there. Now Marvin, let me tell it. You may go tell it."
Sam Schrager,0:04:13,What is the story?
Martha Lowery Long or F. Marvin Long,0:04:15,"Well, we had a doctor, my sister got this part wrong. His name was Dr. Whidbey and he was my specialist in Wenatchee later when I lived in Wenatchee. At the time he was a young country doctor. And so when the baby was, there were no hospitals or anything, and when it was time for the baby to arrive, Dad got on one of the plow horses, we didn't have riding horses, we had plow horses, you know, just work horses. Got on one of the horses and rode to town to get the doctor. And the doctor borrowed a saddle horse from Jack Gaither, it was a bit lively, and they started out at our farm. And the horse stepped in the badger hole and threw the doctor. The horse wasn't hurt but he ran back to town and the doctor's bag settled there and the doctor picked up his bag and had to walk the rest of the way. So they always said the doctor got me out of the badger hole. And on the way to school later when I was school age and I walked to school through the sagebrush, here was this big badger hole right by the trail. And I go around and I can still remember looking down at it every time I went past thinking there must be another baby in that hole. I was sure that was the one. But I never found any babies in that badger hole."
Sam Schrager,0:05:25,Did he get there in time?
