speaker,words,tags,timestamp
,"This conversation with GLEN GILDER took place at his home not far from the Spring Valley Reservoir outside of Troy, Idaho on December 9, 1976. His wife, AGNES GILDER, also took part in the conversation. The interviewer was SAM SCHRAGER.",,
SAM SCHRAGER,Were they active when you were kids?,,
GLEN GILDER,"Oh, very. Yes, when I was a kid, they were. You see, we had a good organization in Deary, and they had one here in Troy, but the membership just kept dwindling, dwindling, dwindling. In Deary we were down to seven active members Not enough.We argued for two years and finally we went in with Potlatch. And Troy argued for quite a period and they went all to Moscow. So, all the Odd Fellows here in town go to Moscow once in a while. Al Peterson and Monty Helm and, oh, quite a number. Arch Fiedler.",,
SS,When did you first get interested in them?,,
GG,"Well, when I was a kid, I was pretty young, I was all fixed up to join the Odd Fellows along about 1919 with another group of young guys, and somehow or other, I got a job clear out of the country and had to go take it, so I didn't get in on that bunch and I didn t join until about 1965, probably, before Ijoined 'em. And, Iwouldn't a joined 'em then but Carl Lancaster and Henry Jones and Dwight Cory- Well, Carl and Henry were to go in with me in that first bunch and then they made up their minds, by golly, that they were going to get me in there and they did. But 1920 to '65 before I did it, now, those fellows had been in the lodge all that time. I see in one of the last papers where Eunice Jones was given a fifty-year pin at Potlatch. Well, Edna had more years than that in it. I'll bet you that Edna-",,
SS,Butterfield?,,
GG,Uh-huh. I'll bet you that they joined long before the teens. I'll bet you they joined up that lodge in-,,
AGNES GILDER,"Well, didn't it say in that paper?",,
AGNES GILDER,I don't think it did.,,
AGNES GILDER,"Was it a big, major thing in the early years? Was it a really big organization? How did it compare to like the Grange? Much more percentage- volume- much more percentage and the Grange does now. Take a little place like Princeton; back during the early times that Grange had around seventy members, and it dwindled down, down, down and they went in with Potlatch. Potlatch? Uh-huh. Princeton went to Potlatch. In the Grange? No, in the Odd Fellows. Yeah, it was strong, not only here, but all over the United States. Had a tremendous membership. Fact it was anA-Vht-Red Men Woodmen, Masons and the Odd Fellows. And I think the Odd Fellows were the highest of all, but I think there was times for long periods when they were second. The Red Men, I think, have completely quit. The Woodmen of the World, I think have quit and the Odd Fellows are probably second or third place. The Odd Fellows, it was a lot bigger than the Grange at the time, wasn't it? When you were growing up. I mean around here. I so. The Grange was pretty popular, too. Well, a big percen tage of the Odd Fellows were Grangers. Same then as they are now. Here in Troy, there's Alfred and Art and Monty- they're all Odd Fel lows. There's a lot of overlap between the two. Yep. Yeah, yeah. Is there much difference between the Odd Fellows and like the Masons? As a group?",,
GG,"Oh, they have different policies. I don't know but very little about the Masons, but their purposes have always been pretty parallel, I believe. Fellowship to benefit everybody involved in it, all they could.",,
SS,How old were you when you started working out?,,
GG,"Oh, I don't know, about twelve.",,
SS,What was the first work that you did out?,,
GG,"Oh, driving horses for somebody, I suppose. Yeah, I think that's it. It was just natural for me to drive horses; be around horses as any thing could be. When I first started hauling wheat from Kennedy Ford into Palouse for my uncle and granddad, I could no more lift a sack of wheat than I could fly. Somebody else had to load me and unload me, but I could drive the horses; four of 'em. And I didn't take a backseat there from any of the big fellows, either. And then from there I went to driving- oh, one of the first jobs I had was driving a grader team. On a highway grader from Harvard to the Hoodoos. Old Duf used to come get me every spring and take me up with him and I d stay up there two weeks and we'd fix all the culverts and clean out the ditches and grade the roads, and I'd go home and have about- oh, maybe fifty dollars. Didn't make much in days. About two dol lars and a half a day.",,
SS,Did you quit school by that time?,,
GG,"No. If I'd need to I'd take a week off. (Chuckles) go back and I was going to catch it up, but I don't think I ever did. It was nothing uncommon. If you got a job, go do it. Lots of times we could get a job for driving a team and wagon putting gravel on the road, you know, in the fall of the year; we could get a couple of week's work. All we had to do was drive a team back and forth. Some- body else loaded us andsomebody helped us unload with dumpboards. That's what I would sooner done, and that's what I did.",,
SS,You mean sooner do than sit in a classroom?,,
GG,"If I was sittin' in a classroom- I don't know for sure, but I think I must have spent a lot of my time lookin' out the window! I don't know, but I think I must have.",,
SS,"Was it true for you that- now, I've heard a couple of people say that to do a man's work, was really what they wanted to do as a boy, to be able to do a man's work, was what they were looking forward to. Would you say that was true with you?",,
GG,"Yeah, it was true. To compete with a man was the heighth of our am bition. If we would be lucky and could keep up with him, why we thought we was pretty big. If we could catch one a little older or a little akward and could surpass him at something, then we had the swellhead. Take two kids out shocking hay with a pitchfork, and they'd race from morning til night;try to get that row done quicker than the other guy. I worked one year for and he had me shocking and she'd come out in the field pretty early in the morning after she got the housework done, and her and I would race til noon. And she'd go in and get dinner and after she got the dishes done and all that, why, she'd be right back out there and doggone, if we didn't race then til she had to go milk. Laugh and make fun of each other like a couple of kids! She was forty, forty-five years old when I was about seventeen or eighteen. She worked awful hard. But they made it.",,
SS,Was that pretty common to do like what she did - for the women to get out and work when they were done with their housework?,,
GG,"Yes, it was really common; the women got out and helped. Sometimes they elminated the hired man altogether. Many, many, many of 'em. They could drive horses as good as a man. Wives and daughters they right out in the field.",,
AG,"Yeah, but they didn't work so long.",,
GG,Huh?,,
AG,"They didn't , so long.",,
GG,"I don't know, Amelia's still going good.",,
AG,Amelia who?,,
GG,Lindsey.,,
AG,"She wasn't the last time I saw her, which is about fifteen years ago.",,
GG,"She wasn't going real good, but then she's still agoin'.",,
SS,"Do you figure that that was pretty - rough on the women to do that then? Agnes, is that what you're thinking?",,
AG,"Yes, I do. They didn't get over it so good, may have looked like it but they didn't. She worked her head off, that's for sure and paid for it.",,
GG,"Her big trouble is, she got awful heavy; way overweight.",,
SS,When she was still working?,,
GG,"No, no, when she was still working she was right down to good workin' order, I think. I think she weighed around a hundred and thirty, or forty, fifty; somewheres around there. But now, she's over two hun dred.",,
AG,"Well, I didn't know her when she was younger. When she was aboutwell, her kids were about five or six years old, she had a hired girl, too, that she helped and then went out in the field.",,
GG,"Well, she did after they got well started and established. She had Genevieve and Naomi and some of them, but for a number of years, she just didn't. But she wasn't alone in that. All neighbors; the Hansons, the Hallgrens and all those people right close to them, it was all the same thing. The Gregorys.",,
SS,Was it just necessity that dictated it; that that's what a woman would do? Or was it more trying to get ahead?,,
AG,"Quite a bit of it was necessity, because times weren't a great deal better than they are in this day and age. Might have had less money but it pime just as hard as it did in the last few years.",,
GG,"Well, they had to sell a couple of hogs, a calf or something to pay us fellows our wages for the help they got in harvesting and haying. Money was hard to get. It wasn't easy. And they all were starving; they had places to pay for and outfits to pay for and living to make.",,
AG,"It's one thing though, in those days, young men had a chance to get a better start than they have any chance of having now.",,
GG,"Oh, yes.",,
AG,Of course roughly a hundred and fifty thousand now and now maybe fifteen thousand was taking care of the whole deal in those days. Pretty hard to get.,,
SS,It's funny that there's a lot less opportunity now than there used to be. Think there'd be a way that you could still compete.,,
AG,"Well, up until this last year it has been possible, but boy, I don't think anybody can get ahead now. They're awful lucky if they are able to come out even.",,
GG,"before 1928, if a man had a hundred dollars he could start far ming in a good shape.",,
SS,A hundred dollars?,,
GG,"We rented eighty acres and I had what I'd made in harvest and Harold had an equal amount and we bought a Ford car with it. And we went to work in the mill, and every time we'd get a paycheck we'd buy a horse or calf or a harness or a plow or some damn thing, and we got started. We didn't have any cash. Every time we could make a dol lar we just applied it to some little thing that'd probably grow. And most of it did.",,
SS,You didn't have to spend much of that money just to live on at that time?,,
GG,"Oh, no, eggs and beans and spuds were cheap. That's about all we knew how to cook; we was baching before we was married.",,
SS,Now is this your place you had at the time?,,
GG,"No, we rented our eighty acres from my grandmother and got a start there. Did pretty good in '27, '28 and '29. Made some pretty good headway, and then the Depression come and we went the other way.",,
SS,"What was the deal with your grandmother? Was it a certain amount of money you paid, or what?",,
GG,"Well, we give her $125 a year for that place. She was tickled to death to get it; just for rent.",,
SS,Did you grow a crop on it?,,
GG,"Oh, you bet, a good one. Our first crop on that place- forty acres- I think it was only about twenty-eight acres in wheat, but it made forty-two bushel. And we got two dollars and fifteen cents a bushel. And that was making darn good money. But, had years of that and then the Depression hit and wheat was worth twenty-five cents a bushel. That was a different story. That wouldn't pay for any part of it.",,
SS,What about the stock that you say you were buying? Were you raising them up then? Said you'd buy a pig or-?,,
GG,"Yes, we did. We'd buy little pigs, little calves. And they grow and actually that was all the gain we made was about what they grew, but even that was pretty good for that time. (Chuckles) Oh, it's a dif ferent world, I don't know. I asked a lady in Wyoming last fall what would it cost to start ranching over there, and she told me that it would cost $1,000,000. they could get ahold of a lease- if they could get ahold of the land that is the home ranch and then to get ahold of a lease and keep it up, keep up their water rights, and stock enough to stock it and the machinery enough to take care of it, that that's about what it would cost. A young guy can't start unless you got a Dad or a Granddad with money to put him on the place. And it's the same in wheat.",,
SS,"It doesn't sound like it was easy, though, even in the '20's when you were doing it. It certainly seems like not an easy haul to build up.",,
GG,"It wasn't. But we were talking it over before we leased this place and said if we could get a job in the mill, which we thought we could; that was eight hours, but it wouldn't hurt us to go home and do chores after those eight hours anymore than it would if we drove a team on a plow all day and then went in and done chores in the same way. No, it wasn't easy; Long hours, and hard work. It could have been a lot of going without, but we were young and didn't know enough to go with out anything. If we wanted something, why, we went and done it.",,
SS,"Well, will give me an instance of what you'd do instead of go without?",,
GG,"Take our girl to the show or go to a dance. It was probably a couple of dollars, and now it would cost you twenty-five. We didn't go with out, because we didn't- they didn't have things like they've got 'em now. The only thing you could do was go to a show or go to a dance or go to a party in somebody's house; that's all there was. Couple of dollars was plenty for a weekend. But that couple of dollars was so big then that I don't know the twenty-five is any bigger now than that was. I don't know. Don't think so.",,
SS,Were you really holding down two jobs at once when you were doing that?,,
GG,"Yes. That's exactly right. I had some plowing to do after I home from the mill at three o'clock, if I was on the dayshift, I'd go out and plow til six or seven. And that's the way I got all the work done;1 after work, do it. It was a small place and by figuring and scheming taking turns. And another thing, we had fairly good horses. I traded with my uncle, he put my crop in and then take my horses over to his place for the summer. Well, that's all I had to do as far as putting in my crop in was to buy the seed. And we did that one year. I did the work, but I don t think I did the thinking.",,
SS,"Scheme and work and did a lot of thinking. Why didn't you do the thinking? I don't know what you mean. You mean, you didn't think about it enough?",,
GG,"Well, yeah Well, I don't know, you had to scheme and plan and wonder how the devil are you going to make it. What are you going to do to make this come out right? What are you going to do to make that come out right? I didn't always hit it right. I missed it a few times, but that's what I mean by thinking. I don't know.",,
SS,Were there real choices that you had to make? You could have gone two or three different ways all the time?,,
