speaker,words,tags,timestamp
,SAM SCHRAGER Mybe we could talk about some family background first.,,
,I was curious about wie n your parents first came to the Kendrick country.,,
,"FRANK BROCKE: Well, of course, Iwas pretty young at the time that they passed",,
,"away. My dad passed away, and of course I never really. . .1 heard mother",,
,"talk, she was born in Kansas, and when they came west I would not know.",,
,They were obviously young. And my father was born born in Genesee. So,,
,"my grandfather came from Luxembourg, which is close to Germany and my",,
,"mother was German, so there was German on both sides of the family. In",,
,"fact, my mother could talk very fluent German, but .y dad couldn't",,
,talk it ai all. And he died when he was only forty years old. So for,,
,"me to go back and state their backgrounds, I don't know too much about it.",,
SAM,How old were you when he died?,,
FB,"-"" was 1919 x was thirteen. I was the second of five children. And",,
FB,the ojtffest one was George^ *nd he was fifteen when my dad died. It was,,
FB,during the flu epidemics of 1918f 1919.,,
SAM,Oh is that what. . .,,
FB,"Yeah, that's why he passed away. Yeah. He was avictim of the big",,
FB,"flu epidemic. Of course, we lived on afarmland the whole thing was left to",,
FB,her and us two boys to decide what we wanted to do. We went to a rural,,
FB,"school. And of course, the year of the flu epidemic, out of eight months",,
FB,"school, I think there was only three actual months that you attended school,",,
FB,because schools were closed. And so the following year we went to Kendrick,,
FB,where I actually missed the seventh grade and went right into the eighth,,
FB,grade and George went to high school. And so I took the eighth grade at the,,
FB,Kendrick Elementary School. And we continued to farm then. My dad had,,
FB,somethin like out of a hundred and forty acres of f armlanS^fte^ad about,,
FB,sixty acres of fall wheat in. And we went ahead and kept thatvheat because,,
FB,"it was on granted ground, my grandfather's place. And then we put in our",,
FB,"own eighty, George and I put in the crop the next '* years,lfe",,
FB,"continued to farm and go to school from the ranch. Well, two years later,",,
FB,"about 1922, Mother moved and the family moved to Kendrick. And of course",,
FB,"there, in time I graduated from high school and George did not graduate,",,
FB,but he continued to go to school part time and then he got a job.,,
SAM,"It sounds like a pretty big responsibility for a. Csavpl*- •^ kids,",,
FB,"Oh, yeah. That was somethin. You oughta seen us. We hauled our grain down",,
FB,"a grade of three miles to Kendrick, #nd we had a very good wheat crop",,
FB,"that year, and of course, we had to haul all the crop off, I can",,
FB,"r%ember between Mother and I and George, we would load that wagon with",,
FB,twenty-five sacks of wheat^and we used to have quite a time. It can be,,
FB,done. You can do anything if you have to. But we were not wealthy people.,,
FB,"Dad had some insurance and so Mother paid off the balance on the farm,",,
FB,so we had the eighty acres of land clear which was good. And we had a good,,
FB,"home, a good house--lsrge house, but it was good. And we sold off the animals,",,
FB,the horses^in time when we quit. #ut we farmed then for three years and then,,
FB,one of,,
FB,rented it out to^our relatives. And he farmed it for three or four years.,,
FB,"And then Mother passed away then in '37, I believe it was. So she too didn't",,
FB,live too long.,,
SAM,Do you remember much about that flu epidemic?,,
FB,"Oh, yes. Very much.",,
SAM,Could you tell me what it was like?,,
FB,"Well, it seem 'as though heavier people, husky",,
FB,rb was very hard on fleshy people. It was the,,
FB,enlargement of the heart. The virus affected the heart and,,
FB,"enlarged it- and of course the fatter you were, you had a tendency to",,
FB,crowd your heart anyway due to flesh or fatness. And my dad was a heavy,,
FB,man that weighed some over two hundred and ten pounds. He was my,,
FB,"build, about six feet tall. So consequently he got the flu on a Sunday",,
FB,morning and he lived until the foLbwing Sunday and died in the afternoon.,,
FB,But their heart continued to enlarge and it crowded the lungsf and there,,
FB,was not room to breathe and the heartbeat all in the chest cavity. That,,
FB,"was really the thing, and there was no cure for it. I can remember my",,
FB,"aunt telling about, from Bovill, John Brocke's wife. She was a",,
FB,"nurse, she nursed through people. And she said the skinny ones survived.",,
FB,And of course in Boviil they had whiskey that they manufactured; it was,,
FB,more or less of a town where you could get whiskey. Anything to stimulate,,
FB,the the heart and thin the blood and create circulation seemed to be a help.,,
FB,"And of course, the flu epidemic hit during the prohibition days when we",,
FB,never even had whiskey in the home; neither was it available. But I've,,
FB,often thought that had we had whiskey that a lot of flu victims would have,,
FB,"survived it. But it was very, very contagious. And you never knew when you",,
FB,got it. My dad got it from a neighbors family^- he had been there and,,
FB,they were playing. They used to go in the wintertime on Saturdays and play,,
FB,"cards, and of course he came home with it and that same day he got it.",,
FB,And then we all got it. It seems as though one day is all it took. And,,
FB,"he got it on Sunday,and I would say by Wednesday we were all on our backs.",,
FB,I never went to bed; I had it.mildest of anybody in the family. I believe,,
FB,my brother Kenny had it very mild. He was the baby and the smallera the,,
FB,younger you are the less it bothered you. But my mother was on her back and,,
FB,"my sister,George, they had it very hard. And Wally too.",,
SAM,So you were the ones that took care of the family?,,
SAM,"F Br No, no. We had awonderful person. She was acousin tojLis children. And she",,
SAM,came and lived with us all during this thing. She was a hard working soul.,,
SAM,Her name was Carrie . She married a man by the name of Bechtelr,,
SAM,who was an undertaker and a furniture man in Kendrick. And she took care of,,
SAM,our entire family from the time we took it until I would say—having lost,,
SAM,"our dad, why it was terrible for my mother~fctnd she stayed a good month",,
SAM,after we got over the flu^which lasted about two weeks. And that was a,,
SAM,godsend—I'll never forget that person. Ican just see^to this day. She,,
SAM,"did everything. And of course I was not allowed to go outside, but I",,
SAM,helped her with the cooking and things of that sort. And of course every,,
SAM,thing was soup and broth. But if- was days to remember and I've never seen,,
SAM,"anything like it since, an epidemic that would equal it.",,
SAM,SAM Did it hit most of the town?,,
FB,"Oh yes. It was so widespread, nationwide. And people died by the",,
FB,hundreds and probably by the thousands. On American Ridge in itself we lost,,
FB,two within two days of each other—two prominent people.,,
FB,was a mother and then my own dad. And others died. And of course doctors,,
FB,were so scarce. Our regular doctor got the flu so he was put out of commission,,
FB,early during the epidemic. And there was a doctor who took his place that,,
FB,was never what you^tall a very good doctor. Nobody knew what to do. All they,,
FB,did was prescribe aspirin*and go the bed and stay there and eat light. And,,
FB,"you just had to wear it out, that was the thing. And if you could survive",,
FB,"it you did, and if you didn't you died! And the fever, of course, was",,
FB,fantastic. That got up as high as a hundred and five and a hundred and six.,,
SAM,How far was your place from school?,,
SAM,about,,
FB,"By a road it was two miles, but across country, acrost a field that we",,
FB,"could go, why I would say a little over a mile and a half. It was probably",,
FB,"two and a half miles by the road, but during the fall and when the snow",,
FB,"would be crusted, why we would walk acrost. And then when it dried up",,
FB,"in the spring we would walk across, but normally we walked. And it",,
FB,was very seldom unless it was very bad did we get transportation. We walked.,,
FB,You walked,,
FB,through sleet and snow and you were dressed warm. It was part of the life. re,,
FB,"Dad used to take us at the worst time""-* whener the snow was too deep that",,
FB,"you had to wade, he would go. But we lived back of a hill over from the",,
FB,main highway and they didn't open roads in those days. You had to either,,
FB,"wait.or else you got where there were snowdrifts, if you *a sled and",,
FB,"a team and it was possible, you went around. You went out in the field to",,
FB,get out to the highway or to the road. It wasn't even called a highway in,,
FB,"those days, they called it a main road. And that's how you",,
FB,"got there snowdrifts were very common. And as I say, the top of our",,
