speaker,timestamp,words

Sam Schrager,0:00:04,"This conversation with Jean Wilson Ringsage and Stiner Ringsage took place at their home in Park on October 19th, 1976. The interviewer was Sam Schrager."
Jean Wilson Ringsage or Stiner Ringsage,0:00:26,"She was living in Vancouver, DC. She was fortunate enough to still have a job. She was managing in another hotel. She had no idea what it was like on the prairie."
Sam Schrager,0:00:45,Not how rough it was?
Jean Wilson Ringsage or Stiner Ringsage,0:00:47,No idea. I never told her the truth.
Sam Schrager,0:00:50,Really? You didn't confide in her just how rough it was?
Jean Wilson Ringsage or Stiner Ringsage,0:00:55,"Not until after the fact. No. No, you don't. You don't have any more burden. We weren't dying. We weren't starving to death."
Jean Wilson Ringsage or Stiner Ringsage,0:01:10,Exactly.
Jean Wilson Ringsage or Stiner Ringsage,0:01:10,"We certainly had some balanced diet. But then, I suppose I didn't confide in her. I don't think my kids confide in me altogether. They tell me the nice things and some of the rough things when their cards fall apart. It's not too rough, really."
Jean Wilson Ringsage or Stiner Ringsage,0:01:31,Yeah.
Jean Wilson Ringsage or Stiner Ringsage,0:01:32,"But, no, I don't think it... It doesn't mean that... It depends. When I found my youngest girl was... Well, I didn't... She came to visit me and I finally told her then the problem about Laura, my oldest girl, that she was practically blind in one eye, had a cataract and she was a premature baby, you see, and had an evan operation. Well, I told her then that... I don't know. You just kind of don't know how old you have to."
Sam Schrager,0:02:09,What were the differences that you were having then at that time?
Jean Wilson Ringsage or Stiner Ringsage,0:02:15,"I mean, you say between you and your mother, was it that she... My mother was an eternal... She liked my husband. You know, I thought I was going to get away from Mother's April and spring when I married Diane. I married the eternal optimist. Liked my mother. She was always looking ahead. Things were... Just the unthinkable Molly Brown."
Sam Schrager,0:02:36,You know that spirit?
Jean Wilson Ringsage or Stiner Ringsage,0:02:37,"Nothing ever sunk her. Nothing ever really. She'd always look at the bright side. She'd always say, this isn't going to last. And she always seemed to manage. Things meshed in so that she came out and she was on top. He isn't quite so good as she was because... I don't know. I don't know. I'm not too sure about him but she was a pretty devout woman in her way. She was unorthodox but she was a true believer. So, you called the Ma of Decade. It was. Well, she was. That beautiful. The days... Well, it was in the 1890s, you know. It was very genteel. People were polite and courteous. And you went to visit a lady and you left... Mother left calling cards, you know. It was the correct thing. And you... I don't know you didn't intrude and yet you were there with sympathy and help. And you had high ideals. And as I say, even the town drunk had his principles."
Jean Wilson Ringsage or Stiner Ringsage,0:03:54,You know.
Jean Wilson Ringsage or Stiner Ringsage,0:03:54,"And the lady... Our little ladies, well, they had their principles too. They were just like gun smoke and they had their hearts of gold amongst those. They were round. They were beautiful. And we passed them in the street. And at five years old, it's ten and eight. They didn't fill in the details but you realize they lived a life apart from yours. But they were... I don't know. They just... I don't think the bubble started to break till after World War I. And then it just went down fast. But it was Horatia Algiers. You were always going to... The good guy won out. Lady was virtuous and so on. She grew up to the ripe old age and her children rose up and called her, you know, gave her honor and so on."
Jean Wilson Ringsage or Stiner Ringsage,0:05:23,"What do you think, You passed from 28 and went to the 34."
Sam Schrager,0:05:28,What's that?
Jean Wilson Ringsage or Stiner Ringsage,0:05:28,"Six years. And you weren't dying but you were just forever wanting things, needing things. I went out and talked for a year but they didn't know when I applied that I was married. I hadn't lied. I just simply wrote my name, Jean Ringsage. And they were... They wouldn't have took me. They said in spite of my qualifications. Because I was married, there was so many married. Me and them meeting, but they had me and they were stuck with me and I'd signed the contract so I went on."
Sam Schrager,0:06:01,How far away was that?
Jean Wilson Ringsage or Stiner Ringsage,0:06:02,"Two hundred miles away. I had to get my children, left them with a... Boarded them out and then for the last six months or five months I had a woman come in and take care. So they stayed at Plaxkill. Yes, they stayed with Steiner. And but, you know, and you're not the only... You're just surrounded by people poor. People have been thrifty and some of them even affluent. And then you're suddenly just leveled down to nothing. And up there, there isn't the fruit. There isn't the... There's just a few native berries. One, in fact, one main native berry. There's just those few things to sustain you. A garden is only something brief that lasts for, at the best, six weeks at its peak. Maybe that is two months."
Jean Wilson Ringsage or Stiner Ringsage,0:07:05,Good luck.
Jean Wilson Ringsage or Stiner Ringsage,0:07:06,"You have so few resources. Now, in the early part of the Depression, somebody in British Columbia, the farmers themselves got together. They loaded boxcars full of apples and shipped them to the prairie provinces. We would go there with gunny sacks and fill maybe two or three is all we could afford up for a dollar a sack. We could manage that. But if you bought them in the stores, we just didn't. We never saw an apple all the rest of the time. My mother did realize we were struggling. I guess she got it through papers because she did send money. I did buy maybe one box of apples and a box of Japanese oranges and a few things like that. You call them mandarins here. Does that..."
Sam Schrager,0:08:03,"I mean, is that what pricked your bubble? Is that what made you become a realist instead of an idealist?"
