speaker,timestamp,words
Sam Schrager,0:00:01,"This conversation with Clara Payne Grove took place at her home in Moscow on May 11th, 1976. Interviewer Sam Schrager."
Clara Payne Grove,0:00:21,"Someone would come and ask where John Smith lives and they would say, Well, right over there on the other side of the creek do you see that cow staked out there?"
Clara Payne Grove,0:00:36,"That's Mowers cow. He stakes it out there every day and you go past Mowers cow and then you go past the first log house and the second log house that you come to is John Smith. That's the way people were directed in that day by Mowers cow so they called it Moscow. Now, if there's any truth in that I don't know."
Clara Payne Grove,0:01:09,"But, anyway, I'm sure you'll be helpful by remembering about a boy. I will."
Sam Schrager,0:01:17,"And the other thing I wanted to know, now do you think that just gently and friendly without any fists we could talk politics a little bit?"
Clara Payne Grove,0:01:31,"Sure, if you want to. Of course. Well, it's not that I'm so green horn about politics. My father was a politician first and if there was any time left he'd be a father but he was a politician first always. And I grew up on politics and until just the last very few years I have been very active in politics but my mind doesn't carry anything over. I get something and it deserts me. And I would like a little bit of information."
Clara Payne Grove,0:02:12,"Now what is it, four elections we have coming on?"
Clara Payne Grove,0:02:17,I think it is.
Sam Schrager,0:02:19,In the primaries?
Clara Payne Grove,0:02:21,"Well, primary or something and I don't know how we have four or what they're about."
Clara Payne Grove,0:02:28,"Well, you know, the way I understand what it is."
Clara Payne Grove,0:02:32,"He was so known or that people so much wanted him or anything but he was elected on the slogan, the way to reduce taxes is to spend less money. They elected him governor and North Dakota it is said never had so prosperous a time as while he was governor. And he reduced taxes. Well, I think that any man who can grasp the situation in this country to the extent that he can reduce throwing our money away should be in the White House regardless of politics or anything else. But I just haven't known anything about any of these men. And I think that voting is such an obligation that since people are becoming so negligent about it, so refusing to vote, that if nothing else there should be a cash or jail fine for anyone mentally and physically capable of voting and not voting. I think they should be compelled to vote and vote as they please. I don't know how it would come out but in my idea that's a fair way to do it. So I'm glad to hear anything about these men."
Clara Payne Grove,0:04:12,There's one more thing I can say about...
Clara Payne Grove,0:04:16,"...going to progress now that's certain. And the way that the rural has been and is being administered is death to our country if it keeps on. To me, anybody, anybody, you, me or anybody else would be better than Ford. I wouldn't care who it was. There couldn't be any worse."
Sam Schrager,0:04:46,Why do you feel that way?
Clara Payne Grove,0:04:48,"Well, so far as any religious belief is concerned, I think that's all hooey. I think it's assumed for effect. It may not be. It may be better than what I have in that mind. But it doesn't impress me as being sincere."
Clara Payne Grove,0:05:11,I asked for a donation of money.
Clara Payne Grove,0:05:16,"And so this A said, are you hungry?"
Clara Payne Grove,0:05:22,"And B said, yes I'm hungry. He said, well I'll gladly take you to a meal. Says here's a counter, come on in and I'll get you a meal. The man said, no I don't want a meal, I want money."
Sam Schrager,0:05:34,"And A said, well if you're hungry, why do you want money instead of food?"
Clara Payne Grove,0:05:42,"He said, because I'm a communist, if I can get a dollar, I'll buy one loaf of yesterday's bread and get along with that and give the rest of the money to the communist party. I have seen a man do stunts just like that. So I know something about the communist party. And they work so slowly, so methodically. I'm going to be 97 now in just a couple of days. And way back when I was in my early 20s, a minister of the gospel who was touring and speaking in school houses or wherever he could get a group."
Clara Payne Grove,0:06:42,"He said, what is to prevent the Russians coming across that very narrow gulf of water between Russia and the United States and taking over the United States? He said, what's to prevent that?"
Clara Payne Grove,0:07:02,"Well I'm 97 now and that was when I was in my early 20s that that man saw that. No one else that I ever heard of had heard of such a thing at that time. Well they haven't necessarily come across that straight, they've mostly come by air with our money. And in my opinion, they are getting very close to the place where they'll say take down your flag."
Clara Payne Grove,0:07:31,I'd like to ask you something. You just said a little while ago that you mentioned one religion. You mentioned that communists said that if the Christians had been as strong in their Christianity they could have had one religion and one faith.
Sam Schrager,0:07:57,"And I'm wondering, in the early days, was Christianity more that way within the towns and the communities? Was it more one faith than it is now?"
Clara Payne Grove,0:08:13,"Well, at that time,"
