speaker,timestamp,words

Sam Schrager,0:00:01,"This conversation with Mai Lu and Marie Lee Lu took place at their home in Moscow on January 20th, 1976. The interviewer is Sam Schrager."
Sam Schrager,0:00:23,"I was just shocked to see it. I even read a government report on immigration, which was racist. It was terrible. It was just disgusting to read. When you started telling me that there was a law and that people couldn't come and that wives couldn't come, I started seeing that it was bad."
Mi or Marie Lee Lew,0:00:53,"I just read an article in the paper about immigrants. This is Centennial Year and they say so many immigrants from Europe, so many immigrants from Asia, so many immigrants from China and Asian countries. And very little, less than that from Japan and less than that from India, has very little, less than 1%. They give a deal in millions. Just the other day I read that article in the, I forgot what it is. The magazine. Sunday magazine. Sunday magazine, which was telling the truth. Now that's for all the years now since the United States, like you say, 1776 or even before. I don't think there were any Chinese before that. It was only in the 1800s. When people were over here in the West, they needed labor and all that before they allowed them to even come in for that. One thing I was surprised to read about was how hostile the American labor unions were in the 1800s as seeing Chinese labor as competition. Not all, but most, they were right in the forefront of trying to keep people out. They spent a lot of money in Washington, D .C. too, you know, put up these laws to force them out. Well, the biggest revolution in allowing Chinese immigrants to come in, in allowing the Chinese people to become citizens, was at the time when Pearl Buck was, she was one of the leaders in pushing through that law. Well, if she was a leader in the war, and the Japanese war, the war combined. That was before the Japanese war, 1943, when the law became... During the war. Yeah, but in 1945 before Honolulu. No, no, it was 1940, you were one. Oh, oh, oh. Yeah, December... In 77, oh, that was in 71. I was thinking that, well, yeah."
Sam Schrager,0:03:35,"How much was life in smaller towns like Walla Walla, where you grew up, how much was that like the life in the cities, bigger cities, where they had bigger Chinatowns like San Francisco or Seattle? Do you think that they were very similar for the people in both places, or did it make a difference where they were?"
Mi or Marie Lee Lew,0:03:54,"Well, I don't think it makes that much... You see, San Francisco has a bigger Chinatown in there, there's no doubt about that. San Francisco, so therefore the people in California are more..."
Mi or Marie Lee Lew,0:04:09,"There are a lot of Spanish people in there too, and Italians, see?"
Mi or Marie Lee Lew,0:04:12,"So I think they're better in California than they were... And Walla Walla wasn't too bad, because Walla Walla, a year ago we had a Calvary unit there. Fort Walla Walla, the Chinese were there when the fort was there, the first one they brought to the river was there. They used to have a fort in Walla Walla right south, I'd say west of town."
Mi or Marie Lee Lew,0:04:32,"One acre, you said?"
Mi or Marie Lee Lew,0:04:33,"Yeah, one mile square. Oh, one mile square. One mile square, yeah, right there. Was where the fort was. Where the fort was, yeah. And the colonels and those guys in the fort, they liked Chinese labor because the Chinese go cook for them, and they do all the odd jobs for them. So they protect the Chinese quite a bit in Walla Walla. In order to keep their... Yeah, the people didn't bother them too much."
Mi or Marie Lee Lew,0:04:56,"There are a few radical ones that did go and beat them up and all that stuff, you see?"
Mi or Marie Lee Lew,0:05:00,And the throw rocks at their windows and all that stuff.
Mi or Marie Lee Lew,0:05:03,"But as a general rule, they had one time they were trying to drive the Chinese out, but I think I heard the older Chinese said that the colonel put an order down and sent and helped the Chinese out because they didn't want to let them do that, see?"
Mi or Marie Lee Lew,0:05:17,"Because they were really against the law, so they won't do it until the union backed out. The radical guys backed out. Maybe they could punish the higher -ups."
Mi or Marie Lee Lew,0:05:28,"They could be punished when they do things like that, see?"
Mi or Marie Lee Lew,0:05:31,And then that would stop some of that.
Sam Schrager,0:05:33,Was the fort still there when you were a kid?
Mi or Marie Lee Lew,0:05:36,"There wasn't any cavalry there when I was a kid, but it wasn't too long ago when my dad was there. They used to be a fort there, Fort Walla Walla. Walla Walla is one of the oldest towns in this whole territory. That's when Marcus Whitman first came in there. I don't suppose it was too much longer after the first white settlers, the Chinese in there. They're right in there because I remember this, it must be 30 or 40 years ago, they had a walla walla called Centennial or some kind of a 100 or 150 year. They had a play pageant out in the fairgrounds. They showed where Fort Walla Walla was, in a little town where each store was. There were the Chinese people there with a little laundry running up and down the street with all the rest of them. That was a pageant. I don't recall it now."
Sam Schrager,0:06:28,Do you think the Chinese community had been there continuously from soon after when the fort came?
Mi or Marie Lee Lew,0:06:35,"Yeah, I think so."
Sam Schrager,0:06:38,"There was a Chinese, what was the early ones there?"
Mi or Marie Lee Lew,0:06:42,"Well, as far as I'm concerned, my father had a chance to buy that right in the center of town. Walla Walla is on Second Street and Main Street where the Baker -Borer Bank is right there, that corner for $600. So it must be quite a while ago before you can do that. That's right in the center of town where the bank is. At that time, when I was in Walla Walla at that time, the street was still muddy. There were not too many, very few. We had horses all over the place."
Sam Schrager,0:07:16,Horses and bikers?
Mi or Marie Lee Lew,0:07:17,"Even taxis were horses. They had a carriage, two horses. It was quite nice. Even fire trucks used to be owned by horses. Oh yeah, fire trucks. But it was quite nice."
Sam Schrager,0:07:27,"Well, the Chinatown, you said it was about a block long there?"
Mi or Marie Lee Lew,0:07:32,About half a block long.
Mi or Marie Lee Lew,0:07:38,I would say about 120 feet deep. It's a quarter of a block. About a quarter of a block.
