speaker,words,tags,timestamp
,"This converation with Frances Vaughan Fry took place at her home in Kendrick, Idaho on February 18, 1977. The interviewer is Sam Schrager.",,
FRANCES VAUGHAN FRY,"Heavy snows. But you cant tell people, a lot of people around here, you can't tell these people of the snow we used to have. We used to have- well, it wasn't anything to have three or four feet. And, oh, a lot of times it would, you know, blow, what do they call it? Drift? Well, we had to go and get them drifts and everything out of the way before we could get out. And I've saw times— we lived about a half a mile, yeah, about a half a mile from the main road up on Cedar Creek there. And we had to- the menfolks was going to take a- they had abob, you know we had the double Bobsled and they just took the front bobs and made a bob out of it and was coming to Kendrick. And they started down the lane and the menfolks had to go ahead of the horses and break the trail so they could get through, because it was so deep. But I don't know what winter it was, it was a long time ago, well, land we never thought anything of shoveling out road. And then one year we had snow til way up in May. And there was a man that ran out of hay, didn't have any hay for his stock, and the snow had crusted. And everything could on the snow, the horses and the cattle and pigs and everything was out. Everybody's cattle was out, all over the country. Everybody had everybody else's cattlel And they drove right across the ridge that would come into our place off the main road, they'd come in kind of slantchways to the barn. They drove right in there with a bobsled and got a load of hay and drove right back out over the tops of the fence any everything. Now, people won't believe 1 Some of these young honyaks around here, they won't believe it, when you tell them that. They think you're just talking.",,
FRANCES VAUGHAN FRY,Sam Schrager: Honyaks?,,
FVF,"Yeah, honyaks. (Chuckles)",,
SS,"I've never really heard that,",,
FVF,"Oh, that's a what we called some people.A They just won't believe things like that. Why, it wasn't anything. We went one time, one time we went- when my oldest son, I think, was just a baby, now that's been sixty some years ago- we went over to our neighbor's and they had to go down about three-quarters of a mile or approximately a mile, down to their place and we had company and we were in the bobsled and the mfcnfolks had to go- it took us over three hours to go that distance.",,
SS,How far?,,
SS,"About- oh, it was about- possibly a mile down the lane and they had to go ahead and the road for the horses, so the horses could get down there with the sled.",,
SS,How would they break the road? Just walking along?,,
FVF,"Yeah, they'd go ahead of the horses first and then the horses'd come along. Course if the horses had to break the road, the horses'd leap, you know jump. out when they walked and just kind of made the trail, and then the horses could walk right in, and things like that. But we done that many a time.",,
SS,"Was there much time say in the winter, that you would not go anyplace, that you would have to stay at home?",,
FVF,"No. We nearly always- oh, of course, there'd be days we wouldn't get out for maybe a day or two, but then the neighbors always- see we lived within possibly- well, it was a mile, some was a mile and a half mile and a quarter, a mile, or something like that, or three-quarters of a mile. get out and shovel out a road to the main road. Well, we done that lots of times.",,
SS,"I wonder what's happened that's changed the cold and snow pattern so much, that now we don't have the snow and winter that we used to.",,
