speaker,timestamp,words
Sam Schrager,0:00:01,"This conversation with Naomi Boll Parker took place at her home in Lewiston on September 1st, 1976. The interviewer was Sam Schrager."
Naomi Boll Parker,0:00:21,"But now I'm not sure just where they were having this picnic. If it was out, she could tell you that, what cricket was on. For some reason, mother said for them to go on, she'd come later."
Naomi Boll Parker,0:00:43,"Wallace and I, we didn't have a little brother then. And she said, she was watching that fire, you know, and she said, well, she said, you two stay here, because she says I'm going to go just as fast as I can. I got to get down there and tell those people they've got to get back. That fire has jumped the ridge that she could see, you know."
Naomi Boll Parker,0:01:11,"And so she took off. Well, of course, after a while, we thought we'd go and find her too. And I know one of the fellas coming back up the trail, and he said, listen, I heard something over there. And up with his gun, she said, wait. She called, and by gosh, it was us kids, Wallace and I. And we had come down, and I can remember that Wallace was so provoked with me, because I was scared to cross this creek. I had to walk a log, see, and nothing doing. And I was fussing about walking that log. And so anyway, when we got home, of course, Mother began packing things."
Sam Schrager,0:01:54,"Well, what were you kids doing taking off after her?"
Naomi Boll Parker,0:01:56,"She must have told you to stay. She did. She told us. Now, you stay, because she said, I'm going to go so fast, you can't keep up with me. And I'm going to be back here before. She said, now you stay here. But of course, I suppose I wouldn't listen. That I can't remember."
Sam Schrager,0:02:10,How old were you?
Naomi Boll Parker,0:02:11,"At that time, well, I was born in 1906. So you were four."
Sam Schrager,0:02:15,He was even littler? Or was he older?
Naomi Boll Parker,0:02:18,"No, Wallace was older."
Sam Schrager,0:02:19,Or was he older?
Naomi Boll Parker,0:02:19,"Yeah, he was born in 1901. So that's still not very old. And you see, she was really in a hurry. And my younger brother was born in December. And this, I think, was September. And so as you can imagine, the condition she was in to run down to get these different homesteaders, you know. And so most of the men, our dad was working out of Bovill at the time for the Potlatch Lumber Company, see. That's what it was then, Potlatch Lumber Company. And so I can remember, Mother just, she and my brother was so excited. And so he was scared he was going to burn, you know. Well, you know, if you've never heard of roar of a terrible forest fire, it's worse than any thunder, I think. Every time, I tell you, two or three times in my life now that I have seen the sky all red and, well, when horse ranch burned, we thought it was going to come, nothing stopping it from coming to take the town. And the hot ashes were falling. When slab town burned, all the ashes were falling. I can, you know, those things make an awful impression on a child. There's things that you don't remember, but something like that you'll remember. And..."
Sam Schrager,0:03:44,What did she do when she got back to the house?
Naomi Boll Parker,0:03:47,"She packed and she asked her... She started packing things. And she told my brother, now never mind, she said, you go out and dig a hole in the garden. Said, I'm going to put my silverware and things in there so they won't burn, say, because it just looked like fire was coming. You just looked out here and just in the distance here was this great big roar and red and hot ashes falling, so you knew. And she said, well, she was just packing her things, keepsakes and hot nuts, you know. And she had mostly sterling silver set that she buried out there. And, you know, there were over, I don't know, four or five hundred firefighters, but whether they were all concentrated there, I don't know. But anyway, I know there were an awful lot of them down there at the river. And they came with pack horses, horses for us to ride out, you know. And like I say, Mr. Morrison took his cow and they lost everything that he wasn't able to pack. And she also was expecting a baby in December. And I don't know how old they had the, he must have been about, I think he was maybe three years old or something like that. And she could tell you all the places that did burn there that I, I know people by the time I was in the house, you know. And the only thing I remember is just of us and how we were packing and I thought it was so busy helping Mother, but I was packing my dog clothes and stuff, you know. And she'd throw something out, you know. And when she wasn't looking, I'd stick it back in. I can remember doing that. And Wallace was so upset and he gave her the gun and told her, he said, you've got to shoot me. He says, I'm not going to burn. And she said, oh, give me that. She took the gun. She said, now get out and dig another hole. She said, I've got some more things to put in there."
Naomi Boll Parker,0:06:04,You know what happened?
Naomi Boll Parker,0:06:06,"Those firefighters came, they started, they dug up to see what they had. They even took her silverware and she didn't think about it. She had in the little tiny cups she had sitting back in the cupboard behind dishes and everything. And she had her two diamonds back, rings. They found those too and took those. And they had even sharpened a couple of the sterling silver knives. Didn't take them. But, oh, gee, it must have been a great shock when she got back. I wonder why they dug them up. Well because they wanted to stop. Well, they're the only ones that were in there. You know, they were fighting fire. Of course, the whole country was on fire at that time because, you see, there was fire in Idaho, Washington, and Montana all through the whole country, you know."
Sam Schrager,0:07:04,How much was she able to take out of the house?
Naomi Boll Parker,0:07:09,"Oh, you took nothing. Oh, no, you're riding a horse, just what you had on."
Sam Schrager,0:07:13,So all the stuff she was getting together was to bury?
Naomi Boll Parker,0:07:15,"Yeah. Her keepsakes and things that she wanted buried, you see. Of course, she did bury some. But, no, we just took what clothes we could have mostly, you know, just with us. And I know they wouldn't let me ride on the same horse with her. I was really upset because I had to ride with a man I didn't know, you know. And I didn't like that one, but I can remember fussing about that."
Sam Schrager,0:07:40,What did you go out with? Did you go out with other homesteaders or with firefighters?
Naomi Boll Parker,0:07:43,"Well, yeah, they took us all down to the river, see. It was the only safe place, what they thought, you see, because the fire was coming. And so they took us to the river. That's where they had a camp for the firefighters."
Sam Schrager,0:07:58,Just where was the cabin located? The cabin?
Naomi Boll Parker,0:08:02,"Yes. Well, now that's why I say Mrs. Michaelis can give you all of..."
Sam Schrager,0:08:06,Was it on Floodwood?
Naomi Boll Parker,0:08:08,"Oh, no, no, no. Floodwood, you're thinking of Clarkia. This is out of Elk River on Elk Creek. Elk Creek. Elk Creek. So when they took you down to the river... I think that... Now, whether that was... That's what I don't know. If that was Elk Creek itself, where it was, you know... I can remember near our place there was a small stream, but down where that was the river. So I really don't know if that was Elk Creek or not. Mrs. Michaelis can tell you because she was there too."
Sam Schrager,0:08:40,"Well, when you got down to the river, did they hold you there or what?"
Naomi Boll Parker,0:08:43,"Well, then they... You see, the wind shifted, and so then they decided that it was safe enough for us to make our way to Elk River."
Naomi Boll Parker,0:08:56,"And so then, of course, when we got to Elk River, we went on into Bovill. And in the meantime, my dad had decided that he rented a little house there for us to move into because all the timber, everything was gone from this home store. Although our house did not burn like so many of the others did, but everybody... I think they just practically lost everything that they had, you know. And I don't know if Mrs. Michaelis might know that too, how many did go back, but I don't think very many of them ever went back. Because you see, they figured on making money on the timber. The company was logging and going out, and they were gonna make that and be able to improve on it, and so far, it's safe."
Sam Schrager,0:09:58,That was your father's plan?
Naomi Boll Parker,0:10:00,"Yes. And then the rest of these fellows too, Morrison and Kings, all of them figured on having good state come in from November. Well, timber was all burned."
Naomi Boll Parker,0:10:13,It's a wetter.
Naomi Boll Parker,0:10:15,"But she could give you better details on anyone I know. As far as I know, she's the only one that is alive. She was an adult at the time. Yes, yes, she was, you see. And Wallace, he had such a horror of it that he's blotted up. He doesn't even remember. I've asked him if he remembered giving Mother the gun and tell her. He said, no. He said, I just don't. He said, I just know that... He said, all my life I've had such a horror of fire. And I said, well, I think it's because we were, you know. And again, he was just helping. Oh, he's going to high school at first time. And he was, I think, greasing a donkey or something, loading, you know. And there was a fire, began a forest fire. And golly, those fellows worked like everything. He was just a kid and fought to save the camp. You know, of course, they had, they used, that was down on Potlatch on Little Bear Creek. And they used the water out of the stream there."
Naomi Boll Parker,0:11:37,Kept the camp.
Naomi Boll Parker,0:11:38,"When something sparks, you know, set a fire, they put it out. So they saved the building. But..."
Sam Schrager,0:11:45,"Do you remember living in, or staying in tents or anything during that time period?"
Naomi Boll Parker,0:11:51,"And I think when I was chatting with Wallace once, he mentioned to me that on your way out at some point..."
Sam Schrager,0:11:58,"Now, was that set up at Elk River or Bovill?"
Naomi Boll Parker,0:12:01,"I think that was set up in Elk River. It was a place for people who were coming in from the back... Yeah, and they'd see, they'd, I know that we had to stay down there at the river. And I can remember seeing this big fire and all these men."
Sam Schrager,0:12:17,"And I thought, well, why have they got a fire when we run from a fire?"
Naomi Boll Parker,0:12:20,"But of course what they had was just a bonfire, see, and they were cooking coffee, I suppose. A makeshift deal, you know, and I do know we had lunch there. I remember that."
Naomi Boll Parker,0:12:33,But...
Sam Schrager,0:12:34,"You know, Axel Anderson remembers when I talked to him. He remembers being at your place, fighting that fire."
Naomi Boll Parker,0:12:40,"Oh, is that right?"
