speaker,timestamp,words
Sam Schrager,0:00:00,"This conversation with Gustav Carlson, who is better known as Bud Carlson and who is the son of Joseph Carlson of Burnt Ridge, took place at his nephew's home near Troy on July 11th, 1976. The interviewer was Sam Schrager."
Gustav (Bud) Carlson,0:00:23,"And he was born on a farm out there. And of course they knew that they realized these farms didn't support that many people. They had to go elsewhere to work. Some few of his, he was a family of 11 children. He came in a family of 11 children. He was the 11th. Eight of those things eventually migrated to America. Four before he did. Four of the older ones. And one brother came with him. And then two sisters followed at later intervals. So there were eight that spent most of their lives here. Well the last one didn't come right away. Most of her children had migrated first. And then finally, because she was just too young, this one came over and was joined. But his parents didn't come along. No, no. Well his mother was dead almost so he barely could remember."
Sam Schrager,0:01:33,How bad was it in Sweden at that time for people?
Gustav (Bud) Carlson,0:01:37,Well it was hard work having not easy living. I guess nobody ever starved. Really that is. ... was never complete in Sweden. It looked like even in those days. And improved gradually since. Well it's quite a different country now. And has been for a long time. I visited there in 1928 the first time. Oh and again in 1961. Of course I can see a tremendous difference in 33 years. But then they were pretty well. A lot of things were done. They had good roads in. And they had lots of cars in 28.
Sam Schrager,0:02:24,How did your father and mother wind up coming to Moscow?
Gustav (Bud) Carlson,0:02:28,"Well he was worked at in Minnesota. He went into Carpentry. And he worked at that. And he came first to Spokane. He had a job waiting for him in Spokane. He hired by a lumber company that was centered in Minneapolis. They were building out there. And they were going to build a mill. And he went out there to build that mill. The house of machinery. And put it in when it arrived. Building a saw mill. And he had a partner in that that took a contract to build a, put up the buildings. And put in the machinery when it came. And he continued working there for some time. That was in 1887 I think he came out there yes. 1887. Actually he went out there a few months before Mother and managed to find a piece of land in which he could buy. And worked in intervals when he was working on that on his own time. Building a house on it. So she came in summer. My brother Paul was born in the fall of that year. Must of I used to third in the family. She had already had two children born in Minnesota. But around 1891 they had some depression years there. Panics they used to call it. And it wasn't so good. And work was getting scarcer. And he came down to Moscow and that was the steel company. The construction company was building the first university building. In Moscow it was a wooden structure. So he came down to work on that. He was building foreman on that. On the erection of that first university there. Oh quite a few years later that thing burned down some other. I don't know what year that was."
Sam Schrager,0:04:31,This the administration building?
Gustav (Bud) Carlson,0:04:34,Well they just put up a single building in 1891. No it was wooden. Wooden building they put up first. The next building that went up was the brick I think. I know the first buildings I ever saw were brick and cement. And I was old enough to see what they were. So then he worked carpentry on the first building. The university building.
Sam Schrager,0:05:04,And then how did he wind up deciding to become a farmer?
Gustav (Bud) Carlson,0:05:08,"Well he gathered together a little money. He came off of a farm. And he had the land idea. That's the land. They were taking up land and buying land. They'd be homesteaders here quite a few and some of the homesteaders were selling out. And that was the land that had been homesteaded out there. And the fellow who sold out wanted to sell out and go over where his relatives, brothers, he had a lot of brothers. He was found running into some briskles. Well this was Jack Crystal."
Sam Schrager,0:05:53,"He was a, oh I guess a young Jack Crystal died a few years ago did you know him?"
Gustav (Bud) Carlson,0:06:03,I knew of him. Oh well his widow's know him. And his son is Dennis Crystal. Right. Well he was an uncle of just Jack Crystal. Old Jack he remained unmarried. But I think he gave his land to his brother Joe's sons. But then he wanted to move over to Driscoll Ridge. Yes he bought in over there on Driscoll Ridge. And he had his relatives there. The Criscles and the Dunes and the Cunninghams were all his relatives. And he came originally from Eastern Canada and settled in there. So your father bought that land out there. Well he worked at carpentry around Moscow particularly building houses in the city and in the country around for about until 1899. He was working at that. And then he bought that land out there. Oh he continued to work. He worked for a time after he got that to get runny cash.
Gustav (Bud) Carlson,0:07:09,Goodies. That's exciting… because there were new houses going out. Some of the old cabins were being taken down and new cabins. He built a house where Clarence Johnson lived. There was a fellow named Liverson who lived there at that time. And he wanted that new house built. That was one of them. And that house where Rudolph Smith lived.
Sam Schrager,0:07:39,Was it Liverson Smith?
Gustav (Bud) Carlson,0:07:41,"No. Yeah. Now I basically remember growing up there. They came in the, what they did, they came in 1902. The kids came in the house but I think Pearson had been up there before. I don't know which year that was erected. But I think it was the summer before they started building on it. I think he wasn't satisfied with the little house. He had a big family of about nine children. Well they didn't have nine when he came. I guess they had eight. And there was a little old house on that place. It took hardly households. So he had, I believe he completed that house before he moved his family up. He lived down in Genesee. And he continued to own a farm down there after he moved up here. So your father made, could make some money building houses before he was starting farming. Yes. You see I don't think there was more than 30 acres broke on that place. And we got out there. And there was the amount of land on top of the hill before it tipped into the canyon. The following, it was 160 acres and a mile long and a quarter wide. It was about 90 acres. We broke up some rather flat ground down in the canyon where it had leveled off. We were about 10 acres more later on. We were busy breaking out that clearing of trees and the brush and cutting wood. And we sold wood as we did it and did a piecemeal there. I think it was about 1995. So 1899 and 1995, we got it all cleared out on top of the original farm."
Sam Schrager,0:09:40,How much did the kids help?
