speaker,words,tags,timestamp
,"Dixie Baugh Groseclose:  Landed down here at Arrow Junction, now Arrow, nine miles",,
,"down, you",,
,"know, down below.",,
,"SAM SCHRAGER:  How many families were there? Living right in that area? I mean, were",,
,"there very many? There was more than one Groseclose family, is that",,
,right?,,
DG,"When we came here the Foglejsongs were here then, werent they?",,
Edward Groseclose,Yeah.,,
DG,"Kent Fogelsong and Will Grosecloses and Crabtee, let's see, the Kinzers.",,
DG,Is that right?,,
EG,"Yeah, Kinzer, Maxwell. Well they was— start in with down there- Foglesong",,
EG,he was a— there was a little scrap of ground down there about,,
EG,seventeen or eighteen acres that four or five people homesteaded on it,,
EG,"a while, and Foglesong come out here and bought in on that. Well, Foglesong",,
EG,"come in here in 1906. My oldest brother, Levi, went East and",,
EG,got married and Foglesong and Crabtree come back with him. And then,,
EG,"bought Crabtree out Jurdin, Jim Jurdin. The place where Crabtree and Jim",,
EG,Jurdin had is where the museum is there at Arrow now. That was the Jim,,
EG,Jurdin homestead. They had to carry their water from the Clearwater,,
EG,River up there. And there was a big family of Jurdins. They water,,
EG,witched it up there about four or five not very big boys.,,
SS,Did they get any?,,
EG,Huh?,,
SS,Did they get any when they water wiched it?,,
EG,They water witched it up by the bucket! (Laughter),,
DG,That's his way of jokin'— they water wiched it by hand.,,
EG,The way they got it up there.,,
SS,"Was your brother, Levi, was he a lawyer?",,
EG,"Well, a little bit, he studied law some and him and- oh, I can't re",,
EG,"call the fellow's name now- at Lewiston, they worked together a while.",,
EG,He had him an office here at Juliaetta a little while. The main,,
EG,thing he done was take care of things for this other lawyer. He never,,
EG,"stayed with one thing very long, only farmin'. He stayed with that as",,
EG,long as he could work.,,
EG,"So, now, most of them people that lived there; were most of them from",,
EG,Virginia?,,
EG,"Yes, there was a little Virginia down here. Well, you see there was",,
EG,"ten of our family. And then my uncle come in here, Uncle Jim, and he",,
EG,"had a family of nine. And then Maeci's dad up here, well, there was",,
EG,only six of them. Only six of that family. They located here in Julia,,
EG,"etta. But the Virginians down the canyon there was Fogleson and thenwell,",,
EG,the Groseeoses homesteaded in there; Will homesteaded in the,,
EG,Catholic Gulch and then my sister she had the place where Albrightswhere,,
EG,Lora Jean Albright lives. The most of the place they've got,,
EG,there was her's. Most of her place was across the river; across the,,
EG,"Potlatch up on that hill. And then my brother, Albert, he had a home",,
EG,"stead where that great, big walnut tree stands up there above the road.",,
EG,"His house was right there by that. Well, that growed by his spring.",,
EG,"Where his homestead was, and then my brother, Marion, had where the",,
EG,concrete house used to be there. They got a trailer house in there now.,,
EG,"And then, my uncle, Jim, he had the place— well, where all them locust",,
EG,trees is.,,
DG,Just the other side of George Johnson-,,
EG,Just about a quarter^the other side of George Johnson.,,
DG,"Where the water comes down, where the waterfall is.",,
EG,"Them waterfalls there, the water comes down the hill, they was on",,
EG,his place. He had all them springs along there. And then there was—,,
EG,"well, above Marion's place there was a Steve Kimberling, originally",,
EG,"there was about ten of them, but they was scattered out over the",,
EG,"country. And then Tom Hall, son-in-law of his, had a homestead up the",,
EG,canyon above Kimberling.,,
SS,A son-in-law of Kimberlings?,,
EG,Yes. Son-in-law of Kimberling.,,
DG,"Did they all come from Virginia, too?",,
BG,"Yes, they were all Virginians.",,
SS,Were they all from more or less the same part of Virginia?,,
EG,Yes.,,
SS,Which part was that?,,
EG,"Well, Birch Garden and Ceres. Birch Garden, well it showed on the map.",,
EG,On the map of Virginia Birch Garden is shown there and Ceres is in,,
EG,narrow Bland County. Blfcnd County looks like a beaver skin. It's got a tail,,
EG,runs around in there.,,
DG,"He did have a book on it, but he's got it loaned out.",,
EG,Any geography show: Virginia and the counties and all that.,,
SS,Were the Grosecloses the first to relocate out here from that part of,,
SS,Virginia?,,
EG,"No, the Halls and Kimberlings come here first. The Kimberlings they",,
EG,"come up to Palouse and they went broke in '93, and they come down in",,
EG,here then. The Kimberlings and Halls come down in here after that.,,
EG,They come in here really before the railroad.,,
SS,"Now, had they known each other back in Virginia?",,
EG,Yes.,,
SS,"Were they related— was there relations kin between those two, the",,
SS,Kimberlings and say the Grosecloses? Before?,,
EG,My Uncle Jim married a Kimberling. So they was kinda mixed up. We,,
EG,"wasn't related to the Kimberlings, but my uncle's family was. And then",,
EG,they was two Halls lived up the Little Potlatch Canyon. Old Tom Hall,,
EG,and Lee had homesteads up the Little Potlatch Canyon. They were Vir,,
EG,"ginians. And then, well, there was another Virginian in there, that",,
EG,"Knowles. Knowles took up the place where Johnson is, but he got funny.",,
EG,And he was an engraver by trade. And he engraved some United States,,
EG,"currency. And so, he had an indoor job for I don't know how many years",,
EG,"for that. So then, they sold out to Albrights.",,
SS,He didn't get by with his engraving for very long then?,,
EG,I don't think very long. I don't know. Then there was another Groses-,,
EG,"Neil, he homesteaded over across the river.",,
DG,Not a Groseclose.,,
EG,"He was a Virginian, not a Groseclose. Yeah, but he was Virginian.",,
SS,Neil was his last name?,,
SS,"Yeah, Neil was his last name. Jack Neil.",,
SS,"Jack Neil. He had a family of five, yeah, three boys-",,
SS,"Were the Halls and the Neils, were those families related to the others",,
SS,at all? To the Grosecloses and the others?,,
DG,No.,,
EG,No.,,
SS,No relation at all.,,
SS,"Neils wasn't directly, but after the Neils children growed up, well",,
SS,their families married. Then one of the Grosecloses married a grand,,
SS,daughter of the Neils.,,
SS,"Well, now I'm just curious about what the thinking was. Why the families",,
SS,wanted to stay close to the people that they'd known back-,,
EC,"No, it wasn't that, it was just that homestead land down in here on",,
SS,"the reservation, and they all come in here and got homesteads.",,
DG,"Just wanted to go West and get rich, I imagine.",,
EG,"Yeah. The Halls and the Kimberlings, they come in here because they",,
EG,went broke in the Palouse and this was the next place to light that,,
EG,"they could get holt, you know to try to start again, was down in this",,
EG,here Indian Reservation here.,,
SS,"How many of the families had known each other back in Virginia, do you",,
SS,think before they came out? Had most of them known the others?,,
EG,"Yes, these all knowed each other.",,
DH,"The Knowles, did you really know them? Not the Knowles, did you?",,
EG,"Knowles, no, we didn't know the Knowles.",,
DG,The Halls-,,
EG,"The Halls and the Kimberlings, Kinzers-",,
DG,Foglesongs.,,
EG,Huh?,,
DG,I say the Fogelsongs.,,
EG,Well the Fogelsongs they were related.,,
DG,Kimberlings and Groscloses and Wilsons.,,
SS,Did the Wilsons know the Grosecloses back in Virginia?,,
EG,"Yes, my brother, Will and Dave Wilson, they were pals, and they come to",,
EG,this country and they homesteaded adjoining. And they trapped and hunted,,
EG,and trapped together. Bought furs if someone sold 'em.,,
SS,How was that Wilson related to you?,,
DG,"Well, he was my stepfather. Then there was^Baughs in later years came",,
DG,"and in there and they were related to the Wilsons, and they were Vir",,
DG,ginians.,,
EG,"Yeah, they were Virginians; come from the same-",,
DG,But they come in about 1917.,,
EG,"Yeah, and then the Steeles. George Steele come along, too, with his",,
EG,family.,,
DG,"And that was along about that time, wasn't it?",,
EG,He come right along about the same time Baughs did.,,
DG,And they were all Virginians.,,
SS,What do you think it had been like for the— for your family in Virginia?,,
SS,"I figured that it wasn't so great, or if it was real good they probably",,
SS,wouldn't have wanted to come out here. They must have figured they,,
SS,"would improve— make a better life out here, I would guess.",,
EG,"Yeah, they did. Well—",,
DG,The younger ones could take up homesteads.,,
EG,"My oldest brother come first, and the reason he got dissatisfied in",,
EG,Virginia— they was a son-in-law picked a flaw in my grandfather's will.,,
EG,"And he lost quite a bit of land. Well, they had this here will in court",,
EG,for twenty years before they ever settled it. The grandfather willed,,
EG,"all of the land of the Chestnut Ridge survey to his boys, and gave the",,
EG,girls a thousand dolalrs apiece more than the boys boys the,,
EG,Chestnut Ridge survey. Well he paid ten cents an acre for this land in,,
EG,"the hills there. At that time you know, well, Batrick Henry signed the",,
EG,"deed to it. So, it wasn't a giving 'em so very much, but I don't know",,
EG,"exactly how many— twenty, thirty thousand acres— I don't know what",,
EG,"it was. Anyway, when the courts— there wasn't a man in the country",,
EG,"that knew what the Chestnut Ridge survey was. Well, this here son-inlaw",,
EG,said that the Chestnut Ridge survey just included the land that,,
EG,"was on the Chestnut Ridge, and the other claimed that—",,
DG,"Just like a bunch of land going down the Potlatch Ridge, you know.",,
EG,"it included all the— it was Chestnut Ridge survey, you know,— well",,
EG,I guess you might say like the Nez Perce survey here. Over there at,,
EG,"Nez Perce, the Nez Perce survey takes in the whole Nez Perce Indian",,
EG,Reservation. But if somebody didn't know all that and some fellow'd,,
EG,"say, ""Well, all that Nez Perce country is up,around Nez Perce."" That",,
EG,"was the way I figured the way it musta been, that they give the name of",,
EG,a survey that surveyed all that country out; called it a Chestnut Ridge,,
EG,Survey. But there was nobody knew for sure what it was. So the court,,
EG,finally divided it up equal; the land up equal between the girls and,,
EG,the boys. So we lost some 400 acres in there.,,
SS,"You say, ""we"" you mean—?",,
EG,"My family, yeah. My direct family lost that. So my brother, Will,",,
EG,"says, I'm agoing' to Idaho. The geography tells about that country",,
EG,there in the West; homestead land. And it's warmed by the Chinook,,
EG,"winds from the west there, that Japanese current and it's a mild clim",,
EG,"ate in there1,1 he says, ""I'm going out and look at that."" Dad says,",,
EG,"""You go look at it and if you like it I'll follow you."" So that's why",,
EG,we come.,,
SS,You know this survey— I'm thinking about that— this was all land that,,
SS,"had been given to your grandfather by the governor, or something like",,
SS,that?,,
EG,"Yeah. Patrick Henry, he was the governor of Virginia there-",,
DG,"Was it give to 'em, or did you say they give",,
EG,He bought it for ten cents an acre.,,
DG,"Bought it from the government, huh?",,
EG,"Yeah. That wasn't very much. Well, this whole Nez Perce— or a good",,
EG,"percent of this country in here, twenty-five hundred square miles, of",,
EG,this country right in here was bought from the Nez Perce Indians for,,
EG,twenty-five cents an acre. And then they got into war and^never paid,,
EG,"the Indians for it, til^maVYj years after. After the Indians got",,
EG,"educated enough to know what they was doin', then they sued the govern",,
EG,ment for this two bits and the interest on it. So the Indians got,,
EG,quite a lot of money out of it. The interest amounted to a whole lot,,
EG,more than the principal when they paid for it.,,
SS,"You know, what I've read about— the little bit that I've read, I don't",,
SS,"know much about Virginia and that part of the country, was that families",,
SS,"would stay there for generations and generations, it would be the same",,
SS,"families in one place, and had a lot of good strong roots there.",,
EG,"My great grandfather come into that country there about 1780, when he",,
EG,come into that country there. And my great grandfather— they had the,,
EG,"book of Blftnd County tells about him, that's Henry; Big Henry. He",,
EG,was a building a house— his father was having him a house built for,,
EG,"him to get married in and they was a building it outta logs, and there",,
EG,was one log that they decided they'd have to change e^s with to make,,
EG,"the building straight, and it was quite a log, and so the carpenters",,
EG,"was arguing over that, they didn't want to change that big log. So—",,
EG,there's two stories to this— some says that they put it up therethat's,,
EG,"the story my dad had that they'd laid the log up, but they",,
EG,"was a arguing about changing it, and he says, ""Lay the log on my shoul",,
EG,"der and I'll change it."" They thought they'd measure from the groundbut",,
EG,they laid that thirty-two foot oak log on his shoulder and he turn,,
EG,ed it around and put it back up on there.,,
EG,"Now that's the story my dad tells, but the book has it, that he picked this log up",,
EG,offa the ground,,
EG,"and laid it up there. Well, to pick a log up that long and lay it up",,
EG,"there all at onct, is quite a thing, but to pick up one end and laid",,
EG,it over and pushed it over and then went and got the other^and laid it,,
EG,"up there where it cross balanced, that wouldn't abeen lifting more than",,
EG,"half the log at a time. But then, the way it tells it, he picked it",,
EG,"all up. So, I don't know, it musta been somewhere around 1500 pounds,",,
EG,or something like that if he picked it up. He was— well they claimed,,
EG,"he could take a thirty gallon keg of whiskey, pick it up this way, and",,
EG,take him a drink out of itJ! Then he lived in that house there and,,
EG,"raised his family and then.one boy, William, Dr. William, that was my",,
EG,"grandfather, he lived in that house, and then his youngest son, Dal,",,
EG,"lived there. And when we sold out, my dad sold out, he told to Dal -",,
EG,"so well, they divided the home place among the three boys; Cass and",,
EG,Jim and Dal. So Jim come out to this country; he sold out to Dal.,,
SS,How were they related to you?,,
EG,That was my dad's—,,
SS,Jim was your dad?,,
EG,"Jim was my dad, yeah. Big Jim. And the other, Little Jim, he come",,
EG,"out here, he was a small fella. Now Maeci Nye, up here now she had",,
EG,"Old Uncle Jim, and Uncle Jimmy, that's the way she described them, but",,
EG,"the people of the country, speaking about 'em, they called 'em Big Jim",,
EG,and Little Jim.,,
SS,Who was Little Jim?,,
EG,"Little Ji? he was my mother's brother, he — Little Jim was the grandfather",,
EG,of this fella that runs the service station.,,
DG,His mother was a Groseclose and married a Groseclose.,,
SS,"Well, was Maeci's grandfather some kind of bigwig back there? I thought",,
SS,she had said that her mother's father had-,,
