speaker,words,tags,timestamp
SS,"And after that I've got some other things to ask you too, but you've got a",,
SS,lot of names down. One is Packsack Dick and I want to know what you remember,,
SS,about Packsack Dick.,,
LG,"Alright. Now, alright. I thought of his name right then. Alright, we had a",,
LG,"preacher come to Bovill I'm on that now, hay? Alright the preacher come to",,
LG,"Bovill and he was quite a frejind of the lumberjacks. And he was a good guy,",,
LG,"he kept his feet on the earth, he doesn't take you up to heaven right away.",,
LG,"And when he come to camp he always packed his blankets on his back, the early",,
LG,days. And of course the company liked somebody like that to go amongest the,,
LG,"lumberjacks you know and so they'd give word at the camps, different company's",,
LG,there's lots of camps around there. One camp in particular had 350 men in it.,,
LG,"I've told you about that, haven't I?",,
SS,Which was the number of that camp?,,
LG,"35, and that had more men on it on wheels since the Panama Canal was built.",,
SS,More than any other camp?,,
LG,"More than in the whole United States. You see when the Panama Canal was, you",,
LG,"know, they're all on wheels, the camps was on tracks. Well this was on rail",,
LG,"road tracks. The big dining room you know, and bunkhousas all on wheels,And",,
LG,"they had 350 men. And that guy that you were talking about, Axel Anderson,",,
LG,"he was the push. Called the boss, push. He was the push at camp 35.",,
SS,"Well tell me about,,.",,
LG,"That was between Bovill and Clarkia,",,
SS,"Bovill and Clarkia, Tell me about Packsack Dick then, tell me about,..",,
LG,"Alright. Well, Packsack, he had been a prize fighter, clean prize fighter.",,
LG,And he'd been studying ministry.and then he became a lumberjack preacher. That's,,
LG,"what we called him, Packsack Dick, because he was going to camp with a packsack",,
LG,"on his back like you came in today, in here. And the gentlemen, well when they'd",,
LG,"go to camp, the foreman would have his orders from headquarters to treat him",,
LG,"right. Those days they had, they called it the Blue Room. I suppose in reference",,
LG,"to the Blue Room in Washington,D.C. in the White House. They had the Blue",,
LG,Room there and the guest would stay in the Blue Room. And then at the one table,,
LG,there for foreman and guests that'd be in the dining room. Well Packsack would,,
LG,"come and the bull cook, now the bull cook ia what we call a janitor today,",,
LG,"you know. Bull cook, he got wood for the camp and wood for the stoves and he",,
LG,"kept the camp clean. That is, the buildings clean inside and he would go to",,
LG,"the... when Packsack Dick come in, he'd take him over to the Blue Room and",,
LG,"Dick would say,""No, I want to sleep in the bunkhouse with the lumberjacks.""",,
LG,"Alright. When the time come to eat, which they fed really good, they put on",,
LG,"wonderful at the table. Well, he'd say, they'd invite him to set there with",,
LG,"the foreman. ""No,"" he said,""show me a place over there with the lumberjacks.""",,
LG,And they liked him so much. They all dug down in the pockets and gave him something,,
LG,"and he didn't ask 'em for anything. And then after he's there quite a few yegr,",,
LG,he disappeared and this Johnny Miller that wrote that book. When the Trees Grow,,
LG,"Tall, he looked him up and he found out that he was dead but he was a Methodist",,
LG,minister in a good size church in Spokane.,,
SS,Did he come through the camps very often?,,
LG,"Oh yes, 'cause a lot of camps, you know, in this panhandle. Played the whole",,
LG,panhandle. Around Bovill and Potlatch was an awful lot of camps.,,
SS,Where would he hold his meetings?,,
LG,"In the dining room. He taught them nice way, you know, and he didn't pretend",,
LG,we were all going to hell. Some would be saved. He was a reasonable guy. As,,
LG,"I said, he had his feet right on the earth when he was talking to 'em.",,
SS,He wasn't too hard about the sin and life of the lumberjack?,,
LG,"No, 'cause you know how those guys, they would go, lot of them would stay in",,
LG,"camp all year 'round and in the fall of the year, they'd go in and spend the",,
LG,money. When h'd try and tell 'em the evils of spending money just for their,,
LG,"own good, not...",,
SS,So the called this guy Packsack?,,
LG,"His name was Dick Ferrel, F-e-r-r-e-1. Dick Ferrel. The church had, when Johnny",,
LG,"Miller went up there, the church went all out with him to show him what he",,
LG,had done for the lumberjacks. They had his record right down. I suppose when,,
LG,"he'd go down to Camp 3, they'd make his heaquarters up there in Spokane, and",,
LG,"he was a good talker. And he was prize fighter, had been. He was no sissy.",,
SS,"Yeah, so the guys respected him more for that.",,
LG,"Oh yeah, and he respected them for what they do and everything like that. He",,
LG,"passed by, there'd be alot of curse words said and he didn't hear them.",,
SS,"What about Camp 35, now?",,
LG,"Alright. Camp 35 was on wheels, it had 350 men there and Axel Anderson was",,
LG,"push, remember that. 350 men and it was the biggest camp on wheels since they",,
LG,built the Panama Canal. The Panama Canal of course was jigger. That was all,,
LG,"wheels, the Panama Canal, you know. Had side tracks as they were going along",,
LG,and all these laborers in there and everything like that in those,,
LG,camps.,,
SS,Did they have a hard time...did they have this camp all spread out so there,,
SS,was enough room for everybody?,,
LG,"Oh yeah, well, one big bunkhouse would hold quite a bit. And the dining room,",,
LG,"big dining room, maybe another dining room at the other end was practically",,
LG,all together. You could run right through like on a train. Were connected but,,
LG,goes right on through to the other.,,
SS,What kind of boss was Axel?,,
LG,What kind of a boss?,,
SS,Yeah.,,
LG,He was alright. He was alright. A lot of stories told him about him. About,,
LG,"when the second war started, second World War, the men were scarce, scarce",,
LG,as hen teeth. And they had to have man catchers out to get the men come in.,,
LG,And on the job the bosses all had to treat them right or they'd quit. Now I'm,,
LG,going to tell you something maybe a tiny bit...,,
SS,"No, go ahead.",,
LG,"Alright, well maybe Axel, some guy isn't doing right and he'd bawl him out",,
LG,"or say something to him, maybe he didn't like,and the guy'd throw the peavy",,
LG,"down and he'd say,""Stick that up your butt."" Well, well, Axel say,""I haven't",,
LG,"got room."" He'd say,""I've got two loaders,"" he'd say,""and a few other things",,
LG,"up there and I got no room for more."" (laughs) He speaks a little broken.",,
SS,"That's a nice way to haneile that. He handled that, didn't get mad.",,
LG,"You know, they used to freeze the guys on the job for instance, if a guy come",,
LG,"out late and went to work, the employment office would freeze him on it. He",,
LG,"couldn't quit that job. Or else they wouldn't give him another job, see. So",,
LG,"this Axel come bawled this guy out for something. Well the guy, well he said,",,
LG,"""You can't can me 'cause I'm froze*"" ""No,"" he said,""you're not. Yaur're thawed",,
LG,"out."" (laughs)""Just thawed you out."" (laughs) ""I just thawed you out.""",,
SS,Well now Axel...,,
LG,Axel was assistant superintendent there at one time.,,
SS,He was telling me about the strike.,,
LG,"Well I went to the strike maybe as much as him, only I worked for a cedar",,
LG,"outfit. E.T. Chapin. And they was pretty good with the men, you know. They",,
LG,paid them a little better than other outfits did. And nobody would join this.,,
LG,"Well anyhow, one thing bad against the IWW was the red flag. They used to have",,
LG,songs about the red flag. Well let's see if I...And all the songs they had,,
LG,"they had quite a few parodies on it, mostly on all these hymns, you know, that",,
LG,the Salvation Army used and other places. If I could think of some I'd sing,,
LG,you one. And they were against the flag and they were against religion too.,,
LG,"But the things they struck for wasn't unreasonable. For instance, they wanted",,
LG,eight hours a day and not carry any lousy blankets with 'em. Make the companies,,
LG,"supply them with their own blankets. It wouldn't been so bad, they'd've got",,
LG,further if they hadn't been against the flag and religion.,,
SS,"When you say the red flag, you mean...",,
LG,"Well you see, Russia wasn't Bolshevik or Communist at that time, because they",,
LG,"hadn't had the revolution yet. They had the revolution in 1917, about towards",,
LG,the end of 1917 is when they revolted.,,
SS,And when do you remember the IWW's first coming out into the country here?,,
LG,"Oh, the IWW was probably, well, ten years before that. About 1909 or'10, I'd",,
LG,"say. Course, i wasn't around them very much because I didn't never dream of",,
LG,belonging to 'em. They had two things really wrong. If they'd let those two,,
