speaker,words,tags,timestamp
,This second conversation uith George Schmaltz took place in his home in Lewiston,,
,"Orchards, Idaho on August 27, 1976. The interviewer is Sam Schrager.",,
GS,Couple three hundred feet above Elk Creek where the bushes were layin! on the,,
GS,ground.They were just down with berries.They been like that once since. Mrs.,,
GS,"Vine told me. That was '46, the summer of '46 that the bushes laid on the ground.",,
GS,"But the one year.since I came up here they told me they were just like, did",,
GS,"I say '46? No, I mean 26, 26. And one year after that they been like that.",,
GS,"And this Mrs. Olson that I got-my berries from, she said that the bushes were",,
GS,just loaded.,,
SS,This year?,,
GS,"Yeah. Seems like Mrs. Vine told me that the man that runs the store at Elk River,",,
GS,"he also delivers groceries to, you know that fire protective association got",,
GS,a substation instead of cabin. They must have built some kind of an outfit,,
GS,in there. He delivers groceries to them. And he said the huckleberries are just,,
GS,"thicker than the dickens, up there, where he goes, to deliver groceries. So he",,
GS,might...,,
SS,Did you ever hear of the guy they called the Ridgerunner?,,
GS,"Yeah, I knew him. Bill Moreland, that was his name. Oh yeah, yeah. Did you know",,
GS,him?,,
SS,I've heard of him. I heard he was qujte a character.,,
GS,"Oh yeah. I knew him. He was a little fella. Oh yeah. I had to laugh, when I",,
GS,"was on civil service with the Bureau of Entymology, we worked right in with the",,
GS,"Forest Service.Ue didn't work for the Forest Service, we had our separate set-up",,
GS,"and the Forest Service, only they used our headquarters a lot. We had that",,
GS,"headquarters at Clarkia. And one fellow there, let's see now,",,
GS,"Merle Oaks, he was on Forest Service blister rust. And the Ridgerunner, he made",,
GS,"a habit to clean out the, that Ranger Station up towards Avery there.",,
SS,Caulder?,,
GS,"No, Roundtop. Roundtop. He clean out Roundtop. And this time they spotted his,",,
GS,tracks. And Merle Oaks told me this himself. It's right from the horse's mouth.,,
GS,"Merle Oaks and two other guys, I forget their names,I didn't know 'em. They",,
GS,tracked hiry Miles and miles. And finally thay came to this meadow in the woods.,,
GS,"And his tracks endddrright in the middle of the meadow. Merle says,""By god",,
GS,"George, I was gettin' spooky! I started to look up in the trees."" (laughs)",,
GS,"You know what he done? He walked backwards in his tracks, til he got to a",,
GS,"stream that he had crossed. And then he walked up in the Hater, in the stream.",,
GS,And that's how he lost the track. And they didn't catch him that time. But that's,,
GS,"how it happened. His tracks ended,""My god,""Merle says,"" Awas gettin' spooky.""",,
GS,"(laughs) He wasn't abad fellow. He was agood guy. My daughter, she works in",,
GS,"that drugstore up on the hill, you know that Owl Drugstore up on Normal Hill?",,
GS,"She had a friend, what's her friend's name now? Her husband was a cedar pole",,
GS,"man.Johnson I think his name was. I forget her first name. Well anyway, this",,
GS,"Johnson woman, she worked up at Headquarters, seemed like she worked in a drug",,
GS,"store. And she got real well acquainted with Bill Moreland. Boy I tell you, you",,
GS,didn't daresay anything against him to her. She got kind of achip on her,,
GS,shoulder if you said anything about Bill Moreland.,,
SS,"What did she think of him, they just talked? They were friends?",,
GS,"Yeah, they were friends, just talked, you know. He'd come into the drugstore",,
