speaker,words,tags,timestamp
,SAM SCHRAGER: .. .news in the Deary paper - the Peterson boys?,,
,"NELLIE WOOD SMITH: Yes. One of them turned out to be my uncle, transare just",,
,"a minute. Sam Peterson and - I know them, know them well. Theft, in fact, they were",,
,running that paper when the piano contest was on - popularity kind of contest. I was,,
,"entered in the contest. And a friend of ours, well, he was boarding with us at the",,
,"time,",,
,"he saw to it that I was entered for competing in that contest. So, there was - oh,",,
,I don't,,
,know how'of them - I think it was about twelve or more that were entered in the contest.,,
,"And besides I had been canvasing for an eastern firm and I had - well, jewelry and",,
,kitchen,,
,utensil^s and silverware and all those certain things that I was canvasing for them,,
,and then,,
,I'd deliver when the stuff got here. So I was pretty well acquainted in Deary at that,,
,time,,
,"too. I serviced - I canvassed the town. Of course, it wasn't much of a job. It wasn't",,
,"so big as all that, but, anyhow, that was in 1910. But I can't that other's Carl!",,
SS,Carl Peterson?,,
NS,"Sam and Carl and Homer. It was three brothers. And Sam married my great uncle,",,
NS,"my mother's uncle. And her name was then, you see her name was Angie Peterson and",,
NS,she,,
NS,married uncle Smith. And she was Angie Smith. She was buried up here at the,,
NS,"Deary cemetery. He died before she did though, over in Oregon.",,
SS,"Well, what was this popularity contest?",,
NS,"Well, we were - we had to get subscriptions for Deary Enterprise. And we'd",,
NS,"get so many points for each subscription and then when theApaper came to them, there",,
NS,was,,
NS,"a coupon in each paper. If you clipped that coupon, that was another hundred or two",,
NS,or,,
NS,"whatever it was. Well, they - I walked, I think it was twelve miles. Well, I'd make",,
NS,a,,
NS,trip up into the woods. A lady lived across the - we lived right over on that corner,,
NS,there when,,
NS,"I was a girl. And that lady that lived just across the road from me - well, her husband",,
NS,was working in the woods or something and the kids in school. And she took it on herself,,
NS,"to go with me to see me. You know, I didn't like to go into places like that alone",,
NS,- out in,,
NS,the camps. But she went with me on my trips and we walked as much as twelve miles,,
NS,a,,
NS,"day, making the pounds of those trips to collect those coupons and ...",,
SS,And sell subscriptions?,,
NS,"Un-huh. And sell subscriptions. And also, there was coupons, trading coupons",,
NS,that,,
NS,you'd buy that'd go with the dry goods store here. They were in on it. Grant and Giles,,
NS,"Dry Goods. And he would sell them a coupon for maybe ten dollars, anyway it was a",,
NS,ten,,
NS,"dollar coupon. But by selling them that coupon, they'd trade it out - they got it",,
NS,for about,,
NS,seven and a half or something like that. And they got the value of it the material.,,
SS,This was a part ofthe same deal as the ...?,,
NS,Yes. And that was part of it that this paper and the subscription and then the,,
NS,coupons,,
NS,"that were in the paper. And then the coupons, the cash coupons from the store down",,
NS,"here,",,
NS,the dry goods store. And I guess that was all there was it one,,
SS,And it was the Deary newspaper?,,
NS,"Yes. They were part of it. And they were all combined into that get-up, you",,
NS,"know,",,
NS,and then they all - whatever you got from those people was part of your coupon - your,,
NS,selling.,,
SS,You actually went around and sold to the lumberjacks?,,
NS,"Yes. They all knew me. Every - they knew my dad, you know. Not all knew",,
NS,"me, but a great many did and it wasn't such a big place and they'd seeya on the street.",,
NS,"And they all recognized me or if they didn't, you know, I'd tell 'em. We told 'em",,
NS,- who -,,
NS,"I told 'em, explained what this is. Now if there was anything they needed to buy at",,
NS,the dry,,
NS,"goods store - like they handled all the men's, the men's fittings, you know. The workclothes",,
NS,"and they didn't have - most of them didn't buy too many fancy clothes, they were busy",,
NS,"working,",,
NS,"But they bought their shoes and their clothing and well, they had a counter of jewelry",,
NS,"too,",,
NS,that they could sell - there was these coupons for jewelry or their clothes - either,,
NS,one,,
NS,"in the store then, the same store. And so, you could sell that. Well, I had several",,
NS,jewelry,,
NS,"coupons and I sold several. And anyhow, when the finals came, I had about a million",,
NS,and,,
NS,"a half points. And the next closest, the second one, was about a million. So, I won",,
NS,the,,
NS,piano that sits over in the corner now.,,
SS,You won a piano?,,
NS,"Yes, that's what it was all about. The winner would win a piano. And it was",,
NS,sitting,,
NS,there in - it was sitting in a store downtown and you could all see it - what you,,
NS,"were getting,",,
NS,see what you were looking at. So.. .that's how I got my piano and I a had one if it,,
NS,hadn't been for that because I know my dad was just working at cabinetry work here,,
NS,and there,,
NS,and it took all they had. And sometimes mother would take in washing when she needed,,
NS,"a job,",,
NS,"you know. Some of her friends that just didn't have - well, had youngsters, big family,",,
NS,and,,
NS,"they'd have mother do part of the washing or something like that. Or do some sewing,",,
NS,mother,,
NS,"was quite a seamstress. And this, well, Mrs. Anderson was one of them. One of the",,
NS,first,,
NS,ones we got acquainted with when we first came here. Her husband was a barber she,,
NS,"just couldn't sew for sour apples. Because when she'd get her - you know, she'd try",,
NS,awfully,,
NS,"hard but she just.didn't know how she'd finally wind up with a seam about that big,",,
NS,"you know,",,
NS,"and then sew through it. And you know, it looked botchy.",,
SS,So she asked your mother to do the sewing?,,
NS,So she used to have mother do it. She used to hire mother to do the sewing for,,
NS,her.,,
NS,"Both for her, oh, something for herself, and mostly for the kids and all. You know,",,
NS,she,,
NS,"tried hard enough, but she/didn't savvy. So.. .that's the story of the piano.",,
SS,When you were young like - as a young person - with the family not making very,,
SS,much,,
SS,"money, did you find there were things that you wanted that you couldn't have? That",,
SS,you would,,
SS,have liked?,,
NS,"Oh, yes. There would be plenty of things. But I was satisfied, I knew they couldn't",,
NS,"be had. I thought, ""I'm satisfied with what I got. Go ahead and make something to",,
NS,"take it's place."" Or something like that. I was never tied up in lamenting about",,
NS,something I couldn't have. I knew folks couldn't buy it. I didn't want it if they,,
NS,"had to do without or pinch, you know, to get it. I wasn't interested in it. So, that",,
NS,"didn't bother me much. Of course, I thought.well, I could work. We were staying within",,
NS,"our means, and then I was always, I don't mean to brag, but I was always about the",,
NS,best,,
NS,"dressed kid in the school. Both in Troy - we all went to school down at Troy there,",,
NS,out,,
NS,"there where that Spring Valley Road turns. My school house - I say ""mine"" - was right",,
NS,in that little three cornered place where that little barn sits and the road turns,,
NS,into the,,
NS,highway. There's a little triangle there. That's where our little school house set.,,
NS,It,,
NS,"was called Free Coinage, and the kids knicknamed it the three cornered schoolhouse.",,
NS,Instead of Free Coinage.,,
SS,Why was it called Free Coinage?,,
NS,I don't know. It was some - it went way back further than my time and I don't,,
NS,know.,,
SS,I wonder if it had to do with free silver and all that they talked about. They,,
SS,wanted,,
SS,money to be cheap.,,
NS,I don't know what it was but that was the name of it from the beginning. But,,
NS,Dad,,
NS,came there in 1903.,,
SS,But you say you were about the best dressed kid there?,,
NS,"I was. And not to brag and nothing we did without but mother was - well, there",,
NS,was,,
NS,"eight children in her family, there was four boys and four girls. Well, they had -",,
NS,the girls,,
NS,all - they weren't elaborate at all but they bought nice things and they could wear,,
NS,them forever,,
NS,and they never had any - never wore them out or couldn't tell. Until they get so tired,,
NS,"of them,",,
NS,"finally they just rolled up a big bundle and sent them to mother. ""Here, make the",,
NS,kids,,
NS,"something out of these if you can."" And that's how I had such good clothes, because",,
NS,we,,
NS,couldn't afford to buy the material that they had bought for their dresses. And so,,
NS,that's how,,
NS,"I had such nice clothes. Because she, mother, was an expert, you might say, sewing.",,
NS,"So,",,
NS,that's the story.,,
SS,She would remake - she'd take dresses and make new ones from them?,,
NS,Yes. Un-huh. Yes. She would rip them up and make me clbthes that fit me and,,
NS,"tailored and looked just as nice as - just right , just direct from the store or something,",,
SS,Do you think that most of the kids and the kid's families put much emphasis,,
SS,on looking,,
SS,good in appearance in schools in those days? Was that very important to many families?,,
NS,"Well, it was just ordinary. It was just that I had nice materials that I didn't",,
NS,"buy. ""the folks didn't buy it, it was all given to me. And somebody would",,
NS,"have a - Mrs. Luzelle Musch you met her. Well, you see, her mother was Mrs. Miller,",,
NS,out,,
NS,here and they lived on the homestead when we did. We lived in their little house there,,
NS,while,,
NS,we built the road to our place.,,
SS,You lived at their house?,,
NS,"Well,they had a little house off from their place and we got that. I don't know",,
NS,how,,
NS,it came that they had that place built. I think they kinda batched there themselves,,
NS,while they,,
NS,"fixed their own home, or something.",,
SS,And so that was near your place?,,
NS,"It was right up -in the orchard, oh, maybe as much as a block from Miller's",,
NS,house. Three-quarters of a mile from there was our place. And we built our house.,,
NS,We,,
NS,"had built a road that went up the hill and turned, a few turns in it. It was kinda",,
NS,a long mile,,
NS,but straight it was about three-quarters of a mile from them.,,
SS,"So, you were starting to say about Luzelle Musch?",,
NS,"Well, her - my dad had met her father, he was the barber in Troy. And they",,
NS,"on those Troy Days, you know, celebrations, they have pictures of the old timers there",,
NS,and,,
NS,her father is on that picture. A big - they have a great big - I've seen it in the,,
NS,window,,
NS,"several times I've been down there on the celebration days. And the other fellow,",,
NS,he - that,,
NS,he had an extra barber that worked for him. I told you his name when I wasn't,,
NS,"trying too. But anyway, a young fellow, and Dad had met him - had met Mr. Miller and",,
NS,liked,,
NS,him. And they talked a lot. And Dad invited them - he said the Millers hadn't been,,
NS,"there for very while. And he said, and he said that his wife wasn't acquainted with",,
NS,"anybody or didn't know, you know, they were kinda strangers there. And Dad said, ""Well,",,
NS,"why don't you come.out to our place some Sunday? And spend the -"" We had no way of",,
