speaker,words,tags,timestamp
,"Please see the PDF transcript for better comprehension, lots of garbled text:",,
,SAM SCHRAGER: This conversation with Oscar Olson and Hazel Hill Olson,,
,"took place at their home near Deary, Idaho on June 16, 1976.",,
,The interviewer is Sam Schrager.,,
SS,What you remember about 'em. (The Joe Wells family.),,
OO,"Well, Iremember him running ahay baler at one time. I don't",,
OO,"know, outside of that Idon't remember agreat lot about him.",,
SS,"Do you remember Chuck and Roy, pretty good?",,
OO,I remember Chuck and Roy.,,
SS,'What were they like?,,
SS,Roy used to be a sheepherder and shearer; shear sheep. He come,,
SS,"down here and did that one time. Good at it, too.",,
SS,I understood that he liked the sheep work better than he did the,,
SS,woods work.,,
OO,I don't remember of him working in the woods.,,
OO,"But Chuck did all the time, didn't he? Didn't Chuck do that?",,
OO,"Yes, Ithink Chuck did work quite abit in the woods, but then",,
OO,he owned a little place up there. He had forty acres up there,,
OO,around Deary that he lives on.,,
OO,"Was that the folks' place? His dad's place, or was that another",,
OO,one,,
OO,"No, it was adifferent one. His parents' place is the one that",,
OO,Boswell has now.,,
OO,"Well, it seems to me like when I first came- Oh, that would have",,
OO,"been before I came here, because Tom and Ida lived there when I",,
OO,first came.,,
OO,"And then Mary the sister, she lived there where Sundstroms-",,
HO,Where Bert Sundstrom is.,,
HO,"Yes, she had a log cabin there.",,
HO,"Now, that log cabin had some other history, too. What other his",,
HO,tory did that log cabin have?,,
HO,"I don't know, I don't know. That wasn't the old schoolhouse was",,
HO,it?,,
SS,"Yeah, Mary-",,
HO,"Yes, it was an old school, I was going to say; there was some",,
HO,other history to that.,,
HO,"Yes, that was the Wells School and after they built the Deary",,
HO,"School-that's what I've heard, why then she took that and moved",,
HO,it over and she lived in it then. That was the old schoolhouse.,,
HO,"Oh, then, it had been moved? Is that it?",,
SS,"Yes, that's what she lived in.",,
HO,I remembered some kind of-,,
OO,"Sat up on the other road, I think, sometime.",,
OO,But I couldn't quite remember the whole story about it.,,
OO,"But I'm curious about how much they were accepted, you know-",,
OO,"Oh, just fine. Just fine. Oscar went to school with some of the kids, didn't",,
OO,you?,,
OO,Yes. I went to school with Mary's kids and they were just accep,,
OO,ted the same as anybody else.,,
OO,They were just as sharp as could be.,,
OO,"You bet, just as sharp as could be. I believe that little",,
OO,Easter was the best handwriter I ever saw. She had abeautiful,,
OO,handwriting.,,
OO,Iunderstand that Joe at least alot of people said Joe,,
OO,"drank a lot, especially in later-in his later years.",,
OO,I think hack in the old saloon days nearly everyone around,,
OO,here drank. It used to be apretty tough community in the,,
OO,"early days, that way. If you wasn't agood scrapper and agood",,
OO,"drinking man, you just didn't fit in too good!",,
OO,"Was it that way by the time you were grown, still then?",,
OO,"It had to have been when It even before that, I guess.",,
OO,Was it mostly a lumberjack town in those days?,,
OO,"Oh, Ithink so, yeah. Woods work and putting the railroad in",,
OO,"and then of course, they had to work on the roads every year",,
OO,for three days or something like that to pay their road tax.,,
SS,Every man had to do that.,,
OO,Everybody.,,
OO,Kor fichtine in the town when you were a kid?,,
SS,Do you remember,,
OO,"Well, I don't know-I think you should tell about your dad-about your dad- you've",,
OO,told me several different things about your dad having to get,,
OO,in fights.,,
OO,"0h, Idon't know; my dad was the kind that there couldn't be a",,
OO,good argument unless he had to be in the middle of it1(Chuckles),,
OO,"Thye had quite atime with Joe Wells down here at the saloon,",,
OO,that's when the saloon was down here. It seemed like Chuck,,
OO,and believe it was Chuck and Louie Swenson got in afight,,
OO,"and Louie Swenson could handle Chuck, alright.",,
OO,And this was the old Louie.,,
OO,The old Louie that lives up on Spud Hill there. And then the,,
OO,"old man, Old Joe come and he got into the fight and he got Louie",,
OO,down and he was going to get his jackknife out and cut his throat.,,
OO,And my dad picked up a piece of 2x4 and told him if he didn't put,,
OO,"that knife away-leave that knife in his pocket, he was going to",,
OO,"take his head right off with that 2x4. So, when he left the",,
OO,"fight was over. (Chuckles) They had a trial over that, too,",,
OO,"but, you know, they didn't want to send Old Joe Wells to the Peni",,
OO,"tentiary, either see, so they didn't convict him and they didn't",,
OO,press charges.,,
SS,"He didn't really do nothing-I mean, he didn't use the knife or",,
SS,anything.,,
OO,What?,,
SS,He didn't use the knife?,,
OO,"No, no, he didn't get that far. He was digging in his pocket",,
OO,"for the knife, but when he seen my dad threatening him with",,
OO,"that 2x4, he quit.",,
HO,Then why did they even have a trial then? I wonder.,,
OO,"Oh, I don't know.",,
HO,Get him for battery or-(Laughter),,
SS,"When else did your father scrap, or get into?",,
OO,"Oh, I don't think he ever avoided one. (Chuckles) Just never avoided",,
OO,it. A fight of any kind. I don't think he really stirred,,
OO,"up trouble or anything like that, but if there was anything to",,
OO,"be had around, any trouble, he had to be in it, it seemed like.",,
SS,Can you give me an idea about what the kind of stuff would be,,
SS,"that would cause an altercation, or a fight, you know in those dsys?",,
SS,"Nothing in particular,",,
SS,Drinking?,,
SS,"eah, drinking would be the",,
SS,I think you'd be living in cloge,,
SS,"all the carters, you know, mean, in",,
SS,all the same communit and kind of isolated,,
SS,you maybe,,
SS,each other's nervesS tthhrrough-u the years.,,
SS,"Well, I guess-I kind of think",,
SS,Sticking to And helpmg one another out.,,
SS,Tell him the on when they,,
SS,you know my dad,,
SS,was married first- to Arthur Blerkaio,,
SS,sister and right over on the there her clothes caught on,,
SS,and she burned-burned to death. she died the,,
SS,"ever. And I guessguess my dad felt Petty bad, you know about that",,
SS,and he was going to sell this Place he was going to sell it,,
SS,get out of always been  and,,
SS,Just a lone wolf,,
SS,and traveler He left home when he was 4,,
SS,on himself.,,
SS,going to sell the place and,,
SS,this Preach,,
SS,his place and leave,,
SS,"says, ""we won't buy the",,
SS,place and won,,
SS,Thheevy twere going to keep him else buy it,,
SS,from leaving. He knew,,
SS,heal eventually or after while I guess and,,
SS,He had to stay. He stayed-,,
SS,I wonder how he took it at,,
SS,"Well, Idon't know, Ithink he had alot of respect for the preacher.",,
SS,What was the preacher's name? Do you know?,,
SS,Andreason.,,
SS,"Oh, I 've heard of him.",,
OO,Andreason.,,
OO,"He was the Lutheran preacher and he was over in Genesee, too",,
OO,think. 1,,
OO,think he was in more^ than one of the churches.,,
OO,"Oh, I think so.",,
OO,Where was that church at?,,
OO,It stood right down here on the cemetery.,,
OO,On the Dry Ridge Cemetery?,,
OO,"Oh, no, right down here between here and the highway. Cemetery",,
OO,down there.,,
OO,And the big Lutheran church was down there and,,
OO,they moved it.,,
OO,How was it that his wife's clothes caught on fire?,,
OO,"Oh, they were clearing land, clearing land, you know. And you",,
OO,remember how they had four or five or six petticoats and they,,
OO,all drug on the ground and Isuppose she walked through hot,,
OO,ashes or something. Clothes in them days was pretty inflammable,,
OO,"you know, they caught afire and she juat burned.",,
HO,Olf Burke told Oscar just not too long that she was also,,
HO,pregnant at that time.,,
OO,"Uh-huh- They'd been married ayear at that time, this happened",,
OO,"in 1896, so you see at that time there was no doctor, locally in",,
OO,and I think my dad had to ride clear to Joel before he could even,,
OO,call a doctor in Moscow. The doctor come out but there was no,,
OO,thing he could do. But that's tough-be tough anytime.,,
SS,"But you know, in a way, it seems like a person should never",,
SS,have to dress like that to be doing that kind of work.,,
HO,Right.,,
OO,"No, but it's the fashion in those days.",,
HO,You wore those petticoats if you were out clearing land.,,
OO,Yeah.,,
HO,"It would be awful silly, wouldn't it?",,
OO,"That happened right across the draw here, up that hillside there.",,
HO,"And for many, many years we had a picture of her. It was a wed",,
HO,ding picture-,,
OO,Yes.,,
HO,"Yeah, your dad's wedding picture and then when Arthur BJerke and",,
HO,"his sister were here, oh, what did we decide it was? About ten",,
HO,"years ago, we showed it to them and it really didn't have any",,
HO,"sentimental value, as much for us as it would for Arthur and",,
HO,his sister is 100 years old this year. And it was about ten,,
HO,years ago. I guess it wasn't quite ten years ago. And we asked,,
HO,if she would like to have it. She looked at it so longingly.,,
HO,"It was a beautiful, big picture-big wedding picture and she was",,
HO,"a beautiful girl. And of course, she would like to have it, so",,
HO,we gave it to her.,,
OO,We give that to her.,,
SS,"And your father-did he come out here when he left home, or did",,
SS,he travel around or what?,,
SS,"He was a sailor-he was a sailor, he went across that Atlantic",,
SS,"seven times, I think, in that old sailboat.",,
SS,He was born in Sweden.,,
SS,"He was born in Sweden and then when he come to this country hewell,",,
SS,"I really don't know what happened then, but I think he",,
SS,jumped ship when he come to this coast and then he changed his,,
SS,name and then he come over to South Dakota and he worked there,,
SS,a couple of years then he come from there out here. He worked,,
SS,in these sawmills-like you have pictures of there-and then he,,
SS,"oh, he homesteaded. And then he lost that claim somehow, he",,
SS,couldn't find his claim the second year or so and then he lost,,
SS,that; then he bought this. He bought this place here from Old,,
SS,John Thompson.,,
SS,"you say he couldn't find his claim? That is, he couldn't lo",,
SS,cate it?,,
SS,The second year. (Chuckles),,
SS,Wandered around where it was at.,,
SS,It was east of Elk River somewhere.,,
SS,I can understand that.,,
SS,I remember him saying that when they stayed at night therewhen,,
SS,"they went there to prove up on it the first time, why, he",,
SS,said he could hear the river running down below him somewhere.,,
SS,But when he went back the second year to continue proving up on,,
SS,"it, why, he couldn't find it!",,
SS,About what year did he get this place? Do you have any idea?,,
SS,This place here?,,
SS,Yeah.,,
OO,"Well, it had to be about 1890, I think.",,
SS,Early.,,
OO,"About 1890, I think. Because he came to the United States in",,
OO,and he worked in Dakota then for two years and then,,
OO,he come out here.,,
SS,"Well, he set about to get himself a claim pretty quickly after",,
SS,he'd been here.,,
OO,I think so. Yeah.,,
SS,Do you think he missed the sailing life?,,
OO,Huh?,,
SS,Do you think he missed the sailing life?,,
OO,"Oh, Idon't think so, oh, no, Inever heard him mention that.",,
OH,We have his old sea chest.,,
OO,"Oh, yes, we got the old sea chest.",,
OO,It's about the only thing we do have that's that old.,,
OO,Yeah.,,
HO,And the- Did vou ever see one of those old sea chests? We'll have to show,,
OO,Did you,,
SS,Shall we just go upstairs?,,
OH,"Yeah, huh.",,
OH,"Probably, well probably, because it wasn't long after he mar",,
OH,"ried her, you know, wasn't too many years before you were born",,
OH,and that is the bedroom you were born in. But I do remember,,
OH,"your mother saying that she helped him-now, maybe it was just",,
OH,finish up the upstairs; But I know she said that she helped,,
OH,"your dad do some of this carpentry work, so maybe it was just",,
OH,finish up the upstairs.,,
OO,That's possible.,,
OO,Did he clear up this land? Or was it done?,,
OO,"Oh, yes, you bet, you bet. There wasn't anything here when he",,
OO,came. He often spoke about just abig yellow pine standing out,,
OO,here and he could get out with ascythe and cut alittle grass,,
OO,in between the trees and have some for the cattle-for a cow.,,
OO,What kind of work did you do around here when you were aboy?,,
OO,Land clearing. That was it.,,
SS,"You cleared, too?",,
SS,"Uh-huh. You bet, that was a big job to clear this.",,
SS,"You especially remember when World War Iwas over, you said.",,
SS,What you were doing then.,,
SS,"Yes sir. Back in World War I, we was plowing up here and my dad",,
SS,was shooting stumps and Iwas trying to plow. Iwas only about,,
SS,"twelve years old, but Icould hand onto that plow and as it hap",,
SS,pened he had eight or ten stumps loaded about the time when we,,
SS,heard that the was over and it seemed like it was very appropriate,,
SS,to shoot those stumps right then.,,
SS,He shot 'em then?,,
OO,"Oh, yes, yes.",,
SS,Did you go into Deary?,,
OO,Huh?,,
OO,"Did you go into Deary at that time to celebrate, too? The end",,
OO,of the war?,,
OO,"0h, yeah, Ithink so. Yeah, we had to go in there and listen",,
OO,to the assembled celebration.,,
OO,He escaped the bad flu.,,
OO,Yes About 1919 or 1918 flu that was terrxble.,,
OO,"Oh, by golly. Yes-",,
OO,I-ve heard of that. What was it like?,,
OO,"there was so many people died around here that it My goodness, there wat.",,
OO,"was terrific. Now, did they close  Because you said you stayed",,
OO,right here at the farm.,,
OO,quite a scare. dirficult to do without the modem conveniences people have nowdavs,,
OO,"say so, pack water from the spring down there",,
OO,I'll say so! I li say,,
OO,up the hill. Everything done by hand.,,
OO,"H0. And your mother worked right out in the fields, too.",,
OO,My mother worked out alot. It took rugged people.,,
HO,"Now, she lived to be 88-",,
OO,89.,,
HO,"Eighty-nine, was it?",,
OO,"Eighty-nine, I believe.",,
HO,"And, Ithink it was true that she'd never been to adoctor until",,
HO,she broke her arm when she was eighty-five or so. I'm not posi,,
HO,"tive, but I believe that's what-",,
HO,I believe that's right.,,
HO,I believe that's what she said.,,
HO,Never been to a doctor until she broke her leg-or arm.,,
HO,"Arm, broke her arm. And that's when she was old.",,
HO,When you were growing up did you see adoctor at all?,,
HO,"No way! No. We didn't have no doctors, never took no shots or",,
HO,nothing.,,
HO,"When did you first see adoctor, do you suppose? In your life*",,
HO,That's a good question. I'll be darned if Iknow.,,
HO,"Probably when you had your tonsils real bad, when you were in",,
HO,camp.,,
HO,"Well, that was after Iwas up in a logging camp.",,
HO,"That's what Isay, that was the first time you ever seen adoctor.",,
HO,"I think so, I think so.",,
HO,"Listen, did you go to Deary much when you were young or growing",,
HO,up? You went to school.,,
HO,Went to school.,,
HO,You went to school in town.,,
HO,"0h, yes, walked. It's only amile and ahalf, just good exercise!",,
HO,You might tell him what you remember about the fire; the Deary,,
HO,fire.,,
HO,"Well, Ijust remember there being afire. Idon't remember a",,
HO,great lot more about it than that.,,
HO,Ithought you said that there were even great big sheets of thinzs,,
HO,that would come clear down here.,,
HO,"Oh, yeah, there was pieces of shingles clear down here.",,
HO,What year was that? Do you know?,,
OO,"Gosh, - I think it was '23(1923) at least that's the year that I've heard.",,
OO,That's possible.,,
OO,There was more than one but the worst one was in 1923.,,
OO,"Oh, yes, there were several fires in Deary. '23- yeah, Ibe",,
OO,lieve that's about right. But Iremember those-shingles laying,,
OO,all over the country.,,
OO,Did you start working in the woods when you came of age to work,,
OO,out? Is that what you did?,,
OO,Sure was. He was abad boy and quit high school to go to work in the woods.,,
OO,I quit high school to go work in the woods.,,
SS,How come?,,
OO,"Well, Iknew more than the teacher, so Ididn't see no object in",,
OO,going to school. All she knew was nouns and verbs and adverbs,,
OO,and I didn't care about that! (Chuckles),,
OO,Did you say you got mad at a teacher?,,
SS,What was it over that you got mad?,,
HO,"Well, Ithought she was being partial. Ididn't like that very",,
HO,good.,,
HO,So he hurt her by quitting school! (Laughter)_,,
HO,She was being partial to certain kids?,,
OO,Yes. Yeah.,,
SS,Were you in high school at the time? At Deary.,,
OO,"Yes, huh-huh.",,
SS,Then you went to work in the woods?,,
OO,Then I went to work on the section. Went down to Princeton and,,
OO,went to work on the section-on the section: Camp 1 at Princeton.,,
OO,"From then on it was work, work, work.",,
HO,And how you wished-,,
OO,"Yes, I wished I had. My dad just tried everything in the book",,
OO,"to get me to go back to school, but I was just too stubborn.",,
HO,"This would be interesting, too, where you went to school, where",,
HO,the high school was.,,
SS,Where the high school was?,,
OO,"Well, yeah. The high school was in the churchhouse up on the",,
OO,north side of the track. Campbell's shop. That's where I went,,
OO,"to high school, to start with and then they transferred over into",,
OO,the other building.,,
HO,"But you didn't, did you?",,
OO,I went there a little while.,,
HO,Into the new one? The brick high school now. I didn't realize,,
HO,that you'd ever gone.,,
OO,"Half a year, I think.",,
SS,When did you regret that you had left school? How long did it,,
SS,take you?,,
OO,How long did it take to realize that?,,
SS,Yes.,,
OO,"It didn't take too many years, I guess. I think I realized it",,
OO,before-,,
HO,"You told me that you wanted so to go back, but you were just too",,
HO,stubborn.,,
OO,Yes.,,
HO,You told me that many times.,,
OO,I went to get on the train to go to go to Princeton to work,,
OO,"there and I just knew I was making a mistake,' I just felt ter",,
OO,"rible, but the decision had been made and boy, I was going to",,
OO,stick with it. Stubborn! Is the word.(Chuckles),,
SS,What was it like living in the camps?,,
OO,"Oh, that was good, that was fine. Camp 1down there it was",,
OO,pretty modern camp. Railroad cars.,,
SS,Which year would that have been in? You were born in '06(1906),,
SS,and when did you start working there?,,
OO,"Oh, let's see, I don't know just what year that was.",,
HO,It would probably be about '16.,,
OO,"Yes, you bet. Quite a deal in 1919, you know that IWW strike was",,
OO,"pretty vicious. And then the IWWs, they got blamed for setting",,
OO,"a lot of fires out in the harvest fields, you know, putting ma",,
OO,tches in the shocks and stuff like that. I don't know whether,,
OO,they did that or not.,,
HO,But when they were the strongest would be when you were still,,
HO,"in school, it would be before you left.",,
SS,Do you think they were responsible for improving conditions m,,
SS,the camps?,,
OO,"Oh, they improved the conditions, you bet they did. Before that",,
OO,"the loggers,",,
OO,"a lot of them were carrying and stuff like that. Oh, they helpec",,
SS,to beat everything.,,
SS,"Were there many, do you remember, when you went to the camp?",,
SS,Were there many guys that were still Wobblies? Working in the,,
SS,camps at that time?,,
SS,I think there was always a certain amount of 'era. And then the,,
SS,strike in '36(1936) you know-but I don't think they gained any,,
SS,thing then. Don't think they had anything to squawk about at,,
SS,that time.,,
SS,What happened in '36(1936)?,,
SS,"Well, it was just a-",,
SS,What were they striking for? Better wages?,,
SS,"Better conditions and wages, I guess.",,
SS,Did they shut down the camps in the woods around here?,,
SS,"Yes. But I don't think they gained anything at that time, lost",,
SS,"cause from the start, I think.",,
SS,One fellow that I know-,,
SS,"Well, T seen 'em when that pickup went out of there. Those gun",,
SS,"men on there and they wasn't no hired gunmen, either, they was",,
SS,just lumberjacks. Just fellows that had been working there all,,
SS,time. And when these two fellows come into camp that evening and,,
SS,they come through this picket line and they beat 'em up with,,
SS,chains. You could-this one fellow you could just count the links,,
SS,of the chain right across his face. And the end had hit his ear,,
SS,and damned near tore his ear off. And they told him to go back,,
SS,to camp and tell the rest of the fellows what they had coming.,,
SS,"They were going to get the same treatment. And these guys says,",,
SS,"""Oh, if that's the case, we'll go out and meet 'em halfway.""",,
SS,"So, thenoire~that had a gun grabbed the gun and jumped in this""",,
SS,pickup and they went out to meet these fellows. And when they,,
SS,"met up, why, they really started shooting. Two or three of",,
SS,"them got shot, but Idon't think either one of 'em died from",,
SS,that.,,
SS,Was this while you were at Pierce?,,
SS,"This was out of Pierce, you bet. Rommel's camp.",,
SS,"So, the guys that beat 'em with achain, they were IWWs? The",,
SS,ones that did the beating?,,
SS,"Oh, I don't know that they were IWWs, but they were-",,
SS,They were the strikers.,,
SS,"They was the strikers, yeah, on the picket line and these other",,
SS,guys was coming through the picket line.,,
SS,Where were you at?,,
SS,"Iwas in the camp. Iwas right there in camp. Iwas scaling,",,
SS,see and I couldn't belong to the union. I was in that camp.,,
SS,What were you considered? On the management side?,,
OO,Yes.,,
HO,Was that the reason you couldn't-,,
SS,Scaler?,,
OO,Yeah. And it's agood thing Ididn't have agun because Ithink,,
OO,I would abeen on that truck with 'em. I'm glad I didn't. Very,,
OO,glad Ididn't. As Iremember one fellow got shot through the,,
OO,shoulder and Ithink six months later Iseen him in Orofino and,,
OO,he had his arm way up over his head like that. Idon't think,,
OO,any of them died from that. Did they?,,
OO,"Well, that's what Michigan Bill said - but maybe it was even",,
OO,another incident. Maybe it was another thing that happened in,,
OO,the same area.,,
OO,"Oh, this was the only time-it was quite a shooting scrape and",,
OO,"they called the militia —the state militia, yeah, that's the",,
OO,"only time. Oh, I remember it well.",,
SS,Do you remember those guys coming into the camp after-did you,,
SS,see them get beat? Or did you see-,,
OO,"No, I didn't see 'em get beat. I seen 'em after they come in",,
OO,"to camp. They were beat up, I tell you. You beat a man up with",,
OO,a buttchain and he's in bad shape. And you could count the links,,
OO,"across his face with that butt chain. I tell you, when you see",,
OO,that you begin to wonder if there isn't some way to stop that,,
OO,sort of thing.,,
SS,"Do you think the feeling in the camp was all one-sided, I mean,",,
SS,do you think that in the camp all the men wanted to put a stop,,
SS,to it?,,
