speaker,words,tags,timestamp
,SAM SCHRAGER: This is Axel Anderson interview number four.,,
,"AXEL ANDERSON: Yeah, in '50, 1950. I put in two days and nights on that",,
,and I never went to bed. There was a crew at Camp 36 up there on the,,
,"Palouse, oh five-six miles above Laird's camp, y'know, up there in the",,
,"pocket. So we had that crew on it— No, wait a minute— it was— oh",,
,"no, not in '50, it was during the war days — they had twelve hundred",,
,sailors on it— from the camp out at Coeur d'Alene. What'd they call,,
,that?,,
SS,I don't know the name of that one.,,
SS,LAURA SCHRAGER: Was that Fort Wright?,,
SS,(Note:- Camp Farragut- F.R.),,
AA,"No. No, that's here in Spokane. What the hell did they call that camp",,
AA,"now? A Been several times since. Yeah, they had twelve hundred sailors",,
AA,"there, and they couldn't do anything. The captain was sitting down in",,
AA,"the valley there at the store down in the meadows, and they had a walkiewind",,
AA,"talkie, y'know you could talk to them, so if the come up, and flared",,
AA,"up a little bit they had to retreat, he called 'em back, and what little",,
AA,"they had done in the day, y'know they lost that and it cooled off a lit",,
AA,"tle bit and they go back and make a little more trail, and of course they",,
AA,"get another wind puff come and away they go again, but they didn't get",,
AA,anything done. We got in there with a couple- three dozers and we had it,,
AA,"corralled in there, after noon with that little crew, we had about seventy",,
AA,oh seventy-eighty men and we had four dozers; we corralled it in a little,,
AA,"bit, then we back-fired.",,
LS,Which fire was this?,,
AA,They called it the Saunders fire.,,
SS,You can still see it when you're up—,,
AA,"Oh yes, it burnt that whole sidehill, it burnt, y'know.",,
SS,It burned a big area.,,
AA,It burnt a hell of a big area.,,
AA,"Well, maybe it was the '40's. Could have been '44 then maybe. It was",,
AA,during the war then anyway.,,
SS,Do you know how that fire started?,,
AA,"I guess lightning, I suppose.",,
SS,"When you came back after World War I, when you came back to the woods,",,
SS,did you start in as walking boss right away?,,
AA,"No, I run camp there for— No, by God, yes, I started in camp",,
AA,"for seven months, in the spring, early summer. No, I got the walking boss",,
AA,"after the Spokane Fair, in September. I come back in March y'see.",,
LS,What did that mean when you became walking boss?,,
AA,Well you go— I got charge of everything that belonged to the woods dep,,
AA,"artment, y'see. I was assistant superintendent, I had a man over me, and",,
AA,"I was roadmaster, I looked after all the railroad tracks, and trainmaster,",,
AA,"I looked after all the trains, and whatever have you— I also went from",,
AA,one camp to the other. I had to go to the camp— I saw each one at least,,
AA,once a week — first one camp and then the other. But then I had all,,
AA,kinds of duties between that. They always needed something.,,
LS,Was that just for the Elk River area?,,
AA,"For the Elk River mill then, y'see, the mill was running there then. That",,
AA,"run up to 1930- the last. To December the 22nd, 1930. That' the end of it,",,
AA,"And they started in 1911. They built it in '10, started the next year,",,
AA,"They built it, I guess, for twenty year: operation. that, oh, I don't",,
AA,"know there have been timber there yet, they could",,
AA,have had that mill running all the time and still running if they wanted,,
AA,to. They're still logging there. And hauling the timber over here to,,
AA,"Newport, I guess most of it goes to Newport and Cusick, down the river.",,
AA,"The Diamond National still logs up there and haul it over. And Potlatch,",,
AA,"too, I think, all past Elk River and down to Potlatch.",,
SS,"Well was your job to make sure that the foremen were doing the right work,",,
SS,or was it to help the foremen out?,,
AA,"Help the foreman, if I could, yeah. And we all had to work together—",,
AA,"all had to work together, see, just like any other team. We had the railroad",,
AA,to get the logs away from 'em— well if we didn't work together and,,
AA,"have a train there and get the logs loaded and take 'em away from 'em,",,
AA,the foreman couldn't do nothing. We all had to work together as a team.,,
AA,And you got to do the same thing now.(Sam— how many buzz saws did you,,
AA,borrow or rent to be sure you had the proper sound effects?—) And for,,
AA,"supply and so forth, y'know, you had to more or less, had to see that",,
AA,the roads were open and equipment— to bring it in to them. They were,,
AA,miles away from noplace. So every one— we each one needed the other.,,
AA,I needed their help and they needed mine. From the mill out.,,
LS,Would you go back home then every night? Or would you—?,,
AA,"Yeah, I did at Elk River, I usually come home about ten-eleven o'clock",,
AA,at night. I left at five in the morning.,,
SS,"Did you sleep with your boots on, too? (chuckles)",,
AA,"Well, most of the time I took my shoes off. But a lot of times that's",,
AA,the only thing I had off from Sunday morning — Sunday night till Sat,,
AA,"urday evening, the only thing I took off was the shoes and the hat!",,
AA,Laid on top of the bunk in the camp somewheres a couple of hours.,,
AA,"After we got the trucks, y'know, one summer, there we had, that was up",,
AA,"on the at Mason Meadow, we had eighteen log trucks and four",,
AA,"trucks, two loading crews the double crew, three loading crews",,
AA,in the woods there at the camp. Each one had six trucks to load; twenty,,
AA,"mile haul down to the railroad head, and double crew then too- so there",,
AA,was six loading crews every day in the woods and two more at the rail,,
AA,"road, load 'em on flatcars. And they went to work at four o'clock in the",,
AA,"Up morning and the first crew worked eight hours to noon, then the other",,
AA,crew come and took over and loaded till eight o'clock at night; sixteen,,
AA,"hours. And I was on my feet all the way, and then after that they were",,
AA,"gone and done with that, y'know, you see that was running smooth all day,",,
AA,then I'd go down and see how the train crews getting along and how the,,
AA,railroad track was—there was fifty miles of railroad from there in to,,
AA,"Bovill that we hauled every day,on the rails. Had two camp one",,
AA,"up in the woods, and one at the rail head. Six section crews on the",,
AA,"road between there and Bovill, so I had to be able to— in the morning",,
AA,when I got out I had to be able to stand there at the camp and look from,,
AA,there to Bovill fifty mile and see where the crews was. I had a phone,,
AA,"along the road, but that was all, so I could talk to 'em, so they could",,
AA,"talk to me too, once in a while. The train crew had to use it y'know,",,
AA,'course they was two or three train crews along the road there and we,,
AA,"had to keep them apart so they wouldn't run into each other. Well, fun,",,
AA,"a lot of fun. Kept me busy, I was busy from morning to night.",,
SS,Sounds like a lot of work.,,
AA,The day was never long enough. The day was always too short and it's,,
AA,only twenty-four hours. So most of the time I worked for twenty-four,,
AA,"hours, or a lot of times.",,
SS,Would you get— would you walk that whole length on a lot of those days?,,
AA,Oh I had a little spedthere on the rail most of the time that I used.,,
AA,"Little bitty one that I could pick upland set it off, and I knew when the",,
AA,"train whistle— I heard them coming or see them coming, I'd pick it off",,
AA,set it on the track and they go and I'd go the other way. Till I met,,
AA,"another one. I could go forty miles an hour on the rails, y'know, didn't",,
AA,take long to go— about an hour I could go from one end of— to the otherfifty,,
AA,"miles. Take little over an hour if I had a clear track, didn't",,
AA,get off the track.,,
SS,Is that all one camp.,,
AA,We had one camp there.,,
SS,Which camp was it?,,
SS,"Well, let me see—",,
AA,"Thirty Four, I think they called it, Thirty Two and Thirty Four, one on",,
AA,that summer,,
AA,the end of the rail and one on the other And,,
AA,that's the only one we had for Potlatch mill. They only run one shift we,,
AA,got thirty-two carloads every day.,,
SS,About how much wood would that be?,,
AA,"Oh that was, oh, anyway from two hundred and twenty to two hundred and",,
AA,"forty thousand feet, the logs scaled, quarter of a million, pretty near a",,
AA,"dayA. Two shifts, y'know, then I used to have to get between fifty and",,
AA,"sixty carloads, when they run double shift. Then we had five, six log",,
AA,"ging camps, but after the Depression it cut down. They had more— they",,
AA,"didn't waste so much in the mill, they got more particular after that,",,
AA,saved the lumber more. They got more board feet out of the logs than,,
AA,"they did before.  Utilized the timber better, saved more of it. They",,
AA,"even saved the sawdust, now they save the bark too.",,
LS,Did they use to burn an area after they logged it?,,
AA,"Oh,yes, you bet they burned it. You betcha, set fire to it every spring",,
AA,and burnt it. Stay away from the hazard in the summer when it got dry.,,
AA,"Yes, they used to burn that every spring, burn trie slashing. Then later",,
AA,"years when they piled it then burned it in the fall, piled the brush.",,
LS,But before that they just burned—,,
AA,"Just broadcast it, yes, let go.",,
LS,Did it get away often?,,
AA,"Ohhhh- not too much, no. No, we took the whole crew and they'd usually",,
AA,"just had it trenched off and the slashing was pretty much in one area, so",,
AA,"you could trench it first before you set fire, they set from the outside",,
AA,"and work in. Have it all trenched up, y'know, start fire— the way, if",,
AA,"the wind was from the north, y'know, burn a good strip on the south side",,
AA,"first, then go over on the north side and set it and boy in an hour and",,
AA,"she was (Chuckle) But they had protection then, they had",,
AA,"it burnt out so the spark wouldn't fly, and then a big crew there to",,
AA,"watch it if anything should happen to come across, y'know, they were there",,
AA,"to stop, get it out. Oh, yes, sure burnt lot of slashing there. Sections",,
AA,"of it every spring. Just as soon as the snow get off,'Joff the",,
AA,"ground, you know, then it was dry enough. Some evening when you thought",,
AA,"it might rain that night, set fire to it. (Chuckles)",,
LS,Did they then reseed it all?,,
AA,"Most of it seeds itself, naturally. That ground is full of seeds, you",,
AA,"know, so if a quick fire goes over that gives the seed a chance to come",,
AA,"up again. 'Course, if it's like in the summer when a fire goes out it",,
AA,"burns too deep, it burns all the— that needles and moss and stuff, you",,
AA,"know where the seed is laying, that burns that up and burns too deep, you",,
AA,"know there's no seed left. But like we burnt in the spring, y'know, a",,
AA,"couple of years then it was green like a wheat field. Sometimes, you",,
AA,"know they come so damn thick, you know, when you step there you probably",,
AA,stepped on couple a dozen young seedlings. They were just like a mat,,
AA,"come up. Then it dies out itself, them years. Now I see they thin it",,
AA,"out, prune the trees and thin out. That'll make 'em grow a lot faster.",,
AA,"In the early years, they didn't do that. You know some places you could",,
AA,see along the road where they been in that— they pruned the,,
AA,"trees, you know, up as high as they can reach, and it look like a park in",,
AA,"there, you can see a long ways. Haven't you noticed that? Along the",,
AA,Aroad when you go up in the upper country there? It look pretty nice,,
AA,"toward Clarkia and on in that way. I see they do that quite a bit, or",,
AA,"they used to do it, when they had the CCC in there they done a lot of",,
AA,"that on around Clarkia on towards Bovill, and that look pretty nice. And",,
AA,I see they do itAmore than they ever did.,,
LS,Did you have much to do with the Forest Service in that area?,,
AA,"No. Juat a few fires and so forth, that was all. Only I worked with them",,
AA,during the three C outfits. I was six months up there on the Pend'Orielle,,
AA,for,,
AA,"River and six months up on the St. Joe up at Herrick, worked,xthem a year",,
AA,"there, during the hard years, in '33. '33 it was, yeah. '33 and '34.",,
LS,"When you were working around Elk River, they didn't ever complain about—?",,
AA,"No. There was not too much forest land in there, that was state and they",,
AA,"had the State fire patrol, y'know, in there, Potlatch. Potlatch Forest,",,
AA,"Potlatch Protective. They got their office in Orofino, one in Orofino,",,
AA,"and they used to have a station at Elk River, too. They had their own",,
AA,"fire department, you know, Potlatch has. And he is also a State Fire",,
AA,"Warden. So that take care of the state. Oh, the Forest Service come in",,
AA,"there a little bit, not too much. They come in there with the blister",,
AA,"rust, and had a few camps in there, but we never had too much set with",,
AA,the Forest Service until that first fire I was on was on that,,
AA,"Saunders fire, that was a Forest Service fire, and they come and got us.",,
SS,So they used to be there but they didn't have very much to do with most,,
SS,of the woods around the country.,,
AA,Only up when we logged up there at Avery. Half of that— some of that,,
AA,"was NP land, P land, you know when they built the roads, they got every",,
AA,other section; Forest Service had one and NP had the other. That what,,
AA,"we logged there for several years, they're still logging part of it, I",,
AA,think now. Have been for the last thirty years. Then when they logged-,,
AA,I don't remember now— the NP had number one section and the Forest Ser,,
AA,"vice the even two. See- so like the NP had one, three, five, seven, and",,
AA,"Forest Service had two, four, six, and so on. And that whole damn country",,
AA,"there was- oh, I don:t know, there was hundreds of sections, all them",,
AA,"mountains belonged to the NP and the Forest Service. Now, I see they got— when you",,
AA,"go in on the Forest Service land, you know,",,
AA,you gotta build the road according to where the Forest Service want 'em.,,
AA,"They stake 'em out for you, and you gotta build them to their specifica",,
AA,"tions, I guess. When I was there, you know, you just went in and built",,
AA,'em.,,
AA,"Well, did you log on land that the Forest Service owned, or was it—?",,
AA,"Oh, yeah. Yes.",,
AA,It was Forest Service owned that you logged on?,,
AA,"Yes, yes, and tb?y paid their; the stumpage, paid that to the government,",,
AA,whatever they paid for I don't know. And the same the other owned by,,
AA,"the NP Railroad,h they scaled it and paid them so much stumpage, what-",,
AA,"ever that was. (Sam, I left out the ""dog-talk""!!)",,
LS,"Did you have very much going on when you,started as walking boss? It seems",,
LS,"like a big jump to have taken to, you know, being in charge, like that.",,
AA,That was. When you started out you didn't know what the hell you were,,
AA,"looking for, didn't know what you'd run into before the day was out.",,
AA,When you started out in the morning you had to be able to— when I worked,,
AA,"around Bovill I had six camps and a steelgang, that was the seventh.",,
AA,"And I'd six train crews and a loading crew with each one of them, and",,
AA,"they had a section crew at each camp. That was my job, y'see, to look",,
AA,"after all them train crews, after all them loading crews, look after",,
AA,"all the railroad; I had section crews, one at each camp. That was part",,
AA,of it. And then in the meantime go and look up the camp boss and see,,
AA,what he needed and wanted. I started out Monday morning and usually I,,
AA,come back to Bovill Saturday afternoon unless something broke down and,,
AA,"I had to go to the shop, you know, and that was usually during the night.",,
AA,We had a shop out of Bovill and every Sunday we brought in two or threeusually,,
AA,"two loading rigs and two locomotives or three, every Sunday,",,
AA,"and rotated them back and forth, y'know, so every Sunday at the shop, so",,
AA,"Sunday was just as busy as any other day, see that they got fixed up for",,
AA,"the week. See them locomotives, we had to wash 'em— that water is not too",,
AA,"ever good- we got the water for themout of the creek where ,we could siphon it",,
AA,"up in the tank, mud and lots of alkali in it. They coated, the boilers",,
AA,get coated on the inside and you had to wash that out about every two,,
AA,"weeks,had to wash 'em. Clean them boilers. And then towards the end",,
AA,"of two weeks, you know, they start foaming. They got too much mud in",,
AA,"side of that, you see, and that won't work very good. Just like soap,",,
AA,"and they coat, you had to get that off, inside, have 'em clean. So I",,
AA,"had seven days a week and that many nights, never missed, they all come!",,
LS,Is that when you started out?,,
AA,"Oh, I done camp for a long time. I done camp, oh, for ten years there.",,
AA,"I started in with the crew in '11, 'course part of the time I was in",,
AA,"France, pretty near years out of that, '17, '18 and '19— part of '19.",,
SS,"Were there many guys, Axel, that were working seven days and seven nights",,
SS,a week?,,
AA,"Oh, everybody that was on the monthly payroll. You got paid by the month",,
AA,"you know, and you were sold, you were sold to the company. You were on",,
AA,twenty-four hour duty and they expect you to look after what you were,,
AA,"supposed to do. And a lot of it, you know, the things broke down and",,
AA,you know you had to get it fixed. Break down in the afternoon or some,,
AA,thing you had to get it fixed and get out and go to work in the morning,,
AA,"again. Somebody had to look after it. And the one in charge of it, he",,
AA,was usually the one that was hooked- because they paid the crews that,,
AA,"were working under him. They were paid by the day you know, or night,",,
AA,"whatever when you call 'em out, you know, they were paid. But the monthly",,
AA,man he was the one that was hooked. (Chuckles) There was no day off for—,,
AA,"no vacation time and no overtime, you were paid by the month, so much a",,
AA,"month and that was it. Now, you know, I think— well I think there was a",,
AA,half a dozen of them — it would take a half a dozen of 'em now to do,,
AA,"what I did, almost. What I did forty years ago or fifty. Now, I see,",,
AA,you know they had— they finally just before I left working they had a,,
AA,"foreman for every eight, ten or twelve men and I had two hundred— three",,
AA,"hundred. (Laughs) Yeah. There were twice there around camp, you know,",,
AA,"only had one camp, 'course then I had a lot of assistants, I had",,
AA,three assistants and had a cat boss. All around.,,
AA,"We had a eleven man track crew work nights, fix up cats and dozers and",,
AA,"locomotives and loaders,whatever we had on the rail that was moving.",,
AA,"And they had to be serviced at night, greased and fueled and cleaned up",,
AA,"and if they were broke down,parts to them and fix 'em up so they go in",,
AA,the morning again. Cookhouse; that was a big item right there to feed—,,
AA,there were three hundred and fifty men in one camp— there was a little,,
AA,town. (Chuckles) We had hot water— running water in the bunkcars and,,
AA,"bathhouse, kitchen— and that take a lot of food. That kitchen stove",,
AA,was never - never cooled off from spring to the next one— the year,,
AA,around that stove was hot. Took lot of wood.,,
SS,"What did you get paid a month, when you started as walking boss?",,
AA,Two hundred and fifty dollars a month. See wages didn't come up till,,
AA,"along about the time I quit, that's when the wages come up, after '50.",,
AA,"I guess the last there when I quit, I think I got six hundred and board,",,
AA,see. They didn't charge me 'cause I was eating in every place and I,,
