speaker,words,tags,timestamp
,"This conversation with EUGENE SETTLE took place at his home in Moscow, Idaho",,
,"on January 13, 1976. The interviewer is SAM SCHRAGER.",,
ES,It showed a picture of a— 6sign was made of tin- and it has tacked,,
ES,up on a fence between our place and school and it was a train and a,,
ES,"fella running to catch the train with a suitcase and said, ""Going to",,
ES,"the Boston."" But, I never did know just where the Boston store was.",,
ES,"And then reading some memoirs of Earl David, that founded the David's",,
ES,"store here, his memoirs, and in that he said— he spoke about that",,
ES,"Williamson taking over the Boston store. In other words, what was",,
ES,"Williamson when I was a kid when I%len I got Moscow, that was the old",,
ES,Boston.,,
SS,"Oh, I was going to ask you, when you came to town with your father,",,
SS,"what did he do in town besides get groceries? Did he go visit, spend",,
SS,time talking to people?,,
ES,"No. Oh, just like any other farmer, why, he'd buy groceries, then if",,
ES,"he— of course he was always visiting on the corners. Course, my",,
ES,father was never a guy to hang around — he'd never hang around the,,
ES,poolhalls or Pasttime like that. When I was a little kid and I used,,
ES,"to come to town with my dad, we used to come in— and of course, David's",,
ES,"Store there,. side door there on Third Street— that's where they",,
ES,had a grocery store there—and my folks always did all their trading,,
ES,"there, we'd always go in there and they always had these big potin",,
ES,"the early day, bellied stoves in there, you know, and had a good fire in there and",,
ES,"in the wintertime we'd go in there and get warm, and get the groceries.",,
ES,You could get about everything you wanted in there. But David's was,,
ES,"the main place»fae went. And then, in the later years, he always—",,
ES,"Ralston's store there— the Moscow Grocery, that's where he went.",,
ES,He always traded with the Relstons. But that's the way it was. He'd,,
ES,"just come to town to buy groceries, and of course, he'd always find",,
ES,"somebody to visit with. But her' never was no hand, as I say, to hang",,
ES,around poolhalls or anything like that. He never did that. Of course,,
ES,a lot of 'em would. Come to town and they'd go to the poolhall and,,
ES,and get warm and,,
ES,"some of 'em liked to play cards, and some of 'em play cards and such",,
ES,something,,
ES,"as that, pool or like that. See, when I was a kid there was about—",,
ES,"one, two, — there was about four poolhalls in Moscow then,with card",,
ES,where,,
ES,"tables, the farmers used to gather when they come to town",,
ES,in the wintertime.,,
SS,Did you know the Pasttime?,,
ES,"Yes, oh, yes.",,
SS,Did you used to go in there when you were young?,,
Es,"Yeah, I used to go in there when I was a young man. That was my hang-",,
Es,"out. Well, even after were first married, I'd come to town in",,
Es,"the wintertime, I'd always go to the Pasttime. They always",,
Es,had a good fire there and they always had a lunch counter there so,,
Es,you could go there and get your lunch and get warm. Then I'll tell,,
Es,you another thing about the Pasttime- if there was anybody you wanted,,
Es,ifs 'd and hang around there,,
Es,"to see, why, you go to the Past soon he'd come in. It",,
Es,the was sure quite a gathering place for^farmers. It's a place that nev you,,
Es,could always,,
Es,"closed. And they always had a good fire there,^get warmy And evthere",,
Es,"erybody that come to town— farmers come to town— why, as soon as he",,
Es,"got his team taken care of, why, he'd strike out for the Pasttime.",,
Es,"He'd get warm, get him a hot cup of coffee, and all his friends'd be",,
