speaker,words,tags,timestamp
,"LENA JUSTICE: On Saturday, why, after we got everything done at home in our",,
,"apartment in Deary, why, we decided to walk home and the railroad track",,
,was really the shortest way for us to go. We didn't want to go clear around,,
,"the road. So and I, we stuck out. And we got to Hog Meadows, and that",,
,was about a mile and a quarter from our place. Mr. T.P.Jones picked us up,,
,"and gave us a lift. The snow was clear up to our knees or better, I guess.",,
,"And the folks hadn't broked the road yet, so it was deep and we were so",,
,wet and that was about ten o'clock at night that we got home. That was,,
,"miserable. So the next day we walked back, it was on a Sunday, get back",,
,to school again. I can name about the months I had gone to school. It,,
,"wasn't very much. Got to the fifth grade, anyway. But May, she went through,",,
,I think May finished high school. She'd work awhile. I think she was,,
,"smarter than I was She could sure skip through.(laughs) But anyway, she",,
,was...,,
,LAURA SCHRAGER: Was that many years that you went into Deary?,,
LJ,"No, the first I'd go to school at Helmer. I'd ride a horse, you know, in",,
LJ,"the fall, when you could go up until the snow fly. And then I'd be home",,
LJ,maybe all winter. Then maybe in the spring I 'd go until school was out.,,
LJ,But I'd go to Deary and you could always work for your board and room. Go,,
LJ,to school. And that was hard. 'Cause you had to do youn dishes in the,,
LJ,"morning, you had to get breakfast. And then come back, help with the",,
LJ,"lunch. In the evening, why you had the lunch dishes to wash. This lady",,
LJ,"was kind of lazy, I think. She'd always leave it to me, anyway. I'd wash",,
LJ,the dishes and start supper. By the time I'd done all that and studied a,,
LJ,"little bit, why, I was all in. Clean house on Saturdays and Sundays.",,
LJ,She was an old schoolteacher. I think she went to school affier that and,,
LJ,"got the job teaching school. But it was rough, I think I stayed three",,
LJ,"different places, three different winters. There was one place that I",,
LJ,"really enjoyed, and that was Mrs. Wesby. I was just like one of the",,
LJ,"family there. They just, you know. She'd do a lot of work and if I",,
LJ,"wanted to do this why, it was alright. Help her with the dishes, but I",,
LJ,never had to do anything alone like I did at the other place. And then,,
LJ,"from there, I came to Spokane. Stayed with ft cousin and went to school.",,
LJ,For a few months. And then I got a job. At Kemp and Hey . Running the,,
LJ,elevator.,,
LJ,Kemp and Hdberds in Spokane. They used to be a store by Kemp and Heberds.,,
LJ,"And I worked about let see, four months, I guess. And I thought I was",,
LJ,"pretty rich, I was getting thirteen twenty a week. I can remember that",,
LJ,check. The money would be cash and they'd put it in an envelop and every,,
LJ,"week, I'd pick up that, and I thought,""Oh boy, that's a lot of money.""",,
LJ,Then I had to go home.,,
LS,Would you send a lot of it home?,,
LJ,"Oh yes, I'd send some. Not much, I tried t spend it having a good time",,
LJ,going down to the park every Sunday.(chuckles) .other cousin and I. I,,
LJ,"went home and they thought I was, my brother said,""Well Gee, you haven't",,
LJ,got any tan. You won't be that way very long when you get out in the hay,,
LJ,"field.""I was gonna go to work in the hay field,",,
LS,You said you were quite a tomboy. What kinds of things would you do?,,
LJ,"Ride horses. I'd like to been in the show, I guess. I'd stand up and I'd",,
LJ,turn around and ride backwards and ride way up on their neck.I'd rather,,
LJ,"work outside than inside. Try to walk tightrope too, My brother always done",,
LJ,"that. Wasn't as good at it, though. Doing a little acrobatic stuff.",,
LS,Would you go to Bovill to chataquas that they had?,,
LJ,"Yeah, I did. Then they had moving picture shows there, In the old",,
LJ,"opera house. And they had dances upstairs. It was, they used to have quite",,
LJ,"a lively town there. Years ago. They had ballgames, good ball players.",,
LS,Do you remember any of those things well enough to give a description of,,
LS,them? Did you go to a lot of dances?,,
LJ,"No, I didn't go toA many dances because we didn't have the clothes to wear.",,
LJ,"Mostly overalls. I did go to dances there alright, a few times. And the",,
LJ,shows. But we didn't have the money. And...,,
LS,Would you go to town much when you were young?,,
LJ,"Oh yeah, we'd go maybe once every two weeks or maybe sometimes once a week.",,
LJ,It all depend. Mother had a lot of chickens. And we'd take eggs up there,,
LJ,"and trade 'em for sugar or coffee or whatever we needed, you know. Sometimes",,
LJ,flour. We always could get rid of the eggs. We didn't sell much butter,,
LJ,though. That was kind of out of the question. But eggs and stuff like tht,,
LJ,"was the main thing. And,we always had a nice big garden, so that helped.",,
LS,Did you have trouble with frost?,,
LJ,Oh yeah. We used to have a lot of frost up there.Be early in the fall and,,
LJ,"we'd get it, it'd be late in the spring too, before you could plant anything,",,
LJ,you know. We have to plant like carrots and stuff like that that would stand,,
LJ,"the cold weather. and rutabagas and beets. Peas, you could plant",,
LJ,"peas, they'd get ripe. But you couldn't plant corn or beans or anything",,
LJ,like that.,,
LS,Those meadows get a lot of frost.,,
LJ,"Yeah, there was quite oh the frost would come early and seems as though,",,
LJ,"course we re getting here^in Spokane, seems like in the last few",,
LJ,"years. Mr. Pope was saying yesterday, last year we had frost the first",,
LJ,of September I think he said. I don't remember it. And he's 93 years old.,,
LJ,"(chuckles)Hope my memory's like that when I,if I live to be that old.",,
LS,Sounds like you had to grow a lot of the same kind of...,,
LJ,"Yeah, grow a lot of the same kinds of carrots and stuff like that.",,
LS,Is that what you'd end up eating the year round?,,
LJ,"Well usually, like our potatoes and stuff like that, we could raise nice",,
LJ,"potatoes and we always had enough til the next year, til the other crop",,
LJ,"come on again.Course we'd use those potatoes for seed. But no, in the fall",,
LJ,of the year we'd go out on the ridges and pick up apples and squashes,,
LJ,"That and some pumpkins, stuff like that, you know couldn't raise.",,
LS,You'd trade for them?,,
LJ,"Yeah, sometime. And then one time, that was during First World War, Emil,",,
LJ,"that's a brother, he was ill and he couldn't go so we fed a couple of pigs,",,
LJ,I think there was four of 'em for a guy on the ridge. What was his name,,
LJ,now? Jim Holt. And we said if we fed 'em through the summer we could have,,
LJ,two and he would take two. So we had to deliver those pigs. And he said,,
LJ,"if we came down there, we could get a truckload, a wagon load of apples and",,
LJ,pumpkins and whatever he had to give. So May and I we thought we could,,
LJ,make it. So we had to hitch up the horses and started out. We got down,,
LJ,"there, took all day to get down there. And you know what the Kendrick grade",,
LJ,"is like. Steep. It's good grade now, compared to what it was then. It was",,
LJ,just winding roads. So we got down there and I think we stayed a couple days.,,
LJ,Let the horses rest. And they loaded us up the next day and we had such,,
LJ,a heavy load on there. We had to block the wagon every time they wanted to,,
LJ,"rest. It was so steep, you know. You go around a curve and let 'em rest and",,
LJ,then we'd pull 'em on again and then we'd let 'em rest. And iwe'd have to,,
LJ,"put a block behind. So when we got halfway up the hill, the^harnass broke,",,
LJ,"or the tug, I guess it was. And I had to get haywire to wire it up.And",,
LJ,"the poor horses, they were so tired and we were tired. And before we",,
LJ,"got to Deary we stopped at some people there. We thought, maybe we could",,
LJ,"stay overnight here. And it was muddy. The roads, it had rained. Slippery",,
LJ,"and everything. Anyway, we stopped there and asked this lady if we could",,
LJ,"stay overnight. She said.""No!""I never will forget that. I thought that",,
LJ,"was awful mean of her. 'Cause we were just young kids, kind of. So we went",,
LJ,on to the Wesby's and that was about a mile and the horses was,,
LJ,"all in. Course, the only thing they had to feed the horses was straw but",,
LJ,they took us in and fed us and fed the horses. So the next day we went,,
LJ,"home, and that was eight miles more. And the roads were terrible. Boy were",,
LJ,we ever glad when we got on the old farm. We had too much stuff on that,,
LJ,wagon. I don't how many sacks of apples we had. All that. I think it was,,
LJ,that fall we lost one of the horses. I don't remember now. Memory's getting,,
LJ,shorter and shorter.,,
LS,How did you lose it?,,
LJ,"It just got sick. Well, it was apretty old horse too, Isuppose.„ Lived",,
LJ,it's life. And then I think it was that winter when we had such a hard winter,,
LJ,"and we had to haul hay on a little sled. Horses couldn't make it. My gosh,",,
LJ,it was awful. That's too sad to talk about that.,,
LS,Did you haul by hand?,,
LJ,"We had to haul from Meadow because it was water, it just began to",,
LJ,"break in the spring, you know. You know how the snow is crust on top and",,
LJ,then underneath be water and slush and the horses would fall in here and,,
