speaker,words,tags,timestamp
,"This conversation ith ELVON HAMPTON took place at his home in Genesee, Idaho",,
,"on May 3, 1976. The interviewer is SAM SCHRAGER.",,
,"ELVON HAMPTON: Well, he came out at a fairly young age. I suppose he came out",,
,"probably- maybe twenty-six, something like that. Came to Dayton,",,
,over there. It seems like a lot of the early pioneers,,
,came to Dayton about that time and he worked there a while and he,,
,told me about fishing up in those creeks up in there. And then for,,
,"some reason or other he moved further, out here, and there were",,
,"several other fellows with him from Carolina, and I know we used to",,
,"go to visit one, I forget his name now, up around east of Moscow.",,
,"And of course, in those days they wanted to homestead a little bit",,
,"up in the timber country. And they tried that, several of his friends",,
,"did, and probably established a homestead but he said for some reason",,
,"or other he didn't like that, it seemed kind of slow to him, sitting",,
,out there and building a cabin and cutting timber and he just wasn't,,
,quite as adapted to the timber life as some of these other men. And,,
,so.he migrated I think right down here in this area and worked on a,,
,"farm, right just out here just a couple of miles by the highway that",,
,"come by, there used to be a^ out there and he talked about plo",,
,wing with a footburner out there for a few years. And then he hap,,
,pened to travel out east of Genesee again and then onto a place out,,
,"there that was for sale, by an insurance company. Seemed like in",,
,those earlier days that insurance companies had possession of those,,
,properties. And he said he bought that piece of ground right there,,
,without even going back off of the road to look at it. He said the,,
,land looked so good from the road and he just purchased that place,,
,"there then and started building- Oh, I guess there were some old buil",,
,dings on it there- but he built up on it and improved on it. Then,,
,"he just kept gradually in those days, adding a little more to his",,
,"holdings there. He was next to the Indian land, the Nez Perce Re",,
,servation down there and the Indians could sell their land then and,,
,"some of the Indians, you know,.- well, it wasn't too productive then",,
,and they ran a few cattle on it and they weren't too successful. They,,
,were willing to sell to somebody who would cultivate it. And was,,
,n't anything like it is today because they had to operate it with horses,,
,original and then later with mules that he used because,,
,"of hiring people, as I told you before.",,
SS,Let me ask you this: Did he ever tell you why he decided to leave,,
SS,Carolina and wanted to come West?,,
EH,"No, I just can't recall, unless it was, I think his family wasn't too",,
EH,"large, it wasn't on that basis, I suppose he just was ambitious and",,
EH,it seemed like back there they worked on a smaller scale. A he,,
EH,"heard about this country, I don't know, but they raised tobacco back",,
EH,"and manual labor,",,
EH,"there and it was a hard task and a menial job, outside of that",,
EH,I just don't really know.,,
SS,Do you think he probably had the idea of owning his owi spread?,,
EH,"Well, I think so. I think that he was that type of a man. He played",,
EH,"a banjo; he had a banjo, I know, and I kept that thing. He used to",,
EH,"play, you know, rainy days. I never learned how to play that, but",,
EH,there's his old banjo. And it was a five string banjo. And I've,,
EH,been musical. I went to the singing route. And you can see where he,,
EH,"just picked it- never did use a pick, I got this pick. But that is",,
EH,"a five string banjo and he'd pick that. I remember, well, I guess",,
EH,before I knew about it he probably played out to dances and things,,
EH,"like that. And whether he learned to play that back home, I don't",,
EH,know.,,
SS,"Wouldn't surprise me because, because it is an instrument they played",,
SS,in the South more than around here.,,
EH,"He could sit and play these old tunes, you know, Old Joe Clark, and",,
EH,I remember sitting around the coal stove at home up there at the,,
EH,ranch and when it was rainy days he'd get out this banjo and play it.,,
EH,And he loved that. And he always loved music. I took up the singing,,
EH,"and I did a lot of singing and I still do, did that in my life. We",,
