speaker,words,tags,timestamp
,"This second interview with Eugene Settle takes place at his home in Moscow, Idaho",,
,"on July 7, 1975. (Sam Schrager)",,
,"EUGENE SETTLE: Well, I was pretty young.",,
,"SAM SCHRAGER: Well, how old were you?",,
ES,"Well, I was abo.ut twenty-two, twenty-three when I went in. But I",,
ES,"was real small, I only weighed about a hundred and twenty-eight",,
ES,"pounds, stripped. So, you see, there wasn't much of me, at that age.",,
SS,How did you happen to enlist?,,
ES,"I was drafted. Yeah, I went to Spokane to enlist. I had a friend who",,
ES,"was in the navy, he was a fireman. He enlisted as a fireman and after",,
ES,"he went in, he kept writing to me to come on and enlist in the navy as",,
ES,a fireman and we might be lucky enough to get on the same boat. So .,,
ES,"in October f17, I went up to enlist, and they took me alright, but they",,
ES,"couldn't put me in what I wanted to get in, because I wasn't heavy",,
ES,"enough. I think you had to weigh a hundred, I think a hundred and thir",,
ES,"ty-five, stripped, to enlist as a fireman, and I only weighed a hundred",,
ES,and twenty-eight. But they told me I could go in in what branches there,,
ES,"was, and (if) I gained weight, why then I could transfer",,
ES,"But I didn't do it. I didn't do it, I just thought well, I come on home",,
ES,and waithfor the draft about six months later. And I was in Camp Lewis,,
ES,"about, long enough to get my shots. I was there just about a month,",,
ES,six weeks maybe. And I was transferred to Camp Funston.,,
SS,Camp what,,
ES,"Camp Funston, Kansas to help make up another outfit that was ready to",,
ES,go overseas. And so we went over there from Camp Funston to Camp Merrit,,
ES,and was there about three days and we went overseas. Then we went,,
ES,overseas and went up to Verdun. The Battle of Verdun was over with but,,
ES,it was still smoldering around there. And that's where they split us,,
ES,"all up. Some of the boys moved over to a replacement outfit, some of",,
ES,the guys they put in the ammunition train and some went in— transfer,,
ES,red to different branches of the service. And you take— there was a,,
ES,hundred— about a hundred and sixty of us guys that went to Camp Lewis—,,
ES,"we hadn't had any training you might say at all— that is, we drilled",,
ES,"alright, but a lot of the guys hadn't been on a rifle range. Some of",,
ES,"those kids out of the city, you know, they never saw a gun, you might",,
ES,"say,until they got out there. But they divided us up. They'd take some",,
ES,of the guys and some of them they sent to ammunition train and one,,
ES,"thing and another. Of course, I was one of the guys— they sent me",,
ES,"and about fifteen or twenty other fellows, we went out to a little town",,
ES,to do some advanced training. And so we went out there and took our,,
ES,gas mask training and some rifle and pistol training. And then along,,
ES,"about in October, the latter part of October, then they called us up.",,
ES,They called us up to join our outfits. We was just getting just about,,
ES,"towards the end of the war,",,
ES,"bogged down up there,ater, rain and mud, tney needed reinforcements",,
ES,and they was calling up everybody behind the lines then. So that s,,
ES,"when I went up. And I didn't have to go then, my lieutenant told me,",,
ES,"""You don't have to go."" But, I wanted to go, so I went. And we got",,
ES,"up there in the Argonne Woods, and we was up there— we was supposed",,
ES,"to have got up there on the evening of the 10th— no, I guess it was",,
ES,"the 9th, because the next day we was in there, they dispersed us ammun",,
ES,"ition, tents. They issued us ammunition and inspected clogtags and ev",,
ES,"erything, and we was supposed to go in on the night of the 11th. And",,
ES,"the morning of the 11th the Armistice was signed, so you see how close",,
ES,"I missed it. Instead of going in, that night we turned around, they",,
ES,"turned us around and started us— well, it was on the night of the 10ththe",,
ES,"evening of the 11th, they turned us around. We was to go in tnat",,
ES,"night, and instead of going ahead, they just give us about face and",,
ES,"started us on back again, and the Armistice was signed the next morning.",,
